date,value
2025-03-03,34.0
2025-03-10,29.0
2025-03-17,69.0
2025-03-24,49.0
2025-03-31,33.0
2025-04-07,41.0
2025-04-14,36.0
2025-04-21,37.0
2025-04-28,46.0
2025-05-05,41.0
2025-05-12,32.0
2025-05-19,46.0
2025-05-26,59.0
2025-06-02,30.0
2025-06-09,28.0
2025-06-16,38.0
2025-06-23,53.0
2025-06-30,44.0
2025-07-07,46.0
2025-07-14,41.0
2025-07-21,31.0
2025-07-28,39.0
2025-08-04,34.0
2025-08-11,42.0
2025-08-18,65.0
2025-08-25,213.0
2025-09-01,24.0
2025-09-08,33.0
2025-09-15,36.0
2025-09-22,54.0
2025-09-29,48.0
2025-10-06,62.0
2025-10-13,59.0
2025-10-20,41.0
2025-10-27,60.0
2025-11-03,37.0
2025-11-10,30.0
2025-11-17,54.0
2025-11-24,147.0
2025-12-01,54.0
2025-12-08,64.0
2025-12-15,43.0
2025-12-22,37.0
2025-12-29,39.0
2026-01-05,67.0
2026-01-12,34.0
2026-01-19,69.0
2026-01-26,46.0
2026-02-02,39.0
2026-02-09,68.0
2026-02-16,32.0
2026-02-23,37.0
2026-03-02,25.0
2026-03-09,61.0
2026-03-16,37.0
2026-03-23,49.0
2026-03-30,68.0
2026-04-06,52.0
2026-04-13,39.0
2026-04-20,80.0
2026-04-27,53.0
2026-05-04,44.0
2026-05-11,40.0
2026-05-18,52.0
2026-05-25,25.0
2026-06-01,57.0
2026-06-08,34.0
2026-06-15,44.0
2026-06-22,55.0
2026-06-29,45.0
2026-07-06,42.0
2026-07-13,42.0
2026-07-20,59.0
2026-07-27,69.0
2026-08-03,49.0
2026-08-10,43.0
2026-08-17,59.0
2026-08-24,53.0
2026-08-31,45.0
2026-09-07,34.0
2026-09-14,49.0
