date,value
2025-03-01,13.7
2025-03-02,14.8
2025-03-03,14.3
2025-03-04,13.2
2025-03-05,18.0
2025-03-06,17.9
2025-03-07,17.3
2025-03-08,18.5
2025-03-09,18.3
2025-03-10,17.6
2025-03-11,18.2
2025-03-12,18.9
2025-03-13,21.1
2025-03-14,22.1
2025-03-15,23.0
2025-03-16,21.4
2025-03-17,21.5
2025-03-18,23.3
2025-03-19,23.8
2025-03-20,25.0
2025-03-21,23.7
2025-03-22,18.2
2025-03-23,18.0
2025-03-24,18.3
2025-03-25,19.2
2025-03-26,20.9
2025-03-27,21.9
2025-03-28,22.3
2025-03-29,22.4
2025-03-30,23.0
2025-03-31,25.6
2025-04-01,27.3
2025-04-02,30.4
2025-04-03,28.5
2025-04-04,28.1
2025-04-05,27.4
2025-04-06,29.4
2025-04-07,29.8
2025-04-08,30.1
2025-04-09,31.5
2025-04-10,32.7
2025-04-11,28.4
2025-04-12,25.5
2025-04-13,25.2
2025-04-14,28.7
2025-04-15,24.8
2025-04-16,23.3
2025-04-17,22.8
2025-04-18,23.6
2025-04-19,25.3
2025-04-20,26.5
2025-04-21,26.5
2025-04-22,28.1
2025-04-23,30.0
2025-04-24,33.1
2025-04-25,35.2
2025-04-26,34.4
2025-04-27,30.8
2025-04-28,31.4
2025-04-29,33.9
2025-04-30,34.0
2025-05-01,34.0
2025-05-02,35.0
2025-05-03,35.2
2025-05-04,35.9
2025-05-05,34.4
2025-05-06,30.0
2025-05-07,30.1
2025-05-08,31.4
2025-05-09,32.7
2025-05-10,34.8
2025-05-11,34.5
2025-05-12,34.9
2025-05-13,34.1
2025-05-14,35.0
2025-05-15,34.7
2025-05-16,32.8
2025-05-17,33.1
2025-05-18,34.8
2025-05-19,35.8
2025-05-20,40.1
2025-05-21,40.6
2025-05-22,40.8
2025-05-23,40.5
2025-05-24,39.5
2025-05-25,38.6
2025-05-26,37.5
2025-05-27,37.6
2025-05-28,38.7
2025-05-29,38.4
2025-05-30,36.3
2025-05-31,35.3
2025-06-01,37.1
2025-06-02,37.8
2025-06-03,34.9
2025-06-04,33.4
2025-06-05,33.2
2025-06-06,35.3
2025-06-07,34.9
2025-06-08,35.9
2025-06-09,35.8
2025-06-10,33.9
2025-06-11,33.9
