date,value
2025-03-03,12422.0
2025-03-10,16358.0
2025-03-17,13912.0
2025-03-24,12713.0
2025-03-31,13501.0
2025-04-07,13826.0
2025-04-14,14416.0
2025-04-21,13468.0
2025-04-28,13328.0
2025-05-05,12994.0
2025-05-12,13564.0
2025-05-19,14211.0
2025-05-26,13669.0
2025-06-02,13231.0
2025-06-09,12640.0
2025-06-16,13115.0
2025-06-23,12762.0
2025-06-30,15483.0
2025-07-07,9689.0
2025-07-14,16810.0
2025-07-21,13257.0
2025-07-28,11611.0
2025-08-04,15049.0
2025-08-11,12509.0
2025-08-18,14922.0
2025-08-25,14161.0
2025-09-01,14071.0
2025-09-08,13670.0
2025-09-15,12093.0
2025-09-22,16070.0
2025-09-29,13474.0
2025-10-06,14271.0
2025-10-13,14037.0
2025-10-20,13506.0
2025-10-27,14707.0
2025-11-03,16815.0
2025-11-10,11834.0
2025-11-17,16799.0
2025-11-24,15569.0
2025-12-01,14489.0
2025-12-08,14329.0
2025-12-15,13938.0
2025-12-22,12170.0
2025-12-29,11925.0
2026-01-05,14492.0
2026-01-12,14512.0
2026-01-19,15050.0
2026-01-26,15905.0
2026-02-02,15069.0
2026-02-09,14787.0
2026-02-16,12893.0
2026-02-23,13491.0
2026-03-02,16128.0
2026-03-09,15405.0
2026-03-16,14711.0
2026-03-23,13941.0
2026-03-30,13745.0
2026-04-06,14637.0
2026-04-13,13681.0
2026-04-20,14999.0
2026-04-27,14804.0
2026-05-04,13457.0
2026-05-11,14321.0
2026-05-18,14679.0
2026-05-25,14172.0
2026-06-01,14622.0
2026-06-08,13964.0
2026-06-15,13807.0
2026-06-22,14017.0
2026-06-29,14916.0
2026-07-06,14126.0
2026-07-13,13960.0
2026-07-20,13942.0
2026-07-27,13230.0
2026-08-03,14955.0
2026-08-10,13317.0
2026-08-17,13641.0
2026-08-24,12749.0
2026-08-31,14842.0
2026-09-07,13195.0
2026-09-14,12784.0
