zc,count,10%,50%,90%
"(-9, -2]",17.0,0.21679345454100052,0.5423921224710928,0.9515862697878863
"(-2, -1]",165.0,0.186816169673325,0.6790028872579214,1.1426305875196454
"(-1, 1]",748.0,0.5522425783405959,1.0134888626094944,1.4143373526790206
"(1, 2]",144.0,0.8640874379660837,1.237631170828038,1.7911241025775255
"(2, 9]",34.0,0.7538862894529357,1.247211485876822,2.0127603885817815
