plant,name,t,cc,outer,plume_km2,mw,cf,units_on,i
6257,Scherer,2025-02-14 16:24:24.239,0.000421,0.0,0.0193,744.0,0.26666666666666666,2.0,246
6257,Scherer,2025-02-04 16:24:23.889,0.067177,6.71749571759648e-05,0.0065,608.5,0.21810035842293907,2.0,247
6257,Scherer,2025-02-04 16:24:21.783,0.000723,0.0,0.0047,608.5,0.21810035842293907,2.0,248
6257,Scherer,2025-01-25 16:24:24.218,3.350755,8.956660956795307e-05,0.0374,1874.5,0.6718637992831541,3.0,249
6257,Scherer,2025-01-25 16:24:22.114,3.795611,0.0,0.0355,1874.5,0.6718637992831541,3.0,250
6257,Scherer,2025-01-20 16:24:20.851,3.465755,0.0009180577480715189,0.0504,2124.5,0.7614695340501793,3.0,251
6257,Scherer,2025-01-20 16:24:18.745,3.176585,0.0031348313348783575,0.0488,2124.5,0.7614695340501793,3.0,252
6257,Scherer,2025-01-05 16:24:20.193,51.462507,0.3297506689506152,0.7248,942.5,0.3378136200716846,3.0,253
6257,Scherer,2024-12-21 16:24:22.004,0.68838,0.00022391652391988266,0.0268,713.0,0.25555555555555554,2.0,254
6257,Scherer,2024-12-21 16:24:19.900,1.11069,1.1195826195994134e-05,0.0294,713.0,0.25555555555555554,2.0,255
6257,Scherer,2024-12-16 16:24:23.108,60.427105,0.9944916535115709,4.3431,813.0,0.2913978494623656,2.0,256
6257,Scherer,2024-12-11 16:24:50.256,14.627376,0.10727840661001578,0.2127,935.0,0.33512544802867383,3.0,257
6257,Scherer,2024-12-11 16:24:48.154,29.108658,0.10613643233802439,0.2088,935.0,0.33512544802867383,3.0,258
6257,Scherer,2024-12-11 16:24:22.915,14.083354,0.10316953839608593,0.2568,935.0,0.33512544802867383,3.0,259
6257,Scherer,2024-12-11 16:24:20.813,28.639209,0.0984672913937684,0.2598,935.0,0.33512544802867383,3.0,260
6257,Scherer,2024-12-06 16:24:22.230,2.662467,0.0008620786170915483,0.017,951.5,0.3410394265232975,3.0,261
6257,Scherer,2024-12-06 16:24:20.127,3.533655,0.0001007624357639472,0.0208,951.5,0.3410394265232975,3.0,262
6257,Scherer,2024-12-01 16:24:21.900,35.421374,0.0005485954836037126,0.0143,901.5,0.3231182795698925,2.0,263
6257,Scherer,2024-12-01 16:24:19.792,26.359707,5.5979130979970665e-05,0.0117,901.5,0.3231182795698925,2.0,264
6257,Scherer,2024-11-21 16:24:21.358,1.920869,6.71749571759648e-05,0.003,338.5,0.12132616487455197,1.0,265
6257,Scherer,2024-11-21 16:24:19.251,0.489517,0.0,0.0029,338.5,0.12132616487455197,1.0,266
6257,Scherer,2024-11-16 16:24:19.387,0.002355,0.0002015248715278944,0.0008,0.0,0.0,0.0,267
6257,Scherer,2024-11-16 16:24:17.276,0.00212,0.0,0.0012,0.0,0.0,0.0,268
6257,Scherer,2024-11-01 16:24:21.669,50.571024,0.07371331967442538,0.2781,605.5,0.21702508960573477,2.0,269
6257,Scherer,2024-11-01 16:24:19.572,41.376522,0.0824348682811048,0.286,605.5,0.21702508960573477,2.0,270
6257,Scherer,2024-10-27 16:24:22.863,56.354678,0.6629384565434007,0.8416,600.5,0.21523297491039425,2.0,271
6257,Scherer,2024-10-27 16:24:20.772,36.585376,0.67554495684009,0.8955,600.5,0.21523297491039425,2.0,272
6257,Scherer,2024-10-22 16:24:21.800,0.000801,0.0006045746145836832,0.0068,758.5,0.27186379928315413,2.0,273
6257,Scherer,2024-10-22 16:24:19.701,0.000537,0.00015674156674391786,0.007,758.5,0.27186379928315413,2.0,274
6257,Scherer,2024-10-17 16:24:22.456,0.005475,0.0008172953123075717,0.0025,611.0,0.21899641577060933,2.0,275
6257,Scherer,2024-10-17 16:24:20.360,0.003806,0.00032467895968382987,0.0012,611.0,0.21899641577060933,2.0,276
6257,Scherer,2024-10-12 16:24:20.431,0.0008,0.0003918539168597947,0.0014,600.0,0.21505376344086022,2.0,277
6257,Scherer,2024-10-12 16:24:18.321,0.000458,1.1195826195994134e-05,0.0008,600.0,0.21505376344086022,2.0,278
6257,Scherer,2024-10-07 16:24:21.761,0.014036,0.0001007624357639472,0.0004,814.0,0.2917562724014337,2.0,279
6257,Scherer,2024-10-07 16:24:19.661,0.007253,0.0,0.0004,814.0,0.2917562724014337,2.0,280
6257,Scherer,2024-10-02 16:24:23.697,7.027762,0.03383378676429427,0.6021,613.5,0.21989247311827956,2.0,281
6257,Scherer,2024-10-02 16:24:21.600,9.162435,0.03307247058296667,0.5981,613.5,0.21989247311827956,2.0,282
6002,James H Miller Jr,2025-09-28 16:44:10.090,10.509361,0.0,0.4351,1744.5,0.5742264647794602,4.0,283
6002,James H Miller Jr,2025-09-23 16:44:24.305,44.302395,0.30103337475789027,0.1293,2761.5,0.9089861751152074,4.0,284
6002,James H Miller Jr,2025-09-18 16:44:07.211,4.706082,0.001757744712771079,0.0034,2690.5,0.8856155365371955,4.0,285
6002,James H Miller Jr,2025-09-15 16:44:23.286,15.613903,0.1479192557014745,0.3904,2144.5,0.705892034233048,4.0,286
6002,James H Miller Jr,2025-09-13 16:44:23.350,9.226824,0.2181506734289457,1.6799,2111.0,0.6948650427913101,4.0,287
6002,James H Miller Jr,2025-09-08 16:44:08.728,13.899197,0.20733550532361536,2.1324,1355.0,0.446017116524029,4.0,288
6002,James H Miller Jr,2025-09-03 16:44:27.323,43.275043,0.12103807700489258,0.3111,2580.5,0.8494075049374589,4.0,289
6002,James H Miller Jr,2025-08-29 16:44:10.826,0.49531,0.0,0.0042,2368.5,0.7796247531270573,4.0,290
6002,James H Miller Jr,2025-08-24 16:44:29.224,39.639407,0.3105050437197013,1.2278,1885.0,0.620473996050033,4.0,291
6002,James H Miller Jr,2025-08-19 16:44:12.082,13.572125,0.04917206865280623,1.7507,2438.0,0.8025016458196181,4.0,292
6002,James H Miller Jr,2025-08-14 16:44:29.050,47.239658,0.1192803322921215,0.9428,2854.5,0.9395984200131665,4.0,293
6002,James H Miller Jr,2025-08-09 16:44:11.647,67.982519,0.7813007310874506,4.183,2437.0,0.8021724818959842,4.0,294
6002,James H Miller Jr,2025-07-30 16:44:09.972,35.536504,0.8998981179816165,4.2026,2912.0,0.9585253456221198,4.0,295
6002,James H Miller Jr,2025-07-25 16:44:32.273,66.066736,0.7247394171452882,3.434,2797.5,0.9208360763660303,4.0,296
6002,James H Miller Jr,2025-07-20 16:44:12.553,49.708036,0.13545830114533303,2.5997,2880.5,0.9481566820276498,4.0,297
6002,James H Miller Jr,2025-07-17 16:44:29.153,46.514902,0.5691622163257538,1.9921,2909.0,0.9575378538512179,4.0,298
6002,James H Miller Jr,2025-07-15 16:44:33.057,29.986402,0.08560328709457114,0.0595,2911.0,0.9581961816984859,4.0,299
6002,James H Miller Jr,2025-07-10 16:44:13.373,48.305798,0.45655459644644475,1.5112,2913.0,0.9588545095457538,4.0,300
6002,James H Miller Jr,2025-07-05 16:44:32.287,1.188211,0.03418085737637009,0.0432,2827.5,0.9307109940750494,4.0,301
6002,James H Miller Jr,2025-06-27 16:44:26.000,33.834425,0.13726082916288807,1.4653,2913.0,0.9588545095457538,4.0,302
6002,James H Miller Jr,2025-06-20 16:44:10.592,41.587332,0.5280847300126513,2.4942,2504.5,0.8243910467412772,4.0,303
6002,James H Miller Jr,2025-06-15 16:44:28.963,63.354814,0.8065697108118094,3.7755,2285.5,0.7523041474654378,4.0,304
6002,James H Miller Jr,2025-06-10 16:44:08.257,43.104994,0.1786182111308904,2.4392,2914.5,0.9593482554312047,4.0,305
6002,James H Miller Jr,2025-05-31 16:44:10.775,30.52161,0.0,0.0046,2047.0,0.673798551678736,4.0,306
6002,James H Miller Jr,2025-05-21 16:44:10.811,0.002269,0.000996428531443478,0.0052,2812.0,0.9256089532587228,4.0,307
6002,James H Miller Jr,2025-05-06 16:44:30.013,65.957952,0.00014554574054792373,0.3594,2069.0,0.6810401579986833,3.0,308
6002,James H Miller Jr,2025-04-28 16:44:24.070,5.469885,0.16381732889978615,0.9273,2133.5,0.7022712310730744,3.0,309
6002,James H Miller Jr,2025-04-16 16:44:29.890,0.001224,0.0,0.0032,2000.5,0.6584924292297564,3.0,310
6002,James H Miller Jr,2025-04-11 16:44:12.308,44.407612,0.35600488138022146,0.03,1877.5,0.6180052666227781,3.0,311
6002,James H Miller Jr,2025-04-08 16:44:22.770,3.6788,0.11670529226704285,0.7112,2158.0,0.7103357472021067,3.0,312
6002,James H Miller Jr,2025-03-27 16:44:31.153,32.307899,0.0,0.0082,1521.0,0.5006583278472679,3.0,313
6002,James H Miller Jr,2025-03-22 16:44:12.860,0.000916,0.0,0.008,1459.0,0.4802501645819618,2.0,314
6002,James H Miller Jr,2025-03-17 16:44:33.390,1.48965,0.0,0.0091,1459.0,0.4802501645819618,2.0,315
6002,James H Miller Jr,2025-03-12 16:44:11.607,1.674062,0.0,0.0096,1458.5,0.48008558262014484,2.0,316
6002,James H Miller Jr,2025-03-02 16:44:12.873,1.604636,0.0,0.0456,2187.5,0.7200460829493087,3.0,317
6002,James H Miller Jr,2025-02-25 16:44:33.604,1.685247,0.0,0.0091,1773.0,0.5836076366030283,3.0,318
6002,James H Miller Jr,2025-02-20 16:44:14.407,9.581316,0.03184092970140732,0.3735,2187.5,0.7200460829493087,3.0,319
6002,James H Miller Jr,2025-01-16 16:44:08.147,0.002034,0.0,0.062,2829.0,0.9312047399605003,4.0,320
6002,James H Miller Jr,2025-01-11 16:44:09.410,67.038918,0.5946663084002284,1.2546,2917.0,0.9601711652402897,4.0,321
6002,James H Miller Jr,2025-01-01 16:44:10.167,4.74586,0.008385673820799605,0.0185,1200.5,0.3951612903225806,4.0,322
6002,James H Miller Jr,2024-12-22 16:44:11.046,0.003232,0.0,0.273,2787.0,0.9173798551678736,4.0,323
6002,James H Miller Jr,2024-12-12 16:44:10.995,0.011543,0.0,0.0845,2915.0,0.9595128373930217,4.0,324
6002,James H Miller Jr,2024-12-07 16:44:38.247,0.009821,0.0,0.0152,2591.5,0.8530283080974326,4.0,325
6002,James H Miller Jr,2024-12-07 16:44:10.905,0.005607,1.1195826195994134e-05,0.0153,2591.5,0.8530283080974326,4.0,326
6002,James H Miller Jr,2024-11-27 16:44:07.414,68.019807,0.45638665905350484,1.1077,2817.0,0.9272547728768927,4.0,327
6002,James H Miller Jr,2024-11-22 16:44:10.277,0.007541,1.1195826195994134e-05,0.0315,1937.0,0.6375905200789993,4.0,328
6002,James H Miller Jr,2024-11-17 16:44:09.408,45.118615,0.00029109148109584745,0.0633,1200.0,0.39499670836076367,4.0,329
6002,James H Miller Jr,2024-11-12 16:44:05.121,0.023835,1.1195826195994134e-05,0.0167,1569.5,0.5166227781435154,4.0,330
6002,James H Miller Jr,2024-10-28 16:44:10.435,0.072458,0.0,0.2336,2754.5,0.9066820276497696,4.0,331
6002,James H Miller Jr,2024-10-23 16:44:10.576,0.000995,0.0,0.0147,2489.0,0.8192890059249506,4.0,332
6002,James H Miller Jr,2024-10-18 16:44:09.664,0.065003,0.0,0.0169,1985.5,0.6535549703752469,4.0,333
6002,James H Miller Jr,2024-10-13 16:44:08.774,0.000478,0.0,0.0038,1979.5,0.6515799868334431,4.0,334
6002,James H Miller Jr,2024-10-08 16:44:07.503,0.001108,0.0,0.0161,2420.5,0.7967412771560237,4.0,335
6002,James H Miller Jr,2024-10-03 16:44:10.841,30.864096,0.12135156013838042,0.5468,2889.0,0.9509545753785386,4.0,336
3935,John E Amos,2025-09-27 16:23:01.410,64.533103,0.303418085737637,1.7488,624.0,0.19878942338324307,2.0,337
3935,John E Amos,2025-09-19 16:23:00.623,0.561826,0.001690569755595114,0.0007,368.0,0.11723478814909206,1.0,338
3935,John E Amos,2025-09-17 16:22:58.734,21.991181,0.001668178103203126,0.0004,1.0,0.00031857279388340236,1.0,339
3935,John E Amos,2025-09-12 16:22:44.519,1.241224,0.0017465488865750847,0.0007,0.0,0.0,0.0,340
3935,John E Amos,2025-09-07 16:23:01.901,10.699815,0.037259709580268474,0.0016,0.0,0.0,0.0,341
3935,John E Amos,2025-09-02 16:22:45.794,7.951573,0.0017913321913590613,0.0034,582.0,0.18540936604014016,1.0,342
3935,John E Amos,2025-08-30 16:23:00.440,0.509481,0.0018137238437510497,0.0045,570.0,0.18158649251353934,1.0,343
3935,John E Amos,2025-08-28 16:23:05.041,32.871738,0.4463216113033061,2.4614,569.0,0.18126791971965595,1.0,344
3935,John E Amos,2025-08-23 16:22:48.022,65.45077,0.7721761327377153,2.7665,571.0,0.18190506530742276,1.0,345
3935,John E Amos,2025-08-18 16:23:05.506,55.866098,0.3570125057378609,1.5017,2012.0,0.6409684612934056,3.0,346
3935,John E Amos,2025-08-10 16:22:59.898,0.050982,0.0017241572341830966,0.0207,1540.0,0.4906021025804396,3.0,347
3935,John E Amos,2025-08-08 16:23:04.366,27.839324,0.06504775019872591,0.2473,2151.5,0.6854093660401401,3.0,348
3935,John E Amos,2025-08-03 16:22:46.638,25.665486,0.14741544352265476,0.4404,600.5,0.1913029627269831,2.0,349
3935,John E Amos,2025-07-29 16:23:07.650,64.589816,0.4442615792832432,2.7787,1619.5,0.5159286396941701,2.0,350
3935,John E Amos,2025-07-24 16:22:47.982,11.699036,0.001589807319831167,0.0287,1333.0,0.4246575342465753,2.0,351
3935,John E Amos,2025-07-19 16:23:09.160,58.523285,0.6783886966938725,2.2345,872.0,0.27779547626632684,2.0,352
3935,John E Amos,2025-07-04 16:22:49.321,5.020597,0.08837985199117769,0.3676,614.0,0.19560369544440906,2.0,353
3935,John E Amos,2025-06-29 16:23:07.331,41.749069,0.25588060770944593,1.2057,1267.5,0.4037910162472125,2.0,354
3935,John E Amos,2025-06-24 16:22:47.575,14.146608,0.18686953503733808,0.5179,2307.5,0.7351067218859509,3.0,355
3935,John E Amos,2025-06-11 16:23:01.181,8.300981,0.005183667528745284,0.4009,302.0,0.09620898375278751,1.0,356
3935,John E Amos,2025-06-04 16:22:46.219,22.655256,0.012315408815593547,0.0045,1107.0,0.3526600828289264,2.0,357
3935,John E Amos,2025-05-25 16:22:47.256,62.255526,0.0,0.0001,0.0,0.0,0.0,358
3935,John E Amos,2025-05-15 16:22:46.073,56.567383,0.4501393880361401,2.2386,19.0,0.006052883083784644,1.0,359
3935,John E Amos,2025-05-10 16:23:04.652,40.586784,0.0,0.0,0.0,0.0,0.0,360
3935,John E Amos,2025-05-05 16:22:47.904,66.503352,0.595505995364928,2.2296,0.0,0.0,0.0,361
3935,John E Amos,2025-05-02 16:22:59.747,53.159451,0.38045656579227266,3.3106,622.5,0.19831156419241797,1.0,362
3935,John E Amos,2025-04-30 16:23:07.804,60.78155,0.6345122538317716,2.0168,620.0,0.19751513220770947,1.0,363
3935,John E Amos,2025-04-15 16:22:48.625,58.423358,0.004265609780673764,0.0333,1707.0,0.5438037591589678,2.0,364
3935,John E Amos,2025-03-26 16:22:48.381,43.127722,0.2639416025705617,0.5162,972.0,0.3096527556546671,2.0,365
3935,John E Amos,2025-03-21 16:23:09.172,0.064768,0.0,0.0551,1350.0,0.4300732717425932,2.0,366
3935,John E Amos,2025-03-11 16:23:08.980,0.001082,0.0,0.0012,339.0,0.1079961771264734,1.0,367
3935,John E Amos,2025-03-01 16:23:10.384,25.89564,0.467560093597107,3.9026,378.5,0.1205798024848678,1.0,368
3935,John E Amos,2025-02-24 16:22:49.366,28.980425,0.0013658907959112842,0.0201,998.5,0.31809493469257727,2.0,369
3935,John E Amos,2025-02-14 16:22:50.271,0.29193,0.00042544139544777704,1.5452,2582.5,0.8227142402038866,3.0,370
3935,John E Amos,2025-01-30 16:23:12.892,49.209362,0.021507182122504732,0.092,347.0,0.11054475947754062,1.0,371
3935,John E Amos,2025-01-25 16:22:48.141,36.310813,0.9755035322831649,4.2268,1614.0,0.5141764893278115,3.0,372
3935,John E Amos,2025-01-20 16:22:44.781,62.468952,0.7909179457898096,4.2368,2773.0,0.8834023574386748,3.0,373
3935,John E Amos,2025-01-15 16:22:44.453,7.218476,0.677336289031449,2.8828,2940.5,0.9367633004141447,3.0,374
3935,John E Amos,2024-12-31 16:22:46.466,64.148539,0.999899237564236,4.5201,1325.0,0.4221089518955081,3.0,375
3935,John E Amos,2024-12-26 16:22:47.678,25.337189,0.24213213314076512,0.3072,696.0,0.22172666454284803,2.0,376
3935,John E Amos,2024-12-06 16:22:46.159,15.001768,0.00038065809066380055,0.7327,1256.0,0.40012742911755333,2.0,377
3935,John E Amos,2024-11-26 16:22:47.514,33.317974,0.1291998343017723,0.7571,1514.5,0.4824784963364129,3.0,378
3935,John E Amos,2024-11-11 16:22:44.390,14.111911,0.0013770866221072785,0.0161,568.0,0.18094934692577255,1.0,379
3935,John E Amos,2024-11-01 16:22:45.052,58.61423,0.021227286467604876,0.0032,452.5,0.14415418923223958,1.0,380
3935,John E Amos,2024-10-27 16:22:46.800,0.520333,0.00024630817631187096,0.0026,305.5,0.09732398853137943,1.0,381
3935,John E Amos,2024-10-22 16:22:45.734,0.00072,0.0001343499143519296,0.0022,301.0,0.0958904109589041,1.0,382
3935,John E Amos,2024-10-17 16:22:46.382,19.990319,3.35874785879824e-05,0.0028,303.5,0.09668684294361261,1.0,383
3935,John E Amos,2024-10-12 16:22:44.351,6.567782,0.0,0.0056,936.0,0.29818413507486463,2.0,384
3935,John E Amos,2024-10-07 16:22:45.692,14.826335,0.01500240710263214,0.0232,1413.0,0.4501433577572475,2.0,385
703,Bowen,2025-09-22 16:34:22.152,56.408769,0.13853715334923142,1.0279,1670.0,0.49364469405852796,3.0,386
703,Bowen,2025-09-20 16:34:20.304,15.80011,0.1343723060043216,1.0644,1552.5,0.45891220809932015,3.0,387
703,Bowen,2025-09-15 16:34:04.938,11.90214,0.03677828905384073,0.3978,1551.0,0.458468814661543,3.0,388
703,Bowen,2025-09-10 16:34:21.305,0.790017,2.2391652391988267e-05,0.0031,1865.5,0.551433638782146,2.0,389
703,Bowen,2025-09-05 16:34:05.900,37.649828,0.6656254548304392,0.9917,1099.0,0.3248595920780372,2.0,390
703,Bowen,2025-08-31 16:34:25.351,37.848598,0.490477949820307,3.6664,1099.0,0.3248595920780372,2.0,391
703,Bowen,2025-08-26 16:34:07.366,50.045079,0.0,0.004,1669.5,0.49349689624593557,3.0,392
703,Bowen,2025-08-21 16:34:26.453,32.67996,0.5547196005329214,2.5523,2169.5,0.6412947088383092,4.0,393
703,Bowen,2025-08-16 16:34:09.225,7.521591,0.023623193273547623,0.7321,2108.0,0.6231155778894473,4.0,394
703,Bowen,2025-08-13 16:34:19.316,68.681484,0.2651171643211411,0.4876,1652.5,0.48847177061779484,3.0,395
703,Bowen,2025-08-06 16:34:08.211,47.733924,0.055408143843974966,1.0429,1653.5,0.4887673662429796,3.0,396
703,Bowen,2025-08-01 16:34:27.692,32.743457,0.99988804173804,4.5173,1505.0,0.44487141590304463,3.0,397
703,Bowen,2025-07-27 16:34:08.062,33.515674,0.15772679944916534,0.8446,2205.5,0.6519361513449601,4.0,398
703,Bowen,2025-07-24 16:34:25.880,61.01101,0.9109372026108666,4.4991,2360.0,0.6976056754360035,3.0,399
703,Bowen,2025-07-22 16:34:29.824,34.359822,0.12795709759401694,0.7649,3088.5,0.9129470883830919,4.0,400
703,Bowen,2025-07-17 16:34:10.076,48.723772,0.14860220109943012,1.4651,2008.5,0.5937038131835649,4.0,401
703,Bowen,2025-07-12 16:34:30.129,24.562453,0.10608045320704441,0.0483,2195.5,0.6489801950931127,4.0,402
703,Bowen,2025-07-07 16:34:10.422,16.881849,0.19662109965404898,0.0683,2726.5,0.8059414720662135,4.0,403
703,Bowen,2025-07-04 16:34:24.946,20.109539,0.22533839384677393,0.731,2123.5,0.6276973100798108,4.0,404
703,Bowen,2025-07-02 16:34:28.900,19.066837,0.010445705840862527,0.1514,2140.0,0.6325746378953592,4.0,405
703,Bowen,2025-06-27 16:34:09.183,68.185252,0.2368477031762559,2.5435,2084.0,0.6160212828850133,4.0,406
703,Bowen,2025-06-22 16:34:26.116,21.100859,0.3368712144112675,2.7813,2667.0,0.788353532367721,4.0,407
703,Bowen,2025-06-17 16:34:06.683,50.250137,0.11992969021148915,0.597,1855.0,0.5483298847177062,3.0,408
703,Bowen,2025-06-14 16:34:21.128,51.966876,0.4499714506432002,2.4055,1584.0,0.46822347029263967,3.0,409
703,Bowen,2025-06-07 16:34:06.312,55.468559,0.30406744365700467,0.7073,1274.5,0.3767366242979604,2.0,410
703,Bowen,2025-06-02 16:34:27.459,7.546484,2.2391652391988267e-05,0.003,1249.5,0.3693467336683417,2.0,411
703,Bowen,2025-05-28 16:34:08.140,59.046197,0.8345704721279907,4.1012,1727.0,0.5104936446940586,3.0,412
703,Bowen,2025-05-23 16:34:25.840,36.462235,1.0,4.5205,1315.0,0.38870824711794266,2.0,413
703,Bowen,2025-05-18 16:34:07.556,39.328179,4.4783304783976535e-05,0.007,614.0,0.18149571386343483,1.0,414
703,Bowen,2025-05-13 16:34:24.106,56.345177,0.7632082759547241,4.1744,649.5,0.19198935855749336,1.0,415
703,Bowen,2025-05-08 16:34:08.511,29.175037,0.32931403172897145,1.1835,650.0,0.19213715637008572,1.0,416
703,Bowen,2025-05-05 16:34:19.825,49.787334,0.3630246644051098,1.6756,1249.5,0.3693467336683417,2.0,417
703,Bowen,2025-04-18 16:34:09.125,7.656577,2.2391652391988267e-05,0.0046,1549.0,0.4578776234111735,3.0,418
703,Bowen,2025-04-15 16:34:19.774,32.396188,1.1195826195994134e-05,0.0022,1346.0,0.39787171149866984,2.0,419
703,Bowen,2025-04-08 16:34:08.551,12.809569,0.08954421791556108,0.941,999.0,0.2953000295595625,2.0,420
703,Bowen,2025-03-26 16:34:15.271,27.750254,1.1195826195994134e-05,0.0017,1100.0,0.325155187703222,2.0,421
703,Bowen,2025-02-22 16:34:29.641,19.830067,0.06614494116593334,0.0553,2186.5,0.6463198344664499,4.0,422
703,Bowen,2025-02-17 16:34:11.584,0.554013,6.71749571759648e-05,0.0161,1150.0,0.33993496896245934,2.0,423
703,Bowen,2025-02-02 16:34:34.026,0.038241,0.000167937392939912,0.0127,524.5,0.15503990540939994,1.0,424
703,Bowen,2025-01-28 16:34:09.488,22.773412,0.00015674156674391786,0.03,1623.0,0.4797516996748448,3.0,425
703,Bowen,2025-01-13 16:34:04.419,21.291564,0.04747030307101512,0.0655,2703.0,0.7989949748743719,4.0,426
703,Bowen,2025-01-08 16:34:06.984,46.088246,0.07955754094873431,0.3112,2744.5,0.8112621933195389,4.0,427
703,Bowen,2025-01-03 16:34:05.988,0.485755,0.0001007624357639472,0.0141,1098.5,0.3247117942654449,2.0,428
703,Bowen,2024-12-24 16:34:07.626,5.451233,5.5979130979970665e-05,0.0077,699.0,0.20662134200413834,1.0,429
703,Bowen,2024-12-19 16:34:07.299,32.045877,0.40796471075583024,0.6332,699.5,0.2067691398167307,1.0,430
703,Bowen,2024-12-14 16:34:34.436,56.7123,0.6784558716510485,3.3793,563.5,0.1665681347916051,1.0,431
703,Bowen,2024-12-14 16:34:07.086,56.302851,0.7324309497419362,2.7275,563.5,0.1665681347916051,1.0,432
703,Bowen,2024-11-29 16:34:08.474,0.223536,0.0001007624357639472,0.0578,599.5,0.17720957729825598,1.0,433
703,Bowen,2024-11-24 16:34:05.635,18.639766,0.00011195826195994133,0.0099,450.0,0.13301803133313628,1.0,434
703,Bowen,2024-10-25 16:34:07.169,0.001002,0.0,0.0012,1100.0,0.325155187703222,2.0,435
703,Bowen,2024-10-20 16:34:07.749,0.000388,8.956660956795307e-05,0.0008,550.0,0.162577593851611,1.0,436
703,Bowen,2024-10-15 16:34:06.255,19.4354,0.0,0.0025,449.5,0.1328702335205439,1.0,437
703,Bowen,2024-10-10 16:34:04.219,0.000242,3.35874785879824e-05,0.0007,615.0,0.18179130948861957,1.0,438
703,Bowen,2024-10-05 16:34:07.117,2.881318,1.1195826195994134e-05,0.0038,1189.0,0.3514631983446645,2.0,439
