plant,day,enh,flux,ws,bg,simple,temp
CITY_TEHRAN,2025-01-04,535.5367,631.9332849121093,1.18,375.5,1737.159,7.2
CITY_TEHRAN,2025-01-05,700.3218,1022.469794921875,1.46,434.75,1802.6852,8.7
CITY_TEHRAN,2025-01-07,297.87793,536.1802734375,1.8,514.0,1454.025,9.9
CITY_TEHRAN,2025-01-09,602.0502,975.3212768554688,1.62,556.75,1557.075,11.8
CITY_TEHRAN,2025-01-10,517.9475,626.7164868164062,1.21,288.625,823.1659,13.5
CITY_TEHRAN,2025-01-11,783.1272,1393.9664111328125,1.78,372.5,1015.57275,13.5
CITY_TEHRAN,2025-01-14,739.20795,1500.5921319580077,2.03,171.25,1153.7693,11.7
CITY_TEHRAN,2025-01-15,625.729,1051.2247265624999,1.68,414.0,1084.2295,12.4
CITY_TEHRAN,2025-01-16,372.22916,2851.275338745117,7.66,119.1875,150.24887,13.4
CITY_TEHRAN,2025-01-17,542.7794,173.6894140625,0.32,21.601562,691.4797,9.6
CITY_TEHRAN,2025-01-21,733.5833,1562.532456665039,2.13,120.53125,1242.0436,8.1
CITY_TEHRAN,2025-01-22,476.46442,829.0480847167969,1.74,290.5,1161.7659,8.7
CITY_TEHRAN,2025-01-30,772.87396,641.4853887939453,0.83,244.5,1299.1772,7.5
CITY_TEHRAN,2025-01-31,808.5404,743.8571728515625,0.92,203.75,1374.9045,9.9
CITY_MASHHAD,2025-01-05,128.17882,108.95199508666992,0.85,61.03125,231.11017,8.1
CITY_MASHHAD,2025-01-07,92.40968,134.91813751220704,1.46,103.0625,270.42996,5.5
CITY_MASHHAD,2025-01-10,250.55228,202.9473440551758,0.81,32.6875,226.53204,8.5
CITY_MASHHAD,2025-01-11,186.89764,147.64913879394533,0.79,41.53125,280.40652,9.8
CITY_MASHHAD,2025-01-12,224.5444,397.4435934448242,1.77,33.78125,483.22034,13.5
CITY_MASHHAD,2025-01-15,139.72743,75.45281341552734,0.54,35.4375,322.61917,10.6
CITY_MASHHAD,2025-01-16,175.48499,229.8853308105469,1.31,98.5,312.9979,9.5
CITY_MASHHAD,2025-01-22,125.4153,116.63622756958009,0.93,25.65625,233.77094,6.0
CITY_MASHHAD,2025-01-23,316.33432,303.680947265625,0.96,60.21875,298.39062,3.1
CITY_MASHHAD,2025-01-24,64.66319,46.55749877929687,0.72,60.15625,221.68056,7.5
CITY_MASHHAD,2025-01-25,110.96364,103.19618362426759,0.93,55.40625,398.34482,12.7
CITY_MASHHAD,2025-01-26,227.25867,459.06250732421876,2.02,42.84375,117.969284,9.3
CITY_MASHHAD,2025-01-30,379.79697,607.675146484375,1.6,30.875,446.04477,5.6
CITY_MASHHAD,2025-01-31,106.20209,79.65156555175781,0.75,40.9375,219.24153,6.1
CITY_ISFAHAN,2025-01-03,112.83302,62.05816268920899,0.55,105.40625,260.409,4.0
CITY_ISFAHAN,2025-01-04,194.36057,182.69893127441406,0.94,131.25,292.18628,6.2
CITY_ISFAHAN,2025-01-05,170.76868,280.06062988281246,1.64,185.1875,407.3701,7.2
CITY_ISFAHAN,2025-01-06,433.34555,485.34701660156253,1.12,63.3125,364.93082,8.6
CITY_ISFAHAN,2025-01-09,253.43689,91.23728027343749,0.36,42.765625,386.28983,8.8
CITY_ISFAHAN,2025-01-10,259.11343,285.0247772216797,1.1,132.0,453.64825,10.0
CITY_ISFAHAN,2025-01-11,354.95834,347.8591766357422,0.98,102.6875,617.1587,10.3
CITY_ISFAHAN,2025-01-13,240.15201,420.2660140991211,1.75,26.71875,289.34927,10.1
CITY_ISFAHAN,2025-01-14,150.04854,180.05824584960936,1.2,51.28125,242.71078,9.5
CITY_ISFAHAN,2025-01-15,368.07098,353.34814453125,0.96,117.0625,606.3536,9.7
CITY_ISFAHAN,2025-01-20,343.19913,586.8705075073242,1.71,33.15625,237.16713,7.0
CITY_ISFAHAN,2025-01-21,174.37686,484.7676751708984,2.78,25.6875,208.27834,7.5
CITY_ISFAHAN,2025-01-22,367.82706,397.2532214355469,1.08,79.4375,514.7427,6.4
CITY_ISFAHAN,2025-01-24,297.76102,339.44755920410154,1.14,109.125,379.08087,7.9
CITY_ISFAHAN,2025-01-26,270.98865,384.80387939453124,1.42,72.25,323.79657,11.3
CITY_ISFAHAN,2025-01-31,82.23929,97.86475311279297,1.19,82.125,232.85999,7.9
CITY_SHIRAZ,2025-01-01,42.05282,147.60539222717284,3.51,24.765625,26.770508,9.6
CITY_SHIRAZ,2025-01-03,36.637547,90.86111541748046,2.48,23.289062,57.507355,4.4
CITY_SHIRAZ,2025-01-04,81.13591,178.49900207519534,2.2,57.34375,226.20404,6.4
CITY_SHIRAZ,2025-01-05,188.0539,223.7841339111328,1.19,80.0,266.5098,9.1
CITY_SHIRAZ,2025-01-06,283.97772,528.1985632324219,1.86,97.5,322.09253,10.5
CITY_SHIRAZ,2025-01-09,69.24706,218.12824745178222,3.15,29.296875,112.36397,11.6
CITY_SHIRAZ,2025-01-10,53.68122,40.79772796630859,0.76,19.796875,130.8315,12.0
CITY_SHIRAZ,2025-01-11,178.21312,411.672306060791,2.31,25.21875,193.53493,13.0
CITY_SHIRAZ,2025-01-13,84.71219,88.94779815673829,1.05,43.53125,246.26685,12.2
CITY_SHIRAZ,2025-01-14,47.150467,67.89667236328125,1.44,69.25,164.80882,12.3
CITY_SHIRAZ,2025-01-15,187.51062,444.40016967773437,2.37,33.3125,171.91498,12.8
CITY_SHIRAZ,2025-01-16,145.65855,423.86639236450196,2.91,23.890625,217.50465,13.8
CITY_SHIRAZ,2025-01-17,35.4501,208.09208667755126,5.87,15.4375,13.689987,13.6
CITY_SHIRAZ,2025-01-19,100.067505,325.2193908691406,3.25,29.796875,86.22059,10.0
CITY_SHIRAZ,2025-01-20,118.10016,314.14642211914065,2.66,13.28125,147.01363,9.6
CITY_SHIRAZ,2025-01-21,158.07787,371.482984161377,2.35,22.921875,179.07048,10.1
CITY_SHIRAZ,2025-01-22,83.57495,208.9373779296875,2.5,18.679688,122.50581,9.3
CITY_SHIRAZ,2025-01-24,103.505264,209.08063385009766,2.02,71.375,164.30515,12.8
CITY_SHIRAZ,2025-01-25,188.89719,391.0171755981445,2.07,19.125,148.3626,12.6
CITY_SHIRAZ,2025-01-27,30.352127,183.63036880493163,6.05,20.171875,11.6167755,11.8
CITY_SHIRAZ,2025-01-28,100.43561,120.5227294921875,1.2,30.125,112.227936,11.6
CITY_SHIRAZ,2025-01-29,92.902596,187.66324295043947,2.02,34.28125,40.14798,10.6
CITY_SHIRAZ,2025-01-30,103.392715,177.8354705810547,1.72,47.40625,157.16667,11.6
CITY_SHIRAZ,2025-01-31,42.85591,136.71035690307616,3.19,20.953125,61.12439,10.0
CITY_TABRIZ,2025-01-01,122.29938,281.28856811523434,2.3,15.8046875,66.458954,3.6
CITY_TABRIZ,2025-01-02,79.41589,164.39089965820312,2.07,49.15625,172.75954,4.5
CITY_TABRIZ,2025-01-03,109.51228,315.3953759765625,2.88,126.0625,256.79556,3.7
CITY_TABRIZ,2025-01-04,132.27045,433.84706542968746,3.28,90.9375,140.23305,3.6
CITY_TABRIZ,2025-01-05,101.85277,249.53928146362307,2.45,146.875,346.8501,4.3
CITY_TABRIZ,2025-01-07,133.84953,210.14376693725586,1.57,22.234375,104.43405,6.6
CITY_TABRIZ,2025-01-18,101.88002,426.87728439331056,4.19,50.8125,159.6197,3.3
CITY_TABRIZ,2025-01-19,100.69696,619.2863067626954,6.15,27.90625,86.23358,3.4
CITY_TABRIZ,2025-01-20,76.69755,279.94604988098143,3.65,16.757812,74.10835,1.2
CITY_TABRIZ,2025-01-21,117.63437,379.95901153564455,3.23,69.4375,307.23584,2.5
CITY_TABRIZ,2025-01-22,16.687164,20.358340454101562,1.22,155.875,252.29688,4.6
CITY_TABRIZ,2025-01-29,66.92845,163.30542175292967,2.44,61.875,178.25,6.0
CITY_TABRIZ,2025-01-30,128.49915,258.2832824707031,2.01,60.09375,185.69016,6.5
CITY_AHVAZ,2025-01-01,80.93375,270.3187127685547,3.34,68.9375,11.404411,17.9
CITY_AHVAZ,2025-01-02,111.618866,159.6149783325195,1.43,91.3125,87.44853,17.9
CITY_AHVAZ,2025-01-03,136.53508,68.26753997802734,0.5,58.375,105.71446,18.5
CITY_AHVAZ,2025-01-04,145.42892,367.93517913818357,2.53,69.875,46.54412,18.0
CITY_AHVAZ,2025-01-05,195.44731,488.61827850341797,2.5,46.5,93.35661,17.9
CITY_AHVAZ,2025-01-08,50.581528,96.10490264892577,1.9,20.359375,36.177235,19.6
CITY_AHVAZ,2025-01-09,75.35588,278.0631999206543,3.69,54.4375,24.509499,19.6
CITY_AHVAZ,2025-01-10,90.626526,81.56387329101562,0.9,64.875,74.657776,19.9
CITY_AHVAZ,2025-01-11,201.37166,571.8955096435546,2.84,53.15625,137.57292,20.7
CITY_AHVAZ,2025-01-13,38.81656,141.68043975830076,3.65,45.96875,29.657478,18.1
CITY_AHVAZ,2025-01-14,58.383667,173.98332763671874,2.98,30.359375,21.263481,18.3
CITY_AHVAZ,2025-01-15,172.08089,345.88258255004877,2.01,41.8125,136.70772,19.6
CITY_AHVAZ,2025-01-17,102.42679,518.2795489501952,5.06,38.96875,15.1887245,21.0
CITY_AHVAZ,2025-01-18,76.068634,146.81246368408202,1.93,56.09375,47.018997,17.8
CITY_AHVAZ,2025-01-20,89.6391,182.86376220703124,2.04,89.8125,85.19057,17.9
CITY_AHVAZ,2025-01-21,63.58303,91.55956420898437,1.44,43.875,136.30392,19.6
CITY_AHVAZ,2025-01-22,121.64958,345.4848126220703,2.84,40.46875,33.465683,19.5
CITY_AHVAZ,2025-01-27,18.170975,30.708947296142576,1.69,59.0,85.57721,20.1
CITY_AHVAZ,2025-01-28,42.875305,132.48469299316406,3.09,41.75,15.371323,19.4
CITY_AHVAZ,2025-01-29,73.258125,228.56535095214844,3.12,51.21875,38.72457,20.8
CITY_AHVAZ,2025-01-30,62.339996,220.0601870727539,3.53,83.0625,15.20282,18.3
CITY_AHVAZ,2025-01-31,112.86029,251.67844787597656,2.23,78.9375,111.27696,22.1
CITY_QOM,2025-01-02,26.009476,61.64245742797852,2.37,138.375,44.82901,8.8
CITY_QOM,2025-01-03,123.66577,335.1342407226563,2.71,32.15625,44.5875,11.1
CITY_QOM,2025-01-04,164.34964,1309.8666299438476,7.97,40.875,88.17728,14.3
CITY_QOM,2025-01-05,-2.97641,-7.054091491699219,2.37,179.875,180.85455,14.0
CITY_QOM,2025-01-08,-23.65567,-79.71960845947265,3.37,309.0,187.71704,12.0
CITY_QOM,2025-01-09,-12.029236,-18.88590026855469,1.57,207.5,168.25797,12.6
CITY_QOM,2025-01-10,110.11557,165.17335510253906,1.5,186.8125,250.725,14.2
CITY_QOM,2025-01-11,172.54907,400.31384765624995,2.32,273.75,207.15567,14.0
CITY_QOM,2025-01-13,61.56604,183.46679931640625,2.98,46.21875,55.589775,13.8
CITY_QOM,2025-01-14,64.53479,158.75558349609375,2.46,44.3125,37.407387,14.3
CITY_QOM,2025-01-15,29.099487,46.850174560546876,1.61,236.5,227.32272,13.5
CITY_QOM,2025-01-16,65.93106,189.22214447021486,2.87,146.125,93.94885,15.7
CITY_QOM,2025-01-17,-10.340591,-43.5338899230957,4.21,111.0625,-8.008522,12.4
CITY_QOM,2025-01-18,60.687325,91.03098678588867,1.5,29.328125,19.703407,9.9
CITY_QOM,2025-01-19,98.825836,245.08807373046875,2.48,109.9375,99.04506,10.7
CITY_QOM,2025-01-21,85.46846,281.1912336730957,3.29,61.375,63.33352,10.2
CITY_QOM,2025-01-22,91.87854,293.09254272460936,3.19,253.0625,139.60681,9.9
CITY_QOM,2025-01-24,42.60437,84.78269653320312,1.99,167.375,42.823868,9.8
CITY_QOM,2025-01-31,-53.589584,-103.42789779663086,1.93,231.5,161.51932,11.3
CITY_BAGHDAD,2025-01-01,204.65353,1152.199396057129,5.63,102.1875,193.79535,17.3
CITY_BAGHDAD,2025-01-02,226.63702,945.0763897705078,4.17,85.6875,219.91422,17.5
CITY_BAGHDAD,2025-01-03,255.21109,742.6642721557618,2.91,99.875,157.26347,16.2
CITY_BAGHDAD,2025-01-04,356.22116,694.6312637329102,1.95,52.703125,319.5141,15.6
CITY_BAGHDAD,2025-01-08,263.4881,777.2898895263672,2.95,84.875,179.85417,16.2
CITY_BAGHDAD,2025-01-09,326.8642,1091.7264172363282,3.34,81.5625,234.74634,17.0
CITY_BAGHDAD,2025-01-10,272.02652,247.54413299560548,0.91,72.125,224.35907,17.5
CITY_BAGHDAD,2025-01-13,219.68326,916.0791860961914,4.17,62.75,161.77696,15.6
CITY_BAGHDAD,2025-01-14,318.7386,1274.954345703125,4.0,88.25,205.05576,16.3
CITY_BAGHDAD,2025-01-15,587.1908,634.1660595703125,1.08,54.46875,475.81738,16.7
CITY_BAGHDAD,2025-01-17,120.93422,731.652027130127,6.05,33.375,79.57169,17.5
CITY_BAGHDAD,2025-01-18,228.84857,1116.7810302734374,4.88,89.4375,172.77574,17.4
CITY_BAGHDAD,2025-01-19,235.4076,645.0168041992188,2.74,31.640625,160.11826,15.5
CITY_BAGHDAD,2025-01-21,364.21603,1019.8048950195312,2.8,65.25,309.4277,15.8
CITY_BAGHDAD,2025-01-23,296.14664,242.8402423095703,0.82,81.90625,225.50491,17.1
CITY_BAGHDAD,2025-01-25,220.37976,749.2911865234374,3.4,130.25,231.70221,18.4
CITY_BAGHDAD,2025-01-27,208.0458,1110.9646087646483,5.34,41.59375,139.57965,18.6
CITY_BAGHDAD,2025-01-28,158.52731,634.1092529296875,4.0,57.3125,125.96814,17.5
CITY_BAGHDAD,2025-01-29,177.60968,797.4674639892578,4.49,91.5,164.1495,18.4
CITY_BAGHDAD,2025-01-30,243.14227,1305.6740057373047,5.37,66.5,149.82414,18.1
CITY_BAGHDAD,2025-01-31,232.18869,942.6860821533202,4.06,71.125,159.26593,18.6
CITY_KUWAIT,2025-01-01,50.01072,415.08897018432623,8.3,40.03125,16.96875,18.9
CITY_KUWAIT,2025-01-02,41.155304,266.27481658935545,6.47,49.375,7.1568604,16.6
CITY_KUWAIT,2025-01-03,25.555145,104.00944122314453,4.07,75.0,34.51593,17.5
CITY_KUWAIT,2025-01-04,121.21875,341.83687499999996,2.82,60.3125,69.148285,16.5
CITY_KUWAIT,2025-01-05,385.5827,443.42010803222655,1.15,117.5625,298.85846,16.4
CITY_KUWAIT,2025-01-09,41.60968,237.17517700195313,5.7,123.875,132.67769,17.3
CITY_KUWAIT,2025-01-10,178.1291,382.97757492065426,2.15,49.53125,102.725494,18.6
CITY_KUWAIT,2025-01-11,285.00064,1339.503012084961,4.7,41.0,217.38419,21.0
CITY_KUWAIT,2025-01-13,36.637596,261.2260604095459,7.13,27.867188,6.2720604,16.2
CITY_KUWAIT,2025-01-14,30.460396,180.9347511291504,5.94,35.875,17.100796,17.6
CITY_KUWAIT,2025-01-15,331.86066,640.4910675048828,1.93,32.9375,218.57904,17.9
CITY_KUWAIT,2025-01-17,23.000313,186.30253372192382,8.1,71.125,47.191177,19.5
CITY_KUWAIT,2025-01-18,37.249687,273.04020713806153,7.33,37.375,7.0196075,18.2
CITY_KUWAIT,2025-01-19,171.68842,671.3017047119141,3.91,18.6875,102.874084,18.3
CITY_KUWAIT,2025-01-20,353.2219,367.35076904296875,1.04,33.46875,276.98837,18.3
CITY_KUWAIT,2025-01-21,84.36238,285.14484771728513,3.38,122.375,2.0012207,17.2
CITY_KUWAIT,2025-01-22,43.68878,96.98909545898438,2.22,159.5,81.648895,18.0
CITY_KUWAIT,2025-01-23,260.73422,456.2848892211914,1.75,80.5,56.412872,17.6
CITY_KUWAIT,2025-01-25,105.20482,395.5701184082031,3.76,31.117188,155.60901,18.2
CITY_KUWAIT,2025-01-27,178.17825,358.1382888793945,2.01,83.25,96.76225,17.9
CITY_KUWAIT,2025-01-28,30.25,168.19,5.56,96.75,42.01654,18.8
CITY_KUWAIT,2025-01-29,71.1774,367.27537719726564,5.16,64.3125,22.082718,19.5
CITY_KUWAIT,2025-01-30,24.55019,198.1200330734253,8.07,37.90625,9.893688,18.9
CITY_KUWAIT,2025-01-31,21.217796,97.17750717163086,4.58,69.75,12.685051,19.3
CITY_RIYADH,2025-01-01,186.98763,845.1840655517577,4.52,25.296875,95.895836,17.2
CITY_RIYADH,2025-01-02,144.21892,542.2631311035155,3.76,25.140625,72.280945,15.5
CITY_RIYADH,2025-01-03,122.212234,487.6268156433106,3.99,16.554688,59.815872,14.4
CITY_RIYADH,2025-01-04,320.89658,234.2545004272461,0.73,75.59375,711.4761,16.1
CITY_RIYADH,2025-01-05,418.04428,1107.8173446655273,2.65,51.625,322.1979,18.1
CITY_RIYADH,2025-01-06,166.54036,944.2838383483887,5.67,23.179688,121.734375,18.7
CITY_RIYADH,2025-01-08,125.99687,679.1231398010253,5.39,18.515625,69.41146,15.0
CITY_RIYADH,2025-01-09,213.14648,854.71740234375,4.01,26.265625,116.77666,15.3
CITY_RIYADH,2025-01-10,409.76303,409.7630310058594,1.0,61.671875,542.79376,17.8
CITY_RIYADH,2025-01-13,204.7131,810.6638928222657,3.96,21.890625,117.32597,17.0
CITY_RIYADH,2025-01-14,232.13931,858.9154571533204,3.7,26.703125,133.39798,17.2
CITY_RIYADH,2025-01-15,667.5417,527.3579327392579,0.79,58.90625,626.63605,19.3
CITY_RIYADH,2025-01-16,574.3502,1326.7490075683595,2.31,34.96875,449.73407,22.7
CITY_RIYADH,2025-01-17,55.717438,285.27328125,5.12,19.34375,24.846203,20.7
CITY_RIYADH,2025-01-18,329.68228,1147.2943395996094,3.48,22.390625,161.89154,18.6
CITY_RIYADH,2025-01-19,223.9271,745.6772213745118,3.33,40.625,169.94225,18.6
CITY_RIYADH,2025-01-20,238.63644,739.7729766845704,3.1,27.265625,178.11366,19.0
CITY_RIYADH,2025-01-21,435.85254,1804.4295117187498,4.14,27.796875,160.6525,20.7
CITY_RIYADH,2025-01-22,362.81644,529.711997680664,1.46,58.3125,418.26898,16.8
CITY_RIYADH,2025-01-23,126.54036,473.260944519043,3.74,37.421875,141.99019,17.9
CITY_RIYADH,2025-01-24,83.240456,273.8610990142822,3.29,11.113281,90.66452,19.4
CITY_RIYADH,2025-01-25,227.04506,515.3922843933105,2.27,19.40625,212.37134,21.6
CITY_RIYADH,2025-01-30,235.88281,844.46046875,3.58,27.53125,114.039825,18.2
CITY_RIYADH,2025-01-31,113.16205,382.48772338867184,3.38,19.71875,59.690872,17.1
CITY_DOHA,2025-01-01,38.176643,305.0313805389404,7.99,35.65625,19.322918,21.7
CITY_DOHA,2025-01-02,49.880753,397.05079040527346,7.96,92.6875,60.285538,20.7
CITY_DOHA,2025-01-03,1.9358749,12.602545852661132,6.51,78.125,45.53002,20.3
CITY_DOHA,2025-01-04,62.74414,278.583984375,4.44,97.875,111.45772,21.0
CITY_DOHA,2025-01-05,92.43112,206.12140167236328,2.23,86.25,102.36029,20.6
CITY_DOHA,2025-01-06,219.6211,669.8443359375,3.05,29.109375,80.76869,20.8
CITY_DOHA,2025-01-08,73.71484,347.1969140625,4.71,61.5,51.461395,23.2
CITY_DOHA,2025-01-09,47.68445,384.3366528320313,8.06,64.25,72.34726,21.9
CITY_DOHA,2025-01-10,63.104492,216.448408203125,3.43,50.390625,49.912987,23.5
CITY_DOHA,2025-01-11,156.59068,227.05649032592774,1.45,49.90625,343.56464,22.4
CITY_DOHA,2025-01-12,292.58356,275.0285437011719,0.94,23.203125,188.10294,23.5
CITY_DOHA,2025-01-13,46.251648,305.26087646484376,6.6,54.28125,56.840683,23.2
CITY_DOHA,2025-01-14,54.29721,344.787287902832,6.35,64.25,98.59498,20.9
CITY_DOHA,2025-01-15,81.31114,174.81895523071287,2.15,42.453125,87.22243,22.2
CITY_DOHA,2025-01-16,82.4567,107.1937141418457,1.3,36.484375,128.85324,22.4
CITY_DOHA,2025-01-17,25.231247,132.46404647827148,5.25,66.6875,89.40318,23.7
CITY_DOHA,2025-01-18,54.177856,347.2800598144531,6.41,68.375,72.6152,21.4
CITY_DOHA,2025-01-19,50.640625,297.26046875000003,5.87,57.34375,42.972427,22.0
CITY_DOHA,2025-01-20,128.46614,362.27451690673826,2.82,56.15625,75.0242,22.3
CITY_DOHA,2025-01-21,198.7492,711.5221594238282,3.58,59.328125,82.337006,22.9
CITY_DOHA,2025-01-22,80.49935,413.7666667175293,5.14,40.53125,44.995094,22.5
CITY_DOHA,2025-01-23,67.86686,329.1542682647705,4.85,21.15625,21.815868,23.3
CITY_DOHA,2025-01-24,26.392578,102.40320312499999,3.88,15.625,13.679075,22.8
CITY_DOHA,2025-01-25,89.65033,263.5719689941406,2.94,55.15625,155.48775,23.0
CITY_DOHA,2025-01-26,260.64322,693.3109625244141,2.66,44.25,123.04596,23.4
CITY_DOHA,2025-01-27,72.09869,369.1452734375,5.12,28.890625,47.13404,23.3
CITY_DOHA,2025-01-28,50.805016,320.57964820861815,6.31,35.875,25.949757,23.0
CITY_DOHA,2025-01-29,55.511276,274.2257046508789,4.94,44.1875,37.34191,23.6
CITY_DOHA,2025-01-31,29.102768,194.9885452270508,6.7,69.0,61.036766,22.0
CITY_DUBAI,2025-01-02,49.402992,477.23290512084964,9.66,35.8125,12.48468,22.6
CITY_DUBAI,2025-01-03,62.821144,331.0674294281006,5.27,64.625,168.79657,21.0
CITY_DUBAI,2025-01-04,231.97412,839.746318359375,3.62,84.875,79.09865,22.7
CITY_DUBAI,2025-01-05,180.73778,858.5044441223145,4.75,31.0,63.012756,22.8
CITY_DUBAI,2025-01-06,171.02798,538.738151550293,3.15,123.25,229.96384,24.4
CITY_DUBAI,2025-01-07,22.239578,21.572390899658203,0.97,196.125,296.13788,25.8
CITY_DUBAI,2025-01-09,91.46305,353.04737625122067,3.86,26.046875,36.48468,22.5
CITY_DUBAI,2025-01-10,190.12723,541.862599182129,2.85,87.875,145.31496,24.8
CITY_DUBAI,2025-01-11,314.694,780.4411206054688,2.48,144.375,319.81433,26.6
CITY_DUBAI,2025-01-12,135.84702,171.1672393798828,1.26,217.125,413.14642,24.9
CITY_DUBAI,2025-01-14,129.14258,547.5645312500001,4.24,21.609375,63.643997,23.5
CITY_DUBAI,2025-01-15,172.11967,444.06876068115236,2.58,75.4375,304.26962,24.3
CITY_DUBAI,2025-01-16,323.54526,1064.4638973999024,3.29,97.03125,483.1795,24.4
CITY_DUBAI,2025-01-17,240.6005,1431.5729415893554,5.95,28.703125,141.76654,22.4
CITY_DUBAI,2025-01-20,108.593254,659.1610523223877,6.07,16.609375,37.77206,21.6
CITY_DUBAI,2025-01-21,60.835938,594.97546875,9.78,19.21875,20.240349,22.2
CITY_DUBAI,2025-01-22,154.32355,981.4977612304688,6.36,46.9375,193.29442,24.5
CITY_DUBAI,2025-01-23,147.57639,755.59109375,5.12,60.8125,174.04718,25.0
CITY_DUBAI,2025-01-24,199.095,587.3302536010742,2.95,44.46875,157.65503,25.6
CITY_DUBAI,2025-01-25,406.52997,1004.1290216064453,2.47,138.5,506.451,23.5
CITY_DUBAI,2025-01-26,417.49872,1502.9953857421876,3.6,70.375,230.01227,24.4
CITY_DUBAI,2025-01-27,445.0638,1201.6722930908204,2.7,47.34375,134.61366,25.0
CITY_DUBAI,2025-01-28,91.82152,554.6019683837891,6.04,33.65625,25.334557,23.8
CITY_DUBAI,2025-01-29,128.42317,744.8543975830078,5.8,39.15625,40.291054,22.9
CITY_DUBAI,2025-01-30,220.66666,898.1132919311524,4.07,52.03125,171.21324,23.4
CITY_JEDDAH,2025-01-01,88.56116,421.55110839843746,4.76,35.75,56.10907,28.4
CITY_JEDDAH,2025-01-02,40.438705,73.19405685424805,1.81,34.21875,71.39736,31.9
CITY_JEDDAH,2025-01-03,2.3082619,2.5621706771850588,1.11,42.625,52.923103,31.9
CITY_JEDDAH,2025-01-04,141.85547,417.05507812499997,2.94,60.5,280.45804,31.5
CITY_JEDDAH,2025-01-07,80.274086,371.66901817321775,4.63,35.171875,49.52619,24.6
CITY_JEDDAH,2025-01-08,37.261932,224.31683288574217,6.02,43.96875,65.91238,27.1
CITY_JEDDAH,2025-01-09,42.48253,95.1608642578125,2.24,60.59375,85.06924,30.1
CITY_JEDDAH,2025-01-11,75.41295,414.01708786010744,5.49,25.40625,36.18859,28.6
CITY_JEDDAH,2025-01-12,84.966736,382.3503112792969,4.5,29.390625,51.563263,27.6
CITY_JEDDAH,2025-01-13,34.829277,74.88294563293456,2.15,58.6875,119.32597,31.8
CITY_JEDDAH,2025-01-14,40.62265,109.27492889404297,2.69,80.875,196.96936,31.9
CITY_JEDDAH,2025-01-17,84.23471,39.590314025878904,0.47,17.9375,127.74754,31.8
CITY_JEDDAH,2025-01-18,136.9849,541.0903305053711,3.95,11.9453125,27.896751,29.0
CITY_JEDDAH,2025-01-19,122.12164,429.86818359375,3.52,10.34375,63.942245,28.5
CITY_JEDDAH,2025-01-20,134.06174,486.6441055297851,3.63,11.5234375,73.10922,28.7
CITY_JEDDAH,2025-01-21,130.10675,392.92238647460937,3.02,20.734375,181.76808,30.2
CITY_JEDDAH,2025-01-22,185.92842,831.1000419616698,4.47,19.9375,137.72273,29.9
CITY_JEDDAH,2025-01-23,81.43394,373.7817711639404,4.59,14.671875,22.290936,29.0
CITY_JEDDAH,2025-01-24,35.479797,191.59090576171877,5.4,11.5546875,19.913723,27.6
CITY_JEDDAH,2025-01-25,94.643166,339.7689644622803,3.59,15.453125,85.53064,28.0
CITY_JEDDAH,2025-01-27,97.86403,516.7220727539062,5.28,32.6875,69.460175,29.2
CITY_JEDDAH,2025-01-29,101.67493,561.245595703125,5.52,18.0,54.015305,28.0
CITY_JEDDAH,2025-01-30,70.32658,382.5765747070313,5.44,45.8125,86.254906,30.1
CITY_JEDDAH,2025-01-31,5.3557816,13.817916412353515,2.58,37.0625,35.277496,32.7
CITY_MEDINA,2025-01-01,54.886513,264.5529914855957,4.82,18.1875,42.578125,19.5
CITY_MEDINA,2025-01-02,30.959126,230.6454851150513,7.45,20.984375,25.483456,18.5
CITY_MEDINA,2025-01-03,16.853619,119.49215602874756,7.09,14.8984375,18.569622,20.3
CITY_MEDINA,2025-01-04,44.453125,256.49453124999997,5.77,17.25,22.501534,23.0
CITY_MEDINA,2025-01-05,34.7666,139.41407226562498,4.01,13.171875,23.95435,26.2
CITY_MEDINA,2025-01-07,36.68251,45.48631286621094,1.24,33.3125,53.518074,19.4
CITY_MEDINA,2025-01-08,39.035725,232.26256160736085,5.95,12.8359375,31.125767,16.9
CITY_MEDINA,2025-01-09,32.077724,214.59997661590577,6.69,15.0234375,20.753677,18.5
CITY_MEDINA,2025-01-10,10.74349,24.495157699584958,2.28,9.1328125,8.658777,23.1
CITY_MEDINA,2025-01-11,35.626728,67.69078330993652,1.9,13.8984375,44.36244,21.9
CITY_MEDINA,2025-01-12,42.108635,250.125291595459,5.94,9.6015625,29.809895,23.0
CITY_MEDINA,2025-01-13,37.530926,293.8671486282349,7.83,14.7578125,31.164215,22.6
CITY_MEDINA,2025-01-14,39.269043,239.541162109375,6.1,12.2578125,30.189262,24.3
CITY_MEDINA,2025-01-15,39.397095,220.62373046874998,5.6,11.2109375,30.70726,26.9
CITY_MEDINA,2025-01-16,54.844246,99.81652755737305,1.82,16.25,50.9784,27.2
CITY_MEDINA,2025-01-17,15.212172,73.01842346191405,4.8,10.1015625,21.699448,26.7
CITY_MEDINA,2025-01-18,61.37992,230.17470359802246,3.75,15.84375,65.65465,25.2
CITY_MEDINA,2025-01-19,116.3233,311.74645263671874,2.68,17.625,92.39752,23.7
CITY_MEDINA,2025-01-20,71.1522,222.70638221740722,3.13,15.3671875,58.755974,23.7
CITY_MEDINA,2025-01-21,38.04498,249.19461307525634,6.55,14.78125,24.41322,23.6
