gww_id,n_months,r_gen_area_linear,r_gen_gbm_area,r_gen_gbm_climate,r_gen_gbm_all,r_area_vs_gauge_volume,gauge_volume_sd_pct,name,reservoir_name,country,truth,lat,lon,n_plants,capacity_mw,match_method,gww_poly_km2,res_time_days,depth_avg_m,vol_mcm,dis_avg_m3s,elevation_m,wshd_km2,head_m,dam_height_m,glo_plant_type,ons_tipo,ba,state,n_area_months,area_mean,area_sd,area_p05,area_p95,area_cv,area_range_rel,pass_size,pass_months,pass_cv,storage_dam,basin_km2,n_subbasins
89237,282.0,0.010549048596535368,0.0019718308257697928,0.6007843012268237,0.5927991433480608,-0.0033353065047995838,23.342756989228814,PROMISSÃO,Promissao Reservoir,BRA,ons,-21.29680556,-49.78341667,1,264.0,hydrolakes_pour,154.2673895913594,102.4,14.5,7408.0,836.99,379.0,56078.4,27.4,52.0,STO,RESERVATÓRIO COM USINA,,,285,93.0099780763481,1.2411988218737289,90.61945605086376,94.7317360485697,0.0133447921131094,0.0442133207937144,True,True,False,False,60562.59999999999,31
89273,235.0,0.6237911013884279,0.6001308000709004,0.4319051857763061,0.6453285658720767,0.8838688436320394,26.213388791140673,GOV. BENTO MUNHOZ,,BRA,ons,-26.00944444,-51.66472222,1,1676.0,hydrolakes_pour,163.07260323704918,111.6,78.8,6100.0,632.503,720.0,30146.4,,,,RESERVATÓRIO COM USINA,,,238,94.57242061993664,10.67364759678608,75.11092606489605,107.02512905197798,0.1128621592512774,0.3374578209786686,True,True,True,True,30889.7,17
89312,159.0,-0.08802634668352122,0.04371855960454542,0.004050391121923189,0.023210703809715603,0.08468850827012496,5.406776940953111,CANA BRAVA,,BRA,ons,-13.40416667,-48.1425,1,450.0,hydrolakes_pour,174.18763856869617,27.5,16.8,2300.0,968.099,316.0,58170.7,43.1,56.0,ROR,FIO DAGUA,,,171,103.44551558916524,16.82328666225271,99.58288164934756,108.8831514350495,0.1626294437843641,0.0899050068312098,True,True,True,True,58814.4,33
89463,164.0,0.4871934844660314,0.415049128525697,0.48582201890368226,0.5198233138697608,0.6209275931651251,39.06665275403246,PEDRA DO CAVALO,,BRA,ons,-12.5825,-39.00194444,1,160.0,hydrolakes_pour,199.2279344085137,652.1,45.3,5330.0,94.598,114.0,54237.4,105.0,142.0,STO,RESERVATÓRIO COM USINA,,,192,113.7156896314308,6.78890353976404,103.03911001116796,127.0423209940004,0.0597006759732792,0.2110809076621735,True,True,True,True,54758.0,25
89563,288.0,0.3717118938648942,0.17403996115770762,0.6237792570919674,0.649857418309291,0.4508686715595254,15.335188902131586,GOV. JOSÉ RICHA,,BRA,ons,-25.54083333,-53.49444444,1,1240.0,hydrolakes_pour,202.8048383964359,30.1,31.0,3573.0,1374.042,326.0,57095.9,50.0,67.0,ROR,FIO DAGUA,,,291,119.52316964517784,1.65887993768862,116.82868536510892,122.22988313456167,0.0138791494788269,0.045189545972442,True,True,False,False,58072.799999999996,27
89593,291.0,0.4582827155261663,0.4854324602128397,0.3370528289751737,0.4560750874421103,0.9640438706537038,20.674462238397258,PASSO FUNDO,Barragem Passo Fundo,BRA,ons,-27.55388889,-52.74083333,1,226.0,hydrolakes_pour,219.8383454873852,246.3,13.3,1570.0,73.781,589.0,2189.2,263.0,47.0,STO,RESERVATÓRIO COM USINA,,,294,118.02294936004084,12.066783787752286,93.99604540090618,131.52615035126422,0.102240995104616,0.3179898922528083,True,True,True,True,4054.5,1
89730,277.0,0.15273451475251046,0.1464364656143588,0.4335208432938791,0.3933744541691823,-0.09286426336847418,10.260478891684286,VOLTA GRANDE,,BRA,ons,-20.03277778,-48.21722222,2,590.0,gww_polygon,269.5213946247823,21.4,12.2,2170.0,1171.983,493.0,67558.5,24.084745762711865,46.813559322033896,ROR,FIO DAGUA,,,280,180.06524734381324,1.972936495079757,176.57190735637138,181.9190632214843,0.0109567866325292,0.0296956572353082,True,True,False,False,68119.29999999999,27
89861,241.0,0.3515465159828759,0.3147473518296288,0.1982087901021778,0.2578689463653771,0.9393472757582442,22.480489722884965,PARAIBUNA,Paraibuna,BRA,ons,-23.41,-45.60055556,1,87.02,gww_polygon,277.79208732389276,,,,,,,78.0,105.0,STO,RESERVATÓRIO COM USINA,,,244,126.74728369191229,12.135055561085604,107.23206686928148,144.6797278725759,0.0957421351181188,0.29545138887804,True,True,True,True,1582.6,1
89912,272.0,0.7181195089079802,0.6923191379067809,0.42112382769913204,0.5967478080284921,0.9184212039606358,25.777358748928037,SALTO SANTIAGO,,BRA,ons,-25.62777778,-52.60805556,1,1420.0,hydrolakes_pour,301.7804409662734,87.9,47.5,6780.0,892.274,490.0,43902.7,,,,RESERVATÓRIO COM USINA,,,275,174.5114019405102,13.729539583528558,149.93670195199508,190.757368684991,0.078674169314214,0.2339140381607353,True,True,True,True,45890.70000000001,23
89916,271.0,0.2810624194446595,0.022409378924550676,0.5185463108970108,0.5023075200862136,-0.18391428945066554,4.219323075196996,ROSANA,,BRA,ons,-22.60222222,-52.86861111,1,354.0,hydrolakes_pour,301.95520786668374,18.6,9.5,1920.0,1191.954,255.0,100865.3,17.0,30.0,ROR,FIO DAGUA,,,274,207.75296603371,2.368032556009247,203.65186650477557,211.0367084936604,0.0113983092574717,0.0355462650178797,True,True,False,False,101741.09999999999,49
89923,287.0,0.6431281412729298,0.6212329571152716,0.5472845752816333,0.663275085522033,0.9586301086265064,17.52211631640977,PASSO REAL,Real,BRA,ons,-29.01527778,-53.18722222,1,158.0,hydrolakes_pour,305.76708807135145,162.3,19.1,3671.0,261.848,323.0,8212.9,48.0,58.0,STO,RESERVATÓRIO COM USINA,,,290,181.0377405039757,22.553121228367964,133.13569388872406,205.5564967170159,0.1245769040509687,0.4000315217516837,True,True,True,True,8595.7,3
89942,273.0,0.5411233303236025,0.4974190686471879,0.5267916061973716,0.5701629210222723,0.8046468785458396,14.618764303056963,BARRA BONITA,Tiete,BRA,ons,-22.51944444,-48.53416667,1,140.76,hydrolakes_pour,313.4441931806095,59.0,15.1,3160.0,620.342,450.0,33029.1,23.5,33.0,STO,RESERVATÓRIO COM USINA,,,276,215.57694145413407,5.829182139013777,203.6548483334677,223.66666511849013,0.0270399148429053,0.0928291154426649,True,True,False,False,40234.7,21
90065,270.0,0.5784910403650395,0.7234782672566832,0.3185175236973636,0.7159410823937021,0.9658921579715897,22.72763178864662,THEODOMIRO CARNEIRO SANTIAGO (EMBORCAÇÃO),,BRA,ons,-18.45111111,-47.98194444,1,1192.0,hydrolakes_pour,355.1371834529873,579.8,85.3,17590.0,351.146,633.0,29099.5,139.1,158.0,STO,RESERVATÓRIO COM USINA,,,273,261.54660309993744,41.62452050969998,183.34207078477135,322.1431598745966,0.1591476242335106,0.5306935262959201,True,True,True,True,31814.199999999997,23
90133,140.0,0.15073012698099023,0.039941677733831484,0.3124406486501289,0.4728727566694942,0.6503230090723747,17.45713496128313,PEIXE ANGICAL,Reservaorio UHE Peixe Angical,BRA,ons,-12.2375,-48.38305556,1,498.75,gww_polygon,387.66851689182727,,,,,,,29.0,39.0,STO,RESERVATÓRIO COM USINA,,,158,214.6241897324567,55.45618250905008,44.73019221584143,241.34818943551943,0.2583873820475683,0.9161036203084816,True,True,True,True,129308.79999999999,61
90170,278.0,0.2715405229043631,0.06812435889508593,0.4807279268283612,0.4472625584447572,-0.03354910947897101,25.125779247413607,TRÊS IRMÃOS,Tres Irmaos Reservoir,BRA,ons,-20.66861111,-51.29694444,1,807.5,hydrolakes_pour,391.4796986991322,167.4,22.7,13450.0,930.019,321.0,71178.4,45.8,57.0,STO,RESERVATÓRIO COM USINA,,,281,294.7336005194871,2.537050219888594,290.2048597897557,298.2245649906232,0.0086079436325443,0.0272100133365597,True,True,False,False,72166.9,33
90286,261.0,0.5970700889638141,0.6781771941538492,0.2575624188932589,0.6499577343061449,0.9834470283157506,26.309438809306695,NOVA PONTE,,BRA,ons,-19.13111111,-47.69361111,1,510.0,hydrolakes_pour,505.4628639766898,715.7,54.0,12800.0,207.006,796.0,15355.8,119.0,142.0,STO,RESERVATÓRIO COM USINA,,,264,266.5858218772181,59.79921442050924,177.08615745867414,355.6523945188186,0.2243150592159063,0.6698264588969289,True,True,True,True,19323.100000000002,7
90310,220.0,0.3659553767335351,0.3893944363234945,0.45980838123640266,0.5384760689966054,0.8393848862642576,25.57315375808364,BOA ESPERANÇA,Grajau,BRA,ons,-6.751388889,-43.5675,1,237.3,hydrolakes_pour,535.1887707736997,116.5,16.3,5060.0,502.502,160.0,85233.9,38.6,53.00000000000001,STO,RESERVATÓRIO COM USINA,,,223,297.55288209785937,17.245989868744076,266.92610439502744,322.3115623127851,0.0579594112722195,0.1861365197583347,True,True,True,True,85421.0,49
90312,283.0,0.6531015632331376,0.7091846646539968,0.5128097166833746,0.7632370869961058,0.9228009917599821,25.553701145213914,MARIMBONDO,,BRA,ons,-20.30388889,-49.19277778,2,1760.0,hydrolakes_pour,546.3744824789662,36.3,17.6,6150.0,1961.313,441.0,118356.9,53.45454545454545,84.18181818181819,STO,RESERVATÓRIO COM USINA,,,286,304.7402438714108,55.427154156277815,208.90780937022635,375.3078225312996,0.1818832768922572,0.546038852785351,True,True,True,True,120819.5,51
90325,282.0,0.5702505980219618,0.6405650106677794,0.41731617300369245,0.5763932720129012,0.9383588966345986,21.366773240263072,CHAVANTES,Itarare,BRA,ons,-23.13055556,-49.73333333,1,414.0,hydrolakes_pour,575.3029883649189,423.3,25.8,8795.0,240.498,471.0,27739.7,76.0,89.0,STO,RESERVATÓRIO COM USINA,,,285,340.86795459654064,16.399858313019507,308.8038390575169,360.947017023472,0.0481120565658064,0.1529717806054049,True,True,True,True,28613.299999999996,11
90348,281.0,0.4506779577440818,0.6235886517976654,0.2822681384933213,0.6396195453340394,0.9657873256036025,27.646015145279595,ITUMBIARA,,BRA,ons,-18.40944444,-49.09694444,1,2082.0,gww_polygon,586.022344302203,171.3,51.0,17000.0,1148.952,504.0,94788.5,,,,RESERVATÓRIO COM USINA,,,284,432.9261088774355,61.093301872194246,330.15281864580646,515.5813095099464,0.141117157453514,0.428314409923094,True,True,True,True,94845.30000000002,45
90382,277.0,0.674163652842788,0.7265906008060805,0.5608995307861516,0.6828513718103858,0.9455969336980167,20.251237573216645,JURUMIRIM,Barra Bonita,BRA,ons,-23.21083333,-49.22916667,1,100.956,hydrolakes_pour,617.5689736861215,522.7,18.8,7008.0,155.18,560.0,17806.8,36.0,50.0,STO,RESERVATÓRIO COM USINA,,,280,383.4453309516384,20.39819233101998,341.9350570624311,408.30378040182103,0.0531971331621004,0.1730852301022296,True,True,True,True,19215.5,9
90481,279.0,0.5925051879006334,0.6176519447046825,0.604227251892581,0.7226264443983195,0.04546501045903635,7.150426544169011,TAQUARUÇU,Iepe,BRA,ons,-22.54472222,-51.99583333,1,525.0,hydrolakes_pour,717.5051340252761,7.0,8.0,672.0,1104.133,284.0,88731.1,21.9,58.0,ROR,FIO DAGUA,,,282,490.18641284767375,38.1629621383327,416.35914342762726,530.8859301849589,0.077853977870643,0.233639251834834,True,True,True,True,88739.6,45
90540,261.0,0.6714513671303994,0.6901735256639455,0.4962269785782005,0.6621812880930762,0.9289763437980219,27.662747094290467,ÁGUA VERMELHA,Agua Vermelha Reservoir,BRA,ons,-19.86805556,-50.34277778,1,1396.1999999999998,hydrolakes_pour,768.4355950675642,57.5,21.9,11100.0,2234.938,379.0,139428.8,57.0,67.0,STO,RESERVATÓRIO COM USINA,,,264,502.2008979163124,44.85819790524786,427.3855719153957,562.6879781442019,0.0893232132625997,0.2694188855300559,True,True,True,True,143481.5,65
90559,280.0,0.19437257250260356,0.22162302977703438,0.4960257209100682,0.4727026616024485,0.15906129973761943,12.795869614697946,IBITINGA,Promissao Reservoir,BRA,ons,-21.75775,-48.99183333,1,131.49,hydrolakes_pour,783.7265256397276,14.8,10.8,985.0,769.359,403.0,44818.0,24.3,32.0,ROR,FIO DAGUA,,,283,518.1646600789497,11.212952266182697,496.4308822101488,532.6075824019432,0.0216397472272119,0.0698169963700001,True,True,False,False,44907.899999999994,23
90564,249.0,-0.057020810850881294,0.10582423634696446,0.41042116389883737,0.46722666248761774,0.001740968576920929,24.95922313661378,LAJEADO,Reservatório UHE Luís Eduardo Magalhães (Lajeado),BRA,ons,-9.756388889,-48.37416667,1,902.5,gww_polygon,795.0936412440528,,,,,,,29.0,31.0,ROR,FIO DAGUA,,,259,592.2989771217171,81.86766292294554,588.6952989060821,612.3251847130729,0.1382201659722295,0.0398951994173962,True,True,True,True,185523.20000000004,91
90578,275.0,0.5684343750687907,0.6217531404239813,0.18442616994302774,0.5252835074511492,0.9615792444398574,26.599396667529152,SÃO SIMÃO,Sao Simao Reservoir,BRA,ons,-19.01666667,-50.5,1,1710.0,hydrolakes_pour,883.1765753458,68.7,21.5,12540.0,2111.264,399.0,171680.3,73.0,127.0,STO,RESERVATÓRIO COM USINA,,,278,549.3707378700745,48.22112796624999,468.6380871049821,611.0498148839644,0.0877752028679296,0.2592269991137796,True,True,True,True,172087.8,81
90595,265.0,0.7415078045878593,0.5194807727465496,0.4150174636981606,0.5016357315302263,0.08302392548585971,2.621634938583878,APOLÔNIO SALES,Itaparica Reservoir,BRA,ons,-9.356111111,-38.21027778,1,400.0,hydrolakes_pour,913.062238096774,5.5,15.2,1200.0,2529.313,252.0,607025.9,,30.0,ROR,FIO DAGUA,,,268,641.7845526112433,42.90115626321266,579.9187536239464,717.6362313345712,0.0668466638666508,0.2145852173448093,True,True,True,True,612308.3,267
90620,290.0,0.21878512875995904,0.1887003573676273,0.40931026145760835,0.3710476198124848,0.1592481178330818,9.319582476548472,NOVA AVANHANDAVA,Tres Irmaos Reservoir,BRA,ons,-21.11694444,-50.20175,1,347.4,gww_polygon,917.6677891359468,42.2,16.1,3100.0,850.088,355.0,62644.2,29.7,71.0,ROR,FIO DAGUA,,,293,614.7341908022657,38.58341545385424,501.1970943687983,647.6893031646667,0.0627643883017154,0.2383017098897446,True,True,True,True,72166.9,33
91678,259.0,0.7646362408375312,0.7800388895806191,0.5566124264129597,0.8334277928593716,0.976304457611711,25.42243223721804,TRÊS MARIAS,Tres Marias Reservoir,BRA,ons,-18.2175,-45.26194444,1,396.0,hydrolakes_pour,1301.630767370159,369.4,26.3,21000.0,657.937,566.0,50953.4,50.0,75.0,STO,RESERVATÓRIO COM USINA,,,262,717.870838654016,135.24273775641032,487.6530549855734,911.176227341206,0.1883942493192591,0.5899712727567045,True,True,True,True,51403.7,19
91687,249.0,0.4174717524542982,0.5159899330040514,0.17783668144869103,0.5552881780642419,0.9769908317211268,19.543732283096674,SERRA DA MESA,Serra da Mesa Reservoir,BRA,ons,-13.83416667,-48.30583333,1,1275.0,hydrolakes_pour,1404.5556250882903,733.9,59.0,54400.0,857.916,443.0,51363.0,127.0,154.0,STO,RESERVATÓRIO COM USINA,,,252,850.6490462687414,161.19802234418736,565.8103924744971,1077.7046176607269,0.1895000330056925,0.6017689991325865,True,True,True,True,52041.49999999999,29
91705,271.0,0.07444779136574664,0.3744381541854807,0.3499674332420712,0.3369065835745548,-0.20427574214257416,29.094614970571993,PORTO PRIMAVERA,Porto Primavera Reservoir,BRA,ons,-22.47472222,-52.95222222,1,1540.0,hydrolakes_pour,1522.4124611147954,31.8,16.6,20000.0,7271.728,252.0,572633.6,18.3,38.0,STO,FIO DAGUA,,,274,1439.4388872243433,28.785232167278863,1385.6873816673778,1456.0923284780772,0.0199975368338041,0.0489113830643137,True,True,False,False,573305.6,273
91947,285.0,0.6336231848135063,0.6204475639134636,0.14564497759156286,0.31932729065886617,0.7031109878549646,24.844250870873367,ILHA SOLTEIRA,Ilha Solteira Reservoir,BRA,ons,-20.37972222,-51.35805556,2,4995.2,gww_polygon,1601.757653494344,46.1,19.7,21170.0,5319.643,323.0,372641.6,35.22713004484305,64.37331838565022,STO,RESERVATÓRIO COM USINA,,,288,1062.7509487265263,58.41080413223034,897.5149230707017,1117.7838847851572,0.0549618931907074,0.2072630111301236,True,True,True,True,5226.6,1
91951,76.0,0.4594529152335716,0.4813160305453351,0.028017209110122454,0.4678430415141013,0.943183712965048,20.767516086005024,FURNAS,Furnas,BRA,ons,-20.66944444,-46.31388889,1,1216.0,gww_polygon,1645.6761833096723,309.5,24.7,22950.0,858.105,761.0,51982.1,,,,RESERVATÓRIO COM USINA,,,79,818.4961559984083,83.02129819457429,695.6386508011683,942.2091707008286,0.1014315065332276,0.3012482320077503,True,False,True,False,54656.99999999999,19
91994,284.0,0.6131457763055467,0.32132878458484715,0.4540379508541713,0.3638039336088127,0.6810349303837894,5.093457226326922,ITAIPU 60 HZ,Itaipu,BRA,ons,-25.40472222,-54.58833333,3,35000.0,hydrolakes_pour,1818.391735862268,33.5,25.1,29000.0,10027.34,217.0,824128.6,120.0,196.0,ROR,FIO DAGUA,,,287,1258.0557238191966,35.66119228712815,1192.0208431715796,1297.5251399963672,0.0283462740258183,0.0838629758819414,True,True,False,False,824186.8999999999,393
92090,231.0,0.6920012088613486,0.7581626502443524,0.6507204502257341,0.7797429527010222,0.8255658808039206,24.69697059432368,SOBRADINHO,Sobradinho Reservoir,BRA,ons,-9.429722222,-40.83,1,1050.3000000000002,hydrolakes_pour,2977.297106033958,147.7,13.0,34100.0,2671.621,385.0,500631.9,31.8,43.0,STO,RESERVATÓRIO COM USINA,,,234,2326.6282493548283,338.8476160021764,1563.0758545188164,2716.864906442205,0.1456389159274321,0.4959060615907734,True,True,True,True,502499.1,211
92108,165.0,0.07908517195342896,0.16282694705502437,0.3998759969172966,0.4247879222180701,0.531428691637781,25.97594199878451,TUCURUÍ,Tucurui Reservoir,BRA,ons,-3.834166667,-49.64527778,1,8535.0,hydrolakes_pour,3630.1252093465514,49.4,21.1,49536.0,11599.9,70.0,762670.4,61.7,86.0,STO,RESERVATÓRIO COM USINA,,,168,2171.5772316261437,202.57256111661223,1794.2580050350964,2402.263021318048,0.093283608874882,0.279983141943176,True,True,True,True,768026.7,391
92109,118.0,0.3175708898122842,0.3697452181851802,0.5425735192954116,0.6259640727595884,0.4649002224950124,31.17034357273916,BALBINA,Balbina Reservoir,BRA,ons,-1.913611111,-59.47388889,1,250.0,gww_polygon,4098.496988611572,288.1,7.6,17533.0,704.488,38.0,18894.9,,33.0,STO,RESERVATÓRIO COM USINA,,,188,1993.4519304926876,281.85644149227977,1479.270425190003,2328.0898245346057,0.1413911402531879,0.4258037960989681,True,True,True,True,24362.4,5
