design,region,month,predicted_anom,actual_all_regional_hydro_anom
strict,Pacific Northwest,2022-02-01,-0.1061604775035229,0.07637259856151651
strict,Pacific Northwest,2022-03-01,-0.11331451294263632,0.027736237379036712
strict,Pacific Northwest,2022-04-01,-0.10434297416632249,-0.3340648049429715
strict,Pacific Northwest,2022-05-01,-0.08077047078947638,-0.21184725839126353
strict,Pacific Northwest,2022-06-01,-0.007518795877513782,0.020376265671190514
strict,Pacific Northwest,2022-07-01,-0.04626728701847732,0.164258101644152
strict,Pacific Northwest,2022-08-01,-0.07272790880385827,0.13634098089167496
strict,Pacific Northwest,2022-09-01,-0.10016611233382863,0.005160460251092894
strict,Pacific Northwest,2022-10-01,-0.16446794993715774,-0.11508520883113692
strict,Pacific Northwest,2022-11-01,-0.10644850457728292,0.004035688041633831
strict,Pacific Northwest,2022-12-01,-0.024914391406443716,-0.1266357558708409
strict,Pacific Northwest,2023-01-01,-0.023197351681032548,-0.18762608370103884
strict,Pacific Northwest,2023-02-01,-0.08560626331620454,-0.18901055488656165
strict,Pacific Northwest,2023-03-01,-0.05737144092562635,-0.36017140072285186
strict,Pacific Northwest,2023-04-01,-0.05512887751268238,-0.4654957520156755
strict,Pacific Northwest,2023-05-01,-0.08960513597365964,0.0477500708111299
strict,Pacific Northwest,2023-06-01,-0.12162957384178896,-0.4027233268264926
strict,Pacific Northwest,2023-07-01,-0.1532184406051776,-0.25750114522294587
strict,Pacific Northwest,2023-08-01,-0.08114896543015271,-0.0617525931179752
strict,Pacific Northwest,2023-09-01,-0.03909321097022357,-0.10942420864149441
strict,Pacific Northwest,2023-10-01,-0.049468754225860875,-0.12412771431368107
strict,Pacific Northwest,2023-11-01,-0.06245765149919462,-0.07821289494422079
strict,Pacific Northwest,2023-12-01,-0.11428707591212617,-0.1701117602175213
strict,Pacific Northwest,2024-01-01,-0.0118102142918933,-0.24042399104735535
strict,Pacific Northwest,2024-02-01,0.04739109560605406,-0.2015564021492451
strict,Pacific Northwest,2024-03-01,0.01887301511030574,-0.21098821428479414
strict,Pacific Northwest,2024-04-01,-0.024471553401173494,-0.3279154552472606
strict,Pacific Northwest,2024-05-01,-0.05371257703867803,-0.34413375154047643
strict,Pacific Northwest,2024-06-01,-0.07084162845501842,-0.3307520403010159
strict,Pacific Northwest,2024-07-01,-0.08935853533028686,-0.16741584822607075
strict,Pacific Northwest,2024-08-01,-0.08431842356756376,-0.06444576012247752
strict,Pacific Northwest,2024-09-01,-0.07741304023268326,-0.09512475243203382
strict,Pacific Northwest,2024-10-01,-0.06736535827880072,-0.12321268803782685
strict,Pacific Northwest,2024-11-01,0.027950605581342897,-0.05563033311965741
strict,Pacific Northwest,2024-12-01,0.14888430494223692,-0.09705197923576943
strict,Pacific Northwest,2025-01-01,0.07185105134974011,-0.13037840789357194
strict,Pacific Northwest,2025-02-01,0.09163452068606104,-0.20691126289278194
strict,Pacific Northwest,2025-03-01,0.07910526117569396,-0.14266182958952753
strict,Pacific Northwest,2025-04-01,0.07113585863821847,-0.12224683681016715
strict,Pacific Northwest,2025-05-01,-0.00011268719619029025,-0.31801228539683885
strict,Pacific Northwest,2025-06-01,-0.09005025807110861,-0.42928815669079834
strict,Pacific Northwest,2025-07-01,-0.0674734249940142,-0.32290888919330935
strict,Pacific Northwest,2025-08-01,-0.06901273541051103,-0.08645799017630712
strict,Pacific Northwest,2025-09-01,-0.02591466003912687,-0.10142851352386002
strict,Pacific Northwest,2025-10-01,-0.004657678212227545,-0.07363044708606464
strict,Pacific Northwest,2025-11-01,0.004623624869549309,-0.08921969171578534
strict,Pacific Northwest,2025-12-01,0.14171563677869228,0.17735397810138928
strict,Colorado basin / Southwest,2019-01-01,-0.23249733550498025,-0.08242321269284149
strict,Colorado basin / Southwest,2019-04-01,-0.13030030571631332,-0.04709035258195287
strict,Colorado basin / Southwest,2019-05-01,-0.09526275197035056,-0.03692025335530333
strict,Colorado basin / Southwest,2019-06-01,-0.09634155285515872,-0.090957617208639
strict,Colorado basin / Southwest,2019-07-01,-0.07976573725918351,-0.007064958360565159
strict,Colorado basin / Southwest,2019-08-01,-0.11367558760587497,0.08333257421017433
strict,Colorado basin / Southwest,2019-09-01,-0.15940497861318068,0.07837001371600975
strict,Colorado basin / Southwest,2019-10-01,-0.16455864637788378,0.10362276741575951
strict,Colorado basin / Southwest,2019-11-01,-0.07243242259593201,0.04662745444308518
strict,Colorado basin / Southwest,2019-12-01,-0.020620275614608483,-0.14711489562934388
strict,Colorado basin / Southwest,2020-01-01,-0.07499215514565559,-0.10852346775005009
strict,Colorado basin / Southwest,2020-04-01,-0.0881313489541117,-0.10784846685225881
strict,Colorado basin / Southwest,2020-05-01,-0.2296070660995902,-0.01914136976322908
strict,Colorado basin / Southwest,2020-06-01,-0.22976820386777316,-0.10034072070501712
strict,Colorado basin / Southwest,2020-07-01,-0.23204018185417202,-0.1185232671696495
strict,Colorado basin / Southwest,2020-08-01,-0.2572959308072763,0.03838130659346259
strict,Colorado basin / Southwest,2020-09-01,-0.28784494689156237,-0.04232593424362394
strict,Colorado basin / Southwest,2020-10-01,-0.36445494260165423,0.1704274431303778
strict,Colorado basin / Southwest,2020-11-01,-0.364154634806541,0.14641109578733713
strict,Colorado basin / Southwest,2020-12-01,-0.3871111827121334,0.0003148856633049685
strict,Colorado basin / Southwest,2021-01-01,-0.4374595209603942,-0.04515575148490889
strict,Colorado basin / Southwest,2021-04-01,-0.37656519407471956,-0.06925413917899649
strict,Colorado basin / Southwest,2021-05-01,-0.38498611186749,-0.11120053586532706
strict,Colorado basin / Southwest,2021-06-01,-0.4645923821668219,-0.23101017513018318
strict,Colorado basin / Southwest,2021-07-01,-0.45981260612131164,-0.26065120912137113
strict,Colorado basin / Southwest,2021-08-01,-0.4512874082120556,-0.16514141509871294
strict,Colorado basin / Southwest,2021-09-01,-0.49141329833308073,-0.12928414604503408
strict,Colorado basin / Southwest,2021-10-01,-0.40470915845519945,-0.10846314147108561
strict,Colorado basin / Southwest,2021-11-01,-0.3935699105529652,-0.08762381213606694
strict,Colorado basin / Southwest,2021-12-01,-0.4397767516309663,-0.17178787165510137
strict,Colorado basin / Southwest,2022-01-01,-0.46492477213388855,-0.11553657804783372
strict,Colorado basin / Southwest,2022-02-01,-0.43954414383908313,-0.1435484647461249
strict,Colorado basin / Southwest,2022-04-01,-0.3716124510267584,-0.23452489000588178
strict,Colorado basin / Southwest,2022-05-01,-0.45970573036918,-0.171522815595276
strict,Colorado basin / Southwest,2022-06-01,-0.4905420909664212,-0.33501624029628124
strict,Colorado basin / Southwest,2022-07-01,-0.496750572722641,-0.31148352688163694
strict,Colorado basin / Southwest,2022-08-01,-0.573779947690755,-0.32654433463690236
strict,Colorado basin / Southwest,2022-09-01,-0.5897358639627803,-0.24014537021082621
strict,Colorado basin / Southwest,2022-10-01,-0.5730655010919197,-0.223354738915468
strict,Colorado basin / Southwest,2022-11-01,-0.45973138512127115,-0.05319777464590918
strict,Colorado basin / Southwest,2022-12-01,-0.4235675209789762,-0.2618761999449094
strict,Colorado basin / Southwest,2023-01-01,-0.3909286989468147,-0.4040777563167892
strict,Colorado basin / Southwest,2023-04-01,-0.2625614884794266,-0.1545063374333817
strict,Colorado basin / Southwest,2023-05-01,-0.30103403223579006,0.08361010696918916
strict,Colorado basin / Southwest,2023-06-01,-0.2568695427433856,0.09134907785296338
strict,Colorado basin / Southwest,2023-07-01,-0.23363320251771605,0.03882210598219777
strict,Colorado basin / Southwest,2023-08-01,-0.27433630632691175,-0.029268009066561403
strict,Colorado basin / Southwest,2023-09-01,-0.2733605778290375,-0.0706535492895667
strict,Colorado basin / Southwest,2023-10-01,-0.2666115497893316,-0.09914206014384117
strict,Colorado basin / Southwest,2023-11-01,-0.29064312082414023,-0.20160512206585718
strict,Colorado basin / Southwest,2023-12-01,-0.28361952646152416,-0.3170124279975046
strict,Colorado basin / Southwest,2024-01-01,-0.3346705591488905,-0.3367170116788791
strict,Colorado basin / Southwest,2024-02-01,-0.21421940851714213,-0.28535841891688196
strict,Colorado basin / Southwest,2024-03-01,-0.2018467006775401,-0.23704707710789555
strict,Colorado basin / Southwest,2024-04-01,-0.19881809366549083,-0.10083553627846488
strict,Colorado basin / Southwest,2024-05-01,-0.24904636799897556,0.10343772133049789
strict,Colorado basin / Southwest,2024-06-01,-0.267541988628648,0.011274310321968475
strict,Colorado basin / Southwest,2024-07-01,-0.2289314051909963,-0.18548889344722
strict,Colorado basin / Southwest,2024-08-01,-0.34209496378227994,-0.1588731621804357
strict,Colorado basin / Southwest,2024-09-01,-0.3313215296428098,-0.16390034601029652
strict,Colorado basin / Southwest,2024-10-01,-0.37573957280306114,-0.10106201480933437
strict,Colorado basin / Southwest,2024-11-01,-0.2955033244321359,-0.19561818743707213
strict,Colorado basin / Southwest,2024-12-01,-0.2751045520209564,-0.21559591980382814
strict,Colorado basin / Southwest,2025-01-01,-0.2483047360185692,-0.24642986324219843
strict,Colorado basin / Southwest,2025-02-01,-0.3593359689874687,-0.1841950703217758
strict,Colorado basin / Southwest,2025-03-01,-0.294679888456352,-0.2544426200585116
strict,Colorado basin / Southwest,2025-04-01,-0.33806906866672143,-0.20106378868457705
strict,Colorado basin / Southwest,2025-05-01,-0.28366980397793834,-0.04898561468504823
strict,Colorado basin / Southwest,2025-06-01,-0.3404308947747136,-0.18917688007120192
strict,Colorado basin / Southwest,2025-07-01,-0.31850465136720246,-0.21103868774262574
strict,Colorado basin / Southwest,2025-08-01,-0.35243587917212515,-0.1405103949619995
strict,Colorado basin / Southwest,2025-09-01,-0.306019808835535,-0.21820597867765876
strict,Colorado basin / Southwest,2025-10-01,-0.23997034681000892,-0.20965395498386263
strict,Colorado basin / Southwest,2025-11-01,-0.23231804465021674,-0.2509403235307549
strict,Colorado basin / Southwest,2025-12-01,-0.1741776887769611,-0.3566773193002202
strict,Southeast (TVA + Carolinas + AL/GA),2019-01-01,0.8682333763155515,0.4323624845355456
strict,Southeast (TVA + Carolinas + AL/GA),2019-02-01,0.8984336890708867,0.12492235280955429
strict,Southeast (TVA + Carolinas + AL/GA),2019-03-01,0.6057767983232689,0.18301790200406437
strict,Southeast (TVA + Carolinas + AL/GA),2019-04-01,0.5943225882339314,0.531545049152601
strict,Southeast (TVA + Carolinas + AL/GA),2019-05-01,0.2623572213508203,0.6234239921867026
strict,Southeast (TVA + Carolinas + AL/GA),2019-06-01,0.3690711183023492,0.53295380709138
strict,Southeast (TVA + Carolinas + AL/GA),2019-07-01,0.21150613118512962,0.2362505004940008
strict,Southeast (TVA + Carolinas + AL/GA),2019-08-01,0.2020605406491007,0.16834199910494138
strict,Southeast (TVA + Carolinas + AL/GA),2019-09-01,-0.07556613337634777,0.05555256732284913
strict,Southeast (TVA + Carolinas + AL/GA),2019-10-01,0.052662323918616805,-0.01796236761165058
strict,Southeast (TVA + Carolinas + AL/GA),2019-11-01,0.0184289488948464,0.13264715748457848
strict,Southeast (TVA + Carolinas + AL/GA),2019-12-01,0.18515342908949844,0.03432704809305231
strict,Southeast (TVA + Carolinas + AL/GA),2020-01-01,0.3089378489609325,0.3943770359796339
strict,Southeast (TVA + Carolinas + AL/GA),2020-02-01,0.7117535410628496,0.7330275122713646
strict,Southeast (TVA + Carolinas + AL/GA),2020-03-01,0.8049251421682809,0.6745009343307895
strict,Southeast (TVA + Carolinas + AL/GA),2020-04-01,0.7725651951431036,0.5849906401776859
strict,Southeast (TVA + Carolinas + AL/GA),2020-05-01,0.6102200884890311,0.8332260846418319
strict,Southeast (TVA + Carolinas + AL/GA),2020-06-01,0.512920134546482,0.8273445892949629
strict,Southeast (TVA + Carolinas + AL/GA),2020-07-01,0.16317780627684808,0.669771415871136
strict,Southeast (TVA + Carolinas + AL/GA),2020-08-01,0.18940098798041102,0.5251960623589952
strict,Southeast (TVA + Carolinas + AL/GA),2020-09-01,0.277496895623161,0.4545757149741017
strict,Southeast (TVA + Carolinas + AL/GA),2020-10-01,0.41087293556998744,0.33186396863265205
strict,Southeast (TVA + Carolinas + AL/GA),2020-11-01,0.23524074570906822,0.47736009059529916
strict,Southeast (TVA + Carolinas + AL/GA),2020-12-01,0.12601467450729692,0.18319416627441384
strict,Southeast (TVA + Carolinas + AL/GA),2021-01-01,0.09414310776949758,0.15957305734845165
strict,Southeast (TVA + Carolinas + AL/GA),2021-02-01,0.07965922296033155,0.09777144650962305
strict,Southeast (TVA + Carolinas + AL/GA),2021-03-01,0.2868443102143769,0.24589338747315584
strict,Southeast (TVA + Carolinas + AL/GA),2021-04-01,0.1695011809176862,0.2642469332363315
strict,Southeast (TVA + Carolinas + AL/GA),2021-05-01,0.04148496133673808,0.3740901802146056
strict,Southeast (TVA + Carolinas + AL/GA),2021-06-01,0.04006379312181241,0.40997537246428484
strict,Southeast (TVA + Carolinas + AL/GA),2021-07-01,0.12839240481162809,0.36537886851824886
strict,Southeast (TVA + Carolinas + AL/GA),2021-08-01,0.34154236770625285,0.28200394052391353
strict,Southeast (TVA + Carolinas + AL/GA),2021-09-01,0.21000232062983434,0.3216599596191311
strict,Southeast (TVA + Carolinas + AL/GA),2021-10-01,0.29773678550519295,0.3270214157514615
strict,Southeast (TVA + Carolinas + AL/GA),2021-11-01,-0.0045146028574893846,0.2570886877690596
strict,Southeast (TVA + Carolinas + AL/GA),2021-12-01,-0.13043370245020572,0.10010600492090312
strict,Southeast (TVA + Carolinas + AL/GA),2022-01-01,0.01028565314837518,0.0397776493142913
strict,Southeast (TVA + Carolinas + AL/GA),2022-02-01,0.2269619329990276,0.02586473401764223
strict,Southeast (TVA + Carolinas + AL/GA),2022-03-01,0.3925717473354168,0.19324376857285688
strict,Southeast (TVA + Carolinas + AL/GA),2022-04-01,0.27055085353210145,0.040117085162977274
strict,Southeast (TVA + Carolinas + AL/GA),2022-05-01,0.16780426891546368,0.14027400840902898
strict,Southeast (TVA + Carolinas + AL/GA),2022-06-01,0.02434077079632033,0.33650358498115046
strict,Southeast (TVA + Carolinas + AL/GA),2022-07-01,0.02458551002158096,0.245848290164871
strict,Southeast (TVA + Carolinas + AL/GA),2022-08-01,-0.0196508456614569,0.20616090237959064
strict,Southeast (TVA + Carolinas + AL/GA),2022-09-01,-0.03539551156806988,0.12493086769722067
strict,Southeast (TVA + Carolinas + AL/GA),2022-10-01,-0.1588292608840743,-0.11786043358533196
strict,Southeast (TVA + Carolinas + AL/GA),2022-11-01,-0.13174117791159448,-0.0703609308389018
strict,Southeast (TVA + Carolinas + AL/GA),2022-12-01,-0.13662237751268985,-0.021144682012814303
strict,Southeast (TVA + Carolinas + AL/GA),2023-01-01,0.16756038450236588,0.2660731282670442
strict,Southeast (TVA + Carolinas + AL/GA),2023-02-01,0.08769867922013574,0.3141702745549157
strict,Southeast (TVA + Carolinas + AL/GA),2023-03-01,0.16809926391934468,0.17101192355327824
strict,Southeast (TVA + Carolinas + AL/GA),2023-04-01,0.11640683804135885,-0.016017711285198008
strict,Southeast (TVA + Carolinas + AL/GA),2023-05-01,0.005426129329695429,-0.1375022041355295
strict,Southeast (TVA + Carolinas + AL/GA),2023-06-01,0.05263524422165049,-0.062270093264841106
strict,Southeast (TVA + Carolinas + AL/GA),2023-07-01,-0.07671531547098352,-0.0004514343099621937
strict,Southeast (TVA + Carolinas + AL/GA),2023-08-01,0.08193311673363966,0.04292107361116659
strict,Southeast (TVA + Carolinas + AL/GA),2023-09-01,-0.12885699309662635,-0.025365106365899046
strict,Southeast (TVA + Carolinas + AL/GA),2023-10-01,-0.21812300763565257,-0.29996180446813814
strict,Southeast (TVA + Carolinas + AL/GA),2023-11-01,-0.2523517396918656,-0.31879351905025
strict,Southeast (TVA + Carolinas + AL/GA),2023-12-01,-0.28441827952539056,-0.43279778060534974
strict,Southeast (TVA + Carolinas + AL/GA),2024-01-01,-0.010413993931177572,0.18373883141747152
strict,Southeast (TVA + Carolinas + AL/GA),2024-02-01,-0.0339881522231979,0.32739223314806376
strict,Southeast (TVA + Carolinas + AL/GA),2024-03-01,0.04724595561867565,0.3106008656177724
strict,Southeast (TVA + Carolinas + AL/GA),2024-04-01,-0.10312126527369227,-0.19358045281940822
strict,Southeast (TVA + Carolinas + AL/GA),2024-05-01,0.07697089643214484,0.28828023671175945
strict,Southeast (TVA + Carolinas + AL/GA),2024-06-01,-0.08708009775664585,-0.08032019732090294
strict,Southeast (TVA + Carolinas + AL/GA),2024-07-01,0.0009569509497843212,-0.19137198045395237
strict,Southeast (TVA + Carolinas + AL/GA),2024-08-01,-0.10728659245938461,-0.062135501404952456
strict,Southeast (TVA + Carolinas + AL/GA),2024-09-01,0.28178282773208474,-0.046121294035323036
strict,Southeast (TVA + Carolinas + AL/GA),2024-10-01,0.04828248094411095,0.15344382083803204
strict,Southeast (TVA + Carolinas + AL/GA),2024-11-01,0.05349160719294677,-0.20666791983532376
strict,Southeast (TVA + Carolinas + AL/GA),2024-12-01,-0.10691876713511397,-0.2718276043846496
strict,Southeast (TVA + Carolinas + AL/GA),2025-01-01,-0.09024734842578733,-0.21404113979629452
strict,Southeast (TVA + Carolinas + AL/GA),2025-02-01,0.06477268951234771,0.13230264628852195
strict,Southeast (TVA + Carolinas + AL/GA),2025-03-01,-0.07650465705204432,0.00975844452866206
strict,Southeast (TVA + Carolinas + AL/GA),2025-04-01,0.1793006511533255,0.05431209754951452
strict,Southeast (TVA + Carolinas + AL/GA),2025-05-01,0.39328925046121593,0.506320833919698
strict,Southeast (TVA + Carolinas + AL/GA),2025-06-01,0.45802240256667986,0.3503767886039803
strict,Southeast (TVA + Carolinas + AL/GA),2025-07-01,0.4537042881198082,-0.008452017730001479
strict,Southeast (TVA + Carolinas + AL/GA),2025-08-01,0.35953736735801184,0.023129698410122853
strict,Southeast (TVA + Carolinas + AL/GA),2025-09-01,0.15350994279064226,-0.11155006111870987
strict,Southeast (TVA + Carolinas + AL/GA),2025-10-01,0.15775568332253642,-0.15881398485483894
strict,Southeast (TVA + Carolinas + AL/GA),2025-11-01,-0.07278343128758231,-0.21263557342185221
strict,Southeast (TVA + Carolinas + AL/GA),2025-12-01,-0.15492461755573816,-0.5603192617052226
strict,Missouri / Plains,2019-01-01,0.446286914249886,1.0047851806238843
strict,Missouri / Plains,2019-02-01,0.37335471615820587,0.9896147830623525
strict,Missouri / Plains,2019-03-01,0.31010887034607715,0.7064557449288283
strict,Missouri / Plains,2019-04-01,0.2543591006031066,1.0114325823498793
strict,Missouri / Plains,2019-05-01,0.6252683082909278,1.2490050796790133
strict,Missouri / Plains,2019-06-01,0.7683832871061318,0.5699446319576487
strict,Missouri / Plains,2019-07-01,0.6655592004549036,0.5464040124977203
strict,Missouri / Plains,2019-08-01,0.5141723083351911,-0.07081560912478553
strict,Missouri / Plains,2019-09-01,0.3280366161142167,0.22002352460071467
strict,Missouri / Plains,2019-10-01,0.5138150072987531,0.36056887872660315
strict,Missouri / Plains,2019-11-01,0.38999492083645104,0.37753628692751395
strict,Missouri / Plains,2019-12-01,0.34095874689304,0.31844794376925917
strict,Missouri / Plains,2020-01-01,0.2904653703967178,0.551882340271093
strict,Missouri / Plains,2020-02-01,0.3518429200142572,0.8945628011032194
strict,Missouri / Plains,2020-03-01,0.6126286919671722,0.537039539630813
strict,Missouri / Plains,2020-04-01,0.36201218222947207,0.8696782423588073
strict,Missouri / Plains,2020-05-01,0.3543303808459898,0.574432966128865
strict,Missouri / Plains,2020-06-01,0.2352466520613615,0.0807686743852041
strict,Missouri / Plains,2020-07-01,0.1989540073069574,0.0891289274195289
strict,Missouri / Plains,2020-08-01,0.10154901276338951,-0.07865530771582438
strict,Missouri / Plains,2020-09-01,0.1055832548089969,0.01929968403250389
strict,Missouri / Plains,2020-10-01,0.0850257165195785,0.16069842593736636
strict,Missouri / Plains,2020-11-01,-0.025189042220813564,0.14086713341426715
strict,Missouri / Plains,2020-12-01,0.008198235542331768,0.11818688481524205
strict,Missouri / Plains,2021-01-01,0.026107239868799793,0.43029018017996973
strict,Missouri / Plains,2021-02-01,0.12115534299585962,0.09039088699747135
strict,Missouri / Plains,2021-03-01,0.12912692092314165,0.1774139545507275
strict,Missouri / Plains,2021-04-01,0.18368888078247347,-0.03396414350317674
strict,Missouri / Plains,2021-05-01,0.20820915224109185,0.520825656525993
strict,Missouri / Plains,2021-06-01,0.2575139369599237,0.2674857112533204
strict,Missouri / Plains,2021-07-01,0.219114513319131,0.18687298586766593
strict,Missouri / Plains,2021-08-01,0.026183883321997992,0.009098236506233641
strict,Missouri / Plains,2021-09-01,-0.07899617594297596,-0.08298021310543811
strict,Missouri / Plains,2021-10-01,-0.09003865799478215,0.06647532702801132
strict,Missouri / Plains,2021-11-01,-0.13433668346176134,0.1619417977324323
strict,Missouri / Plains,2021-12-01,-0.1544218639793287,0.29463729968551466
strict,Missouri / Plains,2022-01-01,-0.20981110619055035,-0.05110495298210076
strict,Missouri / Plains,2022-02-01,-0.0927128436816719,-0.018376355932526685
strict,Missouri / Plains,2022-03-01,0.03626194848007994,0.005165470438271562
strict,Missouri / Plains,2022-04-01,-0.0702351510589751,0.12648625157492704
strict,Missouri / Plains,2022-05-01,0.03927163850515061,-0.01816187968492332
strict,Missouri / Plains,2022-06-01,-0.0009377712402565232,0.042279153725408906
strict,Missouri / Plains,2022-07-01,-0.11990498289253769,-0.20976495824344676
strict,Missouri / Plains,2022-08-01,-0.17034173417754842,-0.2500982733078235
strict,Missouri / Plains,2022-09-01,-0.2393041148948543,-0.17021699163461773
strict,Missouri / Plains,2022-10-01,-0.2577711852521093,-0.19253985353086175
strict,Missouri / Plains,2022-11-01,-0.25341218484251626,0.011838185487421882
strict,Missouri / Plains,2022-12-01,-0.1581723748212233,0.18473099070191332
strict,Missouri / Plains,2023-01-01,-0.06427276561579184,-0.1909247525234638
strict,Missouri / Plains,2023-02-01,-0.11888151102638418,0.1470387213604372
strict,Missouri / Plains,2023-03-01,0.022040336980032296,0.2974341665230762
strict,Missouri / Plains,2023-04-01,-0.03795894979903288,-0.15085792582430954
strict,Missouri / Plains,2023-05-01,-0.16150126344404947,-0.12515547632767599
strict,Missouri / Plains,2023-06-01,-0.19292935740895512,-0.3595820691348119
strict,Missouri / Plains,2023-07-01,-0.21536896890790866,-0.16660591484391774
strict,Missouri / Plains,2023-08-01,-0.1947774986719962,-0.006586591376086591
strict,Missouri / Plains,2023-09-01,-0.24005207513705823,-0.020139839202784317
strict,Missouri / Plains,2023-10-01,-0.20510058774484538,-0.05014364081100494
strict,Missouri / Plains,2023-11-01,-0.219560132384171,-0.07881310655013596
strict,Missouri / Plains,2023-12-01,-0.2579545729870956,-0.27122247753867357
strict,Missouri / Plains,2024-01-01,-0.14097248657353878,-0.08184589695441298
strict,Missouri / Plains,2024-02-01,-0.1313054219454127,0.007022176742646633
strict,Missouri / Plains,2024-03-01,-0.1500081284934611,-0.08099338784695063
strict,Missouri / Plains,2024-04-01,-0.18701396016432065,-0.11887492066663197
strict,Missouri / Plains,2024-05-01,-0.0561826358357822,0.07442734230560771
strict,Missouri / Plains,2024-06-01,0.01800076030186381,0.09405562046913735
strict,Missouri / Plains,2024-07-01,0.00838558473777326,-0.33028439756150985
strict,Missouri / Plains,2024-08-01,-0.0859027625562979,-0.07696084392449558
strict,Missouri / Plains,2024-09-01,-0.07096009229205666,-0.0713946142712384
strict,Missouri / Plains,2024-10-01,-0.20674927150229067,-0.051999056970805396
strict,Missouri / Plains,2024-11-01,0.09788274500708424,0.12656081116721765
strict,Missouri / Plains,2024-12-01,0.17914330434160053,-0.13861165070868992
strict,Northeast,2019-05-01,0.19596015298901828,0.18291797705063548
strict,Northeast,2019-06-01,0.20302260422024088,0.16925943163551754
strict,Northeast,2019-07-01,0.11132262245980015,0.17770990847097398
strict,Northeast,2019-08-01,0.04742053825153823,0.1446808618729166
strict,Northeast,2019-09-01,0.014610712699045323,0.18395265374519407
strict,Northeast,2019-10-01,0.12704576489222616,0.17052935886377302
strict,Northeast,2019-11-01,0.08842500421973833,0.08369239370971943
strict,Northeast,2019-12-01,0.13898973752815152,0.16471816696318856
strict,Northeast,2020-01-01,0.09396143554589072,0.1181877029349544
strict,Northeast,2020-04-01,0.08524744943928217,0.11217997500171296
strict,Northeast,2020-05-01,-0.03473389055680835,0.11984520988003627
strict,Northeast,2020-06-01,-0.08620013512673536,-0.026061799616600004
strict,Northeast,2020-07-01,-0.097231731091542,0.07552102905160034
strict,Northeast,2020-08-01,-0.0819334802019587,0.047420149208859216
strict,Northeast,2020-09-01,-0.0764216887598995,0.0616041329624802
strict,Northeast,2020-10-01,-0.08135797230185338,0.09140595297565582
strict,Northeast,2020-11-01,-0.10523613343868861,-0.008428427510670087
strict,Northeast,2020-12-01,-0.03456322741912848,0.01612336732804676
strict,Northeast,2021-01-01,-0.06204181865656423,0.09829945400668699
strict,Northeast,2021-04-01,-0.1312866050671177,0.0030743624151251124
strict,Northeast,2021-05-01,-0.1566882442682696,-0.03546303145061936
strict,Northeast,2021-06-01,-0.15726359485405533,-0.05024125038105154
strict,Northeast,2021-07-01,-0.02881018754277051,0.10074613037292367
strict,Northeast,2021-08-01,-0.002924277820137171,0.0988625315381426
strict,Northeast,2021-09-01,0.09265950910921995,0.14218968128143875
strict,Northeast,2021-10-01,0.10970311834538927,0.1122899576888875
strict,Northeast,2021-11-01,0.07647017294611788,0.10335685484633622
strict,Northeast,2021-12-01,0.0433469612801044,0.07594658044433031
strict,Northeast,2022-01-01,0.030090604903359963,-0.010185627477580839
strict,Northeast,2022-02-01,0.16774006051315019,0.06474107189182597
strict,Northeast,2022-03-01,0.1881941490626038,0.0997164002422292
strict,Northeast,2022-04-01,0.1800217752506945,0.04420290329063875
strict,Northeast,2022-05-01,0.05138641747877872,-0.008148781868324618
strict,Northeast,2022-06-01,0.02349202135117981,-0.028056813037174014
strict,Northeast,2022-07-01,-0.018030186449725066,-0.026480626424322258
strict,Northeast,2022-08-01,-0.0014852076439744995,-0.025863325426133853
strict,Northeast,2022-09-01,0.059895364492471626,0.06128281704639612
strict,Northeast,2022-10-01,0.009036186982711055,0.010318406842870331
strict,Northeast,2022-11-01,0.05051297238263021,-0.07528399459361124
strict,Northeast,2022-12-01,0.09682940096422306,-0.017255918287896337
strict,Northeast,2023-01-01,0.25234172191228704,0.26342854604601634
strict,Northeast,2023-02-01,0.2173987039967935,0.10694962515117493
strict,Northeast,2023-03-01,0.23575527111656566,0.04604994643529882
strict,Northeast,2023-04-01,0.12797980522886276,0.04468146490632122
strict,Northeast,2023-05-01,0.04571079715573645,0.013359470291174722
strict,Northeast,2023-06-01,0.06683186095224658,-0.09105448511281074
strict,Northeast,2023-07-01,0.18953203125780427,0.1699596394830595
strict,Northeast,2023-08-01,0.27767361153474757,0.19503319320184642
strict,Northeast,2023-09-01,0.27597367905031706,0.13694992373634673
strict,Northeast,2023-10-01,0.15282107775982012,0.09385433692856877
strict,Northeast,2023-11-01,0.08911570066236428,0.006361601402631877
strict,Northeast,2023-12-01,0.21903697012368895,0.12649318792648756
strict,Northeast,2024-01-01,0.35171781624527504,0.20868963430934376
strict,Northeast,2024-02-01,0.2730343520157658,0.20235128278900766
strict,Northeast,2024-03-01,0.305136108256488,0.20107818127987712
strict,Northeast,2024-04-01,0.22187987502440504,0.15820096256799368
strict,Northeast,2024-05-01,0.2040954737987597,0.02033975551381269
strict,Northeast,2024-06-01,0.11780655105084861,-0.08453047664175725
strict,Northeast,2024-07-01,0.022579637497269493,0.042000373540295996
strict,Northeast,2024-08-01,0.15280671797188064,0.0907395969376706
strict,Northeast,2024-09-01,0.03887800231145825,-0.06335731255493755
strict,Northeast,2024-10-01,-0.046027239594551794,-0.16693665450187511
strict,Northeast,2024-11-01,-0.07796878026252929,-0.23920003890347635
strict,Northeast,2024-12-01,0.07882441753855515,-0.06054669717196614
