date,value
2025-03-01,15.7
2025-03-02,20.0
2025-03-03,23.3
2025-03-04,27.8
2025-03-05,26.1
2025-03-06,17.6
2025-03-07,15.2
2025-03-08,20.4
2025-03-09,17.3
2025-03-10,16.6
2025-03-11,16.6
2025-03-12,19.9
2025-03-13,20.7
2025-03-14,15.5
2025-03-15,16.0
2025-03-16,17.9
2025-03-17,24.2
2025-03-18,21.9
2025-03-19,17.2
2025-03-20,21.1
2025-03-21,25.0
2025-03-22,19.8
2025-03-23,19.4
2025-03-24,20.8
2025-03-25,27.8
2025-03-26,22.6
2025-03-27,16.9
2025-03-28,26.4
2025-03-29,16.5
2025-03-30,18.4
2025-03-31,14.8
2025-04-01,14.3
2025-04-02,18.9
2025-04-03,24.5
2025-04-04,22.0
2025-04-05,23.0
2025-04-06,16.0
2025-04-07,18.0
2025-04-08,15.6
2025-04-09,11.3
2025-04-10,14.4
2025-04-11,20.6
2025-04-12,31.6
2025-04-13,28.0
2025-04-14,18.7
2025-04-15,15.5
2025-04-16,17.7
2025-04-17,22.9
2025-04-18,18.7
2025-04-19,20.4
2025-04-20,22.7
2025-04-21,18.4
2025-04-22,19.4
2025-04-23,17.8
2025-04-24,22.9
2025-04-25,21.3
2025-04-26,16.5
2025-04-27,20.1
2025-04-28,23.2
2025-04-29,20.3
2025-04-30,19.4
2025-05-01,21.6
2025-05-02,25.7
2025-05-03,23.3
2025-05-04,23.7
2025-05-05,22.7
2025-05-06,26.2
2025-05-07,22.6
2025-05-08,17.6
2025-05-09,18.7
2025-05-10,22.9
2025-05-11,17.1
2025-05-12,22.2
2025-05-13,20.8
2025-05-14,24.5
2025-05-15,18.7
2025-05-16,22.5
2025-05-17,21.2
2025-05-18,33.7
2025-05-19,19.0
2025-05-20,15.5
2025-05-21,16.5
2025-05-22,19.1
2025-05-23,19.6
2025-05-24,20.3
2025-05-25,20.3
2025-05-26,18.0
2025-05-27,16.7
2025-05-28,24.1
2025-05-29,18.2
2025-05-30,20.0
2025-05-31,18.8
2025-06-01,20.4
2025-06-02,24.0
2025-06-03,20.3
2025-06-04,17.7
2025-06-05,17.9
2025-06-06,19.6
2025-06-07,26.9
2025-06-08,20.2
2025-06-09,18.5
2025-06-10,15.7
2025-06-11,11.8
2025-06-12,17.0
2025-06-13,18.6
2025-06-14,25.1
2025-06-15,17.0
2025-06-16,18.2
2025-06-17,22.0
2025-06-18,21.7
2025-06-19,25.1
2025-06-20,20.7
2025-06-21,19.1
2025-06-22,20.0
2025-06-23,20.3
2025-06-24,21.2
2025-06-25,11.9
2025-06-26,18.3
2025-06-27,18.1
2025-06-28,18.3
