id,obs,cams,n,sd,region,cc,kind,lat,lon,name,r_daily
100,11.018503771618704,11.807738,49,8.899070365571307,Europe,NL,reference_likely,52.3340030002512,4.7740060003231,co|no2|pm10|pm25,0.7453081721651977
1004,33.35775401069519,8.697843,85,30.13971987721312,South America,CL,reference_likely,-38.764767451719,-72.598795682209,pm10|pm25,0.4113400796801342
101,8.4996299955042,11.807738,49,8.354965420340642,Europe,NL,reference_likely,52.42801700027339,4.7734780002434976,no2|pm10|pm25|so2,0.764740188368888
10488,72.51383531941147,78.5422,79,55.59270290631747,South Asia,IN,reference_likely,28.570173,76.933762,co|no|no2|o3|pm10|pm25|relativehumidity|so2|temperature,0.3245306480425986
10495,6.624386146452946,8.620285,76,4.352679497560167,Europe,NO,reference_likely,59.92769000012273,10.846550000325356,no2|pm10|pm25,0.41717248679298663
10507,7.157160837676592,7.444792,68,4.075951456983123,Europe,NO,reference_likely,58.96165000003885,5.731399999707435,no2|pm10|pm25,0.37760305993831206
10508,13.333758897133038,9.351343,90,8.408231168599148,Europe,PL,reference_likely,53.43216900018966,14.553900000393249,no2|pm10|pm25|so2,0.7087487305347674
10516,17.605353428586838,23.432592,90,12.983229735112232,Europe,PL,reference_likely,50.0693079999091,20.05349200029658,no2|pm10|pm25|so2,0.7835913906355217
10526,6.883699070506529,5.520364,71,2.5524079155185686,Europe,NO,reference_likely,59.15929999984409,9.635729999807133,no2|pm10|pm25,0.0344294055222322
10528,17.941448056600958,12.212027,88,15.891577736241327,Europe,PL,reference_likely,51.25943099997584,22.569132999949097,co|no2|o3|pm10|pm25|so2,0.7684760237065327
10529,5.190553505794323,3.943466,44,1.5266495835091312,Europe,NO,reference_likely,69.65625,18.96372,no2|pm10|pm25,0.2443734131952283
10534,16.180014532589755,23.949362,85,6.81352892428975,North/Central America,MX,reference_likely,19.326388888889,-99.176111111111,co|no|no2|nox|o3|pm25|so2,0.547095758252463
10537,19.88765293128579,16.75604,60,0.9449513429663919,South Asia,IN,reference_likely,16.172806,75.659694,co|no|no2|o3|pm10|pm25|relativehumidity|so2|temperature,-0.06639799198247116
10550,5.513492658883963,5.937116,76,2.8817273735527276,Europe,NO,reference_likely,60.361135000126446,5.2368600003982895,no2|pm10|pm25,0.2313707503546766
10554,6.666045867788741,8.633448,73,4.58908440630508,Europe,NO,reference_likely,59.923050000034024,10.765739999885222,no2|o3|pm10|pm25|so2,0.4183541631473036
10557,10.17551601754386,8.7829685,57,7.267862385601156,Europe,NO,reference_likely,59.92861200005067,10.95320299986205,no2|pm10|pm25,0.483209245192069
10562,7.093288029213659,5.3176537,76,5.001904111529836,Europe,NO,reference_likely,59.05730399989264,9.695567999896172,no2|pm10|pm25|so2,0.2615171538367503
10566,18.02319189327629,12.952013,89,9.569620393866808,Europe,PL,reference_likely,51.12937800027229,17.029250000077667,no2|o3|pm10|pm25|so2,0.7312534949044451
10567,7.470588610795746,7.2479725,74,5.137383876359589,Europe,NO,reference_likely,59.43347100001061,10.661762360232748,pm10|pm25,0.49626216153527597
10582,4.368369811972991,4.8849998,55,2.9986721797112192,Europe,NO,reference_likely,63.41049100017761,10.44435199994872,no2|pm10|pm25,0.4905046725324239
10587,17.733544287745232,12.282245,88,11.343250031267795,Europe,PL,reference_likely,51.39908400023317,21.147473999604813,co|no2|o3|pm10|pm25|so2,0.7336900454812738
10591,7.280955359980455,6.834265,76,7.526728478008681,Europe,NO,reference_likely,59.21019099990093,10.9400970002783,pm10|pm25,0.2856897453362257
10596,17.039914335960674,12.499722,90,13.81589117938122,Europe,PL,reference_likely,50.87899799991462,20.633691999773244,no2|o3|pm10|pm25|so2,0.6988113596713411
10612,8.17952266885795,7.4796805,73,4.028949255346144,Europe,NO,reference_likely,58.96421999999999,5.72786,no2|pm10|pm25,0.42161954748782093
10614,7.83890155926501,23.604101,64,5.894346517420551,Other Asia,TW,reference_likely,25.182722,121.529583,co|no2|o3|pm10|pm25|so2,0.4486083029888652
10624,5.046789152429304,6.806504,82,3.634731399150733,Europe,EE,reference_likely,58.370555999440015,26.734721999643114,co|no2|o3|pm10|pm25|so2,0.1719145135614825
10625,15.43317329407556,11.260606,88,11.808266224211213,Europe,PL,reference_likely,50.91343299977329,15.765607999942864,no2|o3|pm10|pm25|so2,0.2890143060409249
10627,15.782783082702284,10.699951,85,13.166931350329161,Europe,PL,reference_likely,50.01208300009397,22.674772000057697,pm10|pm25,0.5693887206420636
10633,52.92554641913472,51.86394,78,39.27297203124873,South Asia,IN,reference_likely,22.5448082,88.3403691,co|no|no2|o3|pm10|pm25|relativehumidity|so2|temperature,0.8370745600437223
10634,4.32899034350539,6.317956,84,3.2873712795020276,Europe,EE,reference_likely,59.3761596693461,28.17916678962697,co|no2|o3|pm10|pm25|so2,0.3659098665952858
10636,41.2746950180629,11.464799,58,108.16816243375611,North/Central America,MX,reference_likely,21.903277777778005,-102.27611111111,co|no|no2|nox|pm10|pm25,0.21285480588503855
10653,22.081988929543108,12.365147,85,2.6955277345568343,South America,CL,reference_likely,-18.47683929771,-70.287911433372,pm25,-0.1003905834342065
1065352,11.18188661231477,4.0060186,90,11.741588942540549,Oceania,NZ,reference_likely,-43.384643,172.652,pm10|pm25,0.10780275494153085
10658,18.40623312868306,24.44831,79,6.906077413267788,North/Central America,MX,reference_likely,19.325277777778,-99.204166666667,co|no|no2|nox|o3|pm10|pm25|so2,0.6173061015537037
10662,11.292212242490677,13.884541,69,6.197216754356093,North/Central America,MX,reference_likely,20.077222222222,-98.77797222222202,co|no|no2|nox|o3|pm10|pm25|so2,0.7255703310444481
10663,20.435221354166668,27.291992,64,12.383591269074122,Other Asia,TW,reference_likely,22.608711,120.31201699999998,co|no2|o3|pm10|pm25|so2,0.41933460180595394
10673,3.653954461474488,4.363566,86,4.140264559383305,Europe,IS,reference_likely,64.138861,-21.873411,no|no2|o3|pm10|pm25,0.3199228671657644
10675,5.614603974857922,4.8975115,72,8.00473065578419,Europe,IS,reference_likely,64.05886699981811,-21.990732999722987,no2|pm10|pm25|so2,0.1540491080734904
10696,8.035132260282458,3.679881,70,8.782129887908257,Europe,IS,reference_likely,64.373583,-21.759139,no|no2|pm10|pm25|so2,0.13838994530862556
10724,15.933780207459455,12.561445,83,11.423295266145542,Europe,PL,reference_likely,52.05381100008584,20.429891999985863,pm10|pm25,0.6802076957309268
10747,30.459754758184108,21.153814,71,2.4137482087768034,South Asia,IN,reference_likely,11.875,75.3732,co|no|no2|o3|pm10|pm25|relativehumidity|so2|temperature,-0.03137603333563965
10750,15.751606189943038,13.572191,89,10.744904770914177,Europe,PL,reference_likely,52.18847400000076,21.176233000182215,pm10|pm25,0.7499154993331991
10762,21.634130766089577,28.830889,75,7.13849549566124,North/Central America,MX,reference_likely,19.529166666667,-99.204722222222,co|no|no2|nox|o3|pm10|pm25,0.5527510596645622
10776,15.982217179851748,13.500563,89,10.794003327211888,Europe,PL,reference_likely,52.21929800005291,21.004723999701287,co|no2|pm10|pm25,0.702038757641729
10808,13.027539999526843,12.3204975,87,10.513559882628728,Europe,RO,reference_likely,44.319138999966434,23.7967079998543,co|no2|pm10|pm25,0.6222879068107381
10822,30.854756024000583,14.479824,57,27.66993538769146,Europe,RS,reference_likely,43.316552,21.913548,co|no2|pm10|pm25|so2,0.6125830076603984
1082284,5.377729871175523,6.633241,90,2.6260388561767365,Oceania,AU,reference_likely,-27.8634,153.3257,pm10|pm25,0.3958156621274133
10823,53.286019031028424,61.720562,77,33.27848526928024,South Asia,IN,reference_likely,26.11442,85.39813,co|no|no2|o3|pm10|pm25|relativehumidity|so2|temperature,0.5947992370757589
10865,7.234906559877955,8.004057,76,6.891807892054029,Europe,NO,reference_likely,59.91822,10.58393,no2|pm10|pm25,0.263559066417892
10871,19.728229333993706,10.615248,47,15.717280214522823,Europe,RS,reference_likely,45.821483,20.454008,co|no2|o3|pm10|pm25|so2,0.6644714493367999
10875,6.44505526965168,5.937116,76,4.5869979229874005,Europe,NO,reference_likely,60.37408000010899,5.3404199998004485,no2|pm10|pm25,-0.05754546209908135
10881,6.501455617488412,6.921303,71,5.171959333356719,Europe,NO,reference_likely,59.73326999986813,10.211669999560293,pm10|pm25,0.3284174561777988
10884,21.090166549406863,17.35553,55,8.359089951704659,North/Central America,MX,reference_likely,20.006666666667,-99.21888888888898,co|no|no2|nox|o3|pm10|pm25|so2,0.4024377531511927
10889,12.4965133147276,11.708531,42,9.00867257680066,North/Central America,MX,reference_likely,20.375111111111,-99.654444444444,co|no|no2|nox|o3|pm10|pm25|so2,0.6124218010410236
10894,7.11482161079779,8.660868,74,4.99614637225711,Europe,NO,reference_likely,59.932499999993944,10.66986999972668,no2|pm10|pm25,0.39435835949163117
10901,25.516125472042926,19.289988,77,17.477704226682704,South Asia,IN,reference_likely,25.6635413,94.0989878,co|no|no2|o3|pm10|pm25|relativehumidity|so2|temperature,0.5492425631773462
10903,44.05502394474162,27.470892,72,31.045928797042464,South Asia,IN,reference_likely,26.181742,91.78063,co|no|no2|o3|pm10|pm25|relativehumidity|so2|temperature,0.5256978506977428
10915,31.228025346743216,17.580479,73,25.718700283157755,South Asia,IN,reference_likely,8.8787,76.6073,co|no|no2|o3|pm10|pm25|relativehumidity|so2|temperature,0.7732075175673363
10917,25.221098555619964,37.949154,59,15.854095160422537,South Asia,IN,reference_likely,24.2613009,80.7231783,co|no|no2|pm10|pm25|so2,0.0973035247372149
10918,43.57021629372041,56.385384,65,28.84772285916892,South Asia,IN,reference_likely,22.5367507,88.3638022,co|no|no2|o3|pm10|pm25|relativehumidity|so2|temperature,0.9191002580987627
1109231,12.197109328047627,11.371411,72,7.804849498216751,Europe,HU,reference_likely,47.67717,17.65782,co|no2|o3|pm10|pm25|so2,0.4639625645592622
11581,45.361448537387986,21.55181,53,51.970008561766086,South Asia,IN,reference_likely,13.0664,80.2112,no|no2|pm10|pm25|relativehumidity|so2|temperature,0.17506067921740417
11588,19.26820192167529,17.57946,57,13.647400422652064,Europe,RS,reference_likely,44.796959,20.475288,no2|o3|pm10|pm25|so2,0.8587396160523865
11595,19.33791783137121,14.627083,46,14.70811952204389,Europe,RS,reference_likely,44.862975,20.64429,co|no2|pm10|pm25|so2,0.7180894749121212
11597,19.827520620997852,11.008865,47,13.391439183775761,Europe,RS,reference_likely,44.059937,22.101434,co|no2|pm10|pm25|so2,0.7021461858401266
11598,16.025637467456093,12.264966,49,11.254931375787008,Europe,RS,reference_likely,44.71749,21.173399,co|no2|pm10|pm25|so2,0.7735139620829609
11609,47.28271799478059,21.712944,75,32.32561192285995,South Asia,IN,reference_likely,18.57304,73.927715,co|no|no2|o3|pm10|pm25,0.6737483180261324
1172475,13.399556368890664,13.207752,43,6.8534166994961705,Other Asia,TH,reference_likely,7.614396,100.113766,pm10|pm25,0.7045252012636878
1180415,13.076899547576467,11.686012,42,6.234721258846944,Other Asia,TH,reference_likely,6.890639752808323,101.25106087293469,pm10|pm25,0.7218935618152689
12024,33.923940983391894,30.800117,72,25.892398293273807,South Asia,IN,reference_likely,19.11074,72.86084,co|no|no2|o3|pm10|pm25|relativehumidity|so2|temperature,0.9221501893101568
12026,5.714584339774556,7.587176,90,2.786261645448059,Oceania,AU,reference_likely,-27.1935,153.0348,o3|pm10|pm25,0.20212671294918413
12046,40.55484101388188,20.386038,77,72.12175510953267,South Asia,IN,reference_likely,12.9533,80.2357,co|no|no2|o3|pm10|pm25|relativehumidity|so2|temperature,0.11666126948611122
1209,4.029378269010291,5.05637,87,2.0733810775453136,North/Central America,US,reference_likely,20.7808,-156.4461,pm25,0.6249518325638033
1214531,10.236932115503544,18.261585,91,6.7810322149739495,Other Asia,JP,reference_likely,34.888611,135.686389,co|no|no2|nox|pm25,0.5148850935907829
1214568,7.674738274186158,11.250139,90,4.532250508544933,Other Asia,JP,reference_likely,38.334167,140.889722,co|no|no2|nox|pm25,0.7578402387260512
1214641,11.437486043368395,10.709706,91,6.042939363765309,Other Asia,JP,reference_likely,32.509722,130.604167,no|no2|nox|pm25|so2,0.6206954440892415
1214696,10.196272246272247,12.752686,90,5.257132801276792,Other Asia,JP,reference_likely,33.865,130.802222,no|no2|nox|pm25,0.7763153558168581
1214785,10.082026703455275,17.868956,91,7.003998847278236,Other Asia,JP,reference_likely,35.101667,136.845556,no|no2|nox|pm25,0.6307409451671466
1215028,7.807864566511183,11.083929,91,4.48735527525064,Other Asia,JP,reference_likely,38.330278,140.982222,no|no2|nox|pm25,0.7509373804808535
1215067,10.663970490662221,10.233791,91,5.394977010120766,Other Asia,JP,reference_likely,36.760833,137.151389,no|no2|nox|pm25|so2,0.6904317126868854
1215202,10.075507545675613,16.819643,91,5.736725551905501,Other Asia,JP,reference_likely,35.709444,139.922778,co|no|no2|nox|pm25,0.3985029341749415
1215363,6.927524828113063,9.939706,85,3.9623571967893767,Other Asia,JP,reference_likely,43.146944,141.371389,no|no2|nox|pm25|so2,0.5586439056484092
1215388,14.21661533954767,17.826786,91,7.409239006162984,Other Asia,JP,reference_likely,35.009167,136.8925,no|no2|nox|pm25|so2,0.5453137962124766
1215411,10.743085899607639,10.624547,92,6.639181438663736,Other Asia,JP,reference_likely,34.561667,136.538611,no|no2|nox|pm25|so2,0.7197579836481628
1215456,7.190216448448233,26.511532,86,5.3576877566280805,Other Asia,JP,reference_likely,35.516111,139.526944,no|no2|nox|pm25|so2,0.05256485757011318
1215594,7.289684518492232,8.406884,92,4.818281801312577,Other Asia,JP,reference_likely,38.688611,141.213889,no|no2|nox|pm25,0.661968287366522
1215633,11.315631469979294,9.730888,92,5.98482722748596,Other Asia,JP,reference_likely,38.4325,141.263056,no|no2|nox|pm25|so2,0.6814658123766364
1215685,9.940141207998352,16.514633,84,5.008003635066271,Other Asia,JP,reference_likely,33.553889,130.383056,no|no2|nox|pm25,0.6710851112754764
1215787,11.476642616642618,16.656666,90,5.7721684549605135,Other Asia,JP,reference_likely,35.761111,139.855556,no|no2|nox|pm25,0.4250997451324825
1215846,9.809479696028609,10.712318,92,5.310733237781545,Other Asia,JP,reference_likely,35.541389,134.823611,no|no2|nox|pm25|so2,0.6907084805197142
1215854,8.704753307285372,13.890018,91,6.554123815802665,Other Asia,JP,reference_likely,34.766389,137.39388899999997,co|no|no2|nox|pm25|so2,0.6276439009178278
1215897,11.481148696264976,10.450629,86,5.542500584044052,Other Asia,JP,reference_likely,31.756943999999997,131.082222,no|no2|nox|pm25|so2,0.6460754090037072
1215901,12.647465997008332,12.395199,92,8.98653183590948,Other Asia,JP,reference_likely,34.601111,133.821111,no|no2|nox|pm25,0.6847311523982779
1215906,10.963076449575595,15.106705,87,6.759731990382616,Other Asia,JP,reference_likely,35.944444,139.869167,no|no2|nox|pm25|so2,0.5962228362638664
1215907,7.2716405817564205,8.886003,89,5.147252373357222,Other Asia,JP,reference_likely,36.594444,136.607222,no|no2|nox|pm25,0.7123366014032523
1215957,7.927711612694451,10.060009,92,4.383871703334563,Other Asia,JP,reference_likely,35.308889,132.900556,pm25,0.6504496437597295
1215976,8.865137716791484,9.008241,90,5.043134729937051,Other Asia,JP,reference_likely,33.3875,133.289722,pm25|so2,0.6995405517127952
1215996,8.993202421851251,13.4232645,84,6.340669597044155,Other Asia,JP,reference_likely,34.302222,133.962778,no|no2|nox|pm25|so2,0.7244885595683894
1235985,9.590294689519723,4.436433,82,7.351818004288971,Oceania,AU,lowcost,-36.365621,146.682152,pm1|pm25|relativehumidity|temperature|um003,0.11157539918643565
1235996,24.3199798227278,8.098423,74,37.790146971105415,Other Asia,TH,lowcost,19.374620435850545,98.44561078410078,pm1|pm25|relativehumidity|temperature|um003,0.5088463487931624
1235999,19.97552669574819,22.606676,83,18.818707378367638,Other Asia,TH,lowcost,18.85345541310349,98.9576060087058,pm1|pm25|relativehumidity|temperature|um003,0.8329782028739814
1236004,4.811319503156275,7.5411916,79,6.16708242626458,Oceania,AU,lowcost,-37.821355878845935,145.19754088501568,pm1|pm25|relativehumidity|temperature|um003,0.5556177562860519
1236013,28.370606611281286,15.393953,82,32.968871963375996,Other Asia,TH,lowcost,18.279805533636747,99.48051196520773,pm1|pm25|relativehumidity|temperature|um003,0.7523370880216917
1236026,34.18190520084564,23.29627,76,18.791137671944284,Sub-Saharan Africa,ZA,reference_likely,-26.723,27.877,pm25|relativehumidity|temperature,0.7004490367534404
1236033,18.410722230531185,19.26978,83,13.261731233646772,Europe,CH,lowcost,47.38049,8.50299,pm1|pm25|relativehumidity|temperature|um003,0.5307129911313135
1236034,23.899745100544642,31.015812,78,16.63262936209816,Other Asia,TH,lowcost,13.823306342907305,100.50341971861288,pm1|pm25|relativehumidity|temperature|um003,0.6366840581223859
1236037,78.16325052693107,54.79455,78,57.811491791356225,South Asia,IN,lowcost,22.3743,88.415,pm1|pm25|relativehumidity|temperature|um003,0.9086844042745662
1236045,21.2698653211409,10.021635,78,8.185628036804449,Sub-Saharan Africa,GH,lowcost,5.651,-0.186,pm1|pm25|relativehumidity|temperature|um003,0.7282932243073003
1236046,16.292578675427634,16.144156,82,14.802720169771925,Sub-Saharan Africa,ZA,reference_likely,-29.43461,31.252426,pm25|relativehumidity|temperature,0.8448547400029414
1236069,14.084453882732316,12.259536,52,8.94689796181474,Other Asia,TH,lowcost,6.549012748332888,101.2896306111374,pm1|pm25|relativehumidity|temperature|um003,0.7504108930099553
1260488,4.635077875796017,9.550864,82,5.426153396778874,Europe,FR,lowcost,45.27189498268899,5.679027058969204,pm1|pm25|relativehumidity|temperature|um003,0.5162300004882454
1266,31.580018939393938,10.747112,88,28.43110821504369,South America,CL,reference_likely,-35.435141887663,-71.678261499336,pm10|pm25|so2,0.6155442873493371
1275787,8.0434797086971,8.933745,91,8.29096925408045,North/Central America,CA,reference_likely,43.138611,-80.292639,no|no2|nox|o3|pm25,0.7969772322753172
1275795,7.440409228452706,8.414606,91,7.8680808822439054,North/Central America,CA,reference_likely,43.443833,-80.503806,no|no2|nox|o3|pm25,0.735771552584744
1282,20.82043650793651,11.208284,84,3.727930238535863,South America,CL,reference_likely,-23.61354215815,-70.383315682411,pm10|pm25|so2,0.5617563118773148
1303158,16.60214728152782,26.212791,57,9.861901095839547,Other Asia,JP,lowcost,35.628184,139.704029,pm1|pm25|relativehumidity|temperature|um003,0.45747363978713923
1313460,11.351986608155707,9.712952,83,8.644763943759761,Europe,NL,lowcost,52.35917,6.59306,pm1|pm25|relativehumidity|temperature|um003,0.7417581751640661
1330,27.59156976744186,8.475049,86,10.325908187295724,South America,CL,reference_likely,-33.37677352033,-70.523326784061,pm10|pm25,-0.2664332982731804
1365269,6.015316205533598,7.5243516,90,7.807261773035501,North/Central America,CA,reference_likely,44.301848,-78.346384,no|no2|nox|o3|pm25,0.8088949347852099
1367443,50.60404203090444,75.59854,80,17.90665077414252,Other Asia,ID,lowcost,-6.409456,106.856152,pm1|pm25|relativehumidity|temperature|um003,0.43092452315509194
1371119,15.176880475798152,13.859239,69,13.461695503965307,Sub-Saharan Africa,ZA,lowcost,-29.339544,31.374692,pm1|pm25|relativehumidity|temperature|um003,0.7702072202668148
1373118,13.935916023873775,16.028952,78,13.390970210131051,Sub-Saharan Africa,ZA,lowcost,-29.474064086378867,31.217175925356035,pm1|pm25|relativehumidity|temperature|um003,0.8594206066857526
1378099,8.759252385124473,9.581476,83,6.759767717988588,Sub-Saharan Africa,ZA,lowcost,-28.78704806067507,32.03716133558179,pm1|pm25|relativehumidity|temperature|um003,0.5611277046891379
1378279,11.643449055816216,9.581476,83,9.6103980935258,Sub-Saharan Africa,ZA,lowcost,-28.762681743031106,32.066411707931046,pm1|pm25|relativehumidity|temperature|um003,0.6890509740448029
1381631,11.618129385528592,15.817271,62,11.450211269870062,Sub-Saharan Africa,ZA,lowcost,-29.511855996782025,31.21722678376292,pm1|pm25|relativehumidity|temperature|um003,0.8868617756466948
1446,8.509447590630455,7.7416205,90,6.874941102474967,North/Central America,US,reference_likely,46.408501,-116.991402,pm25,0.48238133916471665
1459983,14.956595591213723,14.628322,69,9.406361339990644,Europe,CH,lowcost,47.5848,7.6499,pm1|pm25|relativehumidity|temperature|um003,0.6237286779162385
151,7.584993214746547,7.857366,56,4.8873203547106705,Europe,GB,reference_likely,51.5225294860844,-0.0421550991900347,no2|pm25,0.5789150997398449
1511919,6.808850312978388,5.699046,83,7.466035044108129,Sub-Saharan Africa,ZA,lowcost,-33.802199,19.88332,pm1|pm25|relativehumidity|temperature|um003,0.34241023539478765
152,10.726703369094674,8.592202,70,4.078590548214629,Europe,GB,reference_likely,51.544219,-0.175284,no2|pm10|pm25,0.6123058355903831
153,7.576675375058642,7.97295,63,4.44706080081133,Europe,GB,reference_likely,51.49633,-0.460861,no2|o3|pm10|pm25,0.7482213631381051
1541049,20.465296130837004,17.57946,57,14.672070356055343,Europe,RS,reference_likely,44.782294,20.479144,co|no2|o3|pm10|pm25|so2,0.7920660915447032
1541051,19.48763703020961,17.57946,57,10.681515167062619,Europe,RS,reference_likely,44.789792,20.538598000000004,co|no2|o3|pm10|pm25|so2,0.7620252954663398
1541053,20.875520044416685,17.68802,56,14.316703887368954,Europe,RS,reference_likely,44.711376,20.461135,co|no2|o3|pm10|pm25|so2,0.7769412865506831
1543132,24.629518783748335,14.81173,92,9.859494741333995,Other Asia,PH,reference_likely,14.57711,120.9778,pm25,0.46821261948426435
1549242,16.87228738489321,16.306839,53,14.941380115693557,Sub-Saharan Africa,ZA,lowcost,-29.4874,31.2448,pm1|pm25|relativehumidity|temperature|um003,0.8612704501045509
1563313,58.26825475867621,79.04564,64,16.5948076888716,Other Asia,ID,lowcost,-6.3612408,106.8419476,pm1|pm25|relativehumidity|temperature|um003,0.3947574434335696
1573150,13.641496424415804,8.475493,76,12.392170860657021,Europe,BG,lowcost,41.38,25.2552,humidity|pm1|pm10|pm25|pm4|pressure|temperature,0.33491652040592823
1579095,25.744917067950773,10.731789,89,13.678827699935141,South America,CL,reference_likely,-33.047630211689,-71.438813209534,pm10|pm25,0.7855927046678889
1590755,7.518207826332392,18.921988,83,6.002193101147542,Sub-Saharan Africa,ZA,lowcost,-33.83411879779761,18.512733366001964,pm1|pm25|relativehumidity|temperature|um003,0.5068474205866609
1601414,11.848619499190132,9.963202,83,18.131117884576764,Oceania,AU,reference_likely,-34.0467846944686,151.1229561199615,pm25|relativehumidity|temperature,0.06380082414832633
1605,30.26154063748856,10.821075,86,16.83278367012561,South America,CL,reference_likely,-35.435725588722,-71.619553864003,pm10|pm25,0.7052000190255543
1612333,4.542478859151835,9.6178465,53,7.19931689813101,North/Central America,CA,lowcost,43.6692007,-79.408185,pm1|pm25|relativehumidity|temperature|um003,0.4296180036723453
1640325,26.413555384735417,28.560368,84,10.031833025861632,North/Central America,MX,lowcost,19.430045776952728,-99.18183463386995,pm1|pm25|relativehumidity|temperature|um003,0.5309250105323873
1650687,32.51838221071341,18.111475,65,16.754523161908327,Other Asia,TH,reference_likely,15.783860999999998,104.154639,co|no2|o3|pm25|so2,0.7020295682914875
1661847,19.77890038637474,12.971254,89,3.7731483949300233,South America,CL,reference_likely,-22.454016027306,-68.910147884933,pm10|pm25|so2,-0.20990489607150004
1664506,15.044938693386824,12.336587,73,17.044375971566453,Europe,RO,lowcost,43.6376,24.6924,humidity|pm1|pm10|pm25|pm4|pressure|temperature,0.7064524843835766
1722461,17.368431637671925,12.117194,79,12.189186917411408,Europe,CZ,lowcost,50.091935,15.14536,pm1|pm25|relativehumidity|temperature|um003,0.41287845804265216
1763978,27.42700225598735,6.0914855,69,41.9587176117163,Europe,IE,lowcost,53.678392,-6.25681,pm1|pm25|relativehumidity|temperature|um003,0.3310379873685462
1777598,23.327700792995824,8.70244,70,23.322597704358692,North/Central America,MX,reference_likely,31.655,-106.46638888889,o3|pm10|pm25,0.2595378194253741
1784313,9.206019674521272,22.874397,83,6.581677146605993,Europe,IT,lowcost,45.054426388207226,11.13206540705424,pm1|pm25|relativehumidity|temperature|um003,0.7992413547288634
1785688,25.89445851494492,15.861347,65,13.793511267579175,Other Asia,TH,reference_likely,15.875800000000002,104.6223,co|no2|o3|pm25|so2,0.7463051229667694
1785692,18.45937041581858,26.48866,61,12.624463972058148,Other Asia,LA,reference_likely,18.362008,103.65977,co|no2|o3|pm25|so2,0.677600055472174
1785694,20.16976752460384,17.59923,65,14.9341119374059,Other Asia,TH,reference_likely,14.8762222,103.4965833,co|no2|o3|pm25|so2,0.688092749394159
1795,7.040130154705163,7.9923177,64,4.416228327328176,Europe,GB,reference_likely,51.77798,1.049031,no2|o3|pm10|pm25,0.7202088273196872
1799818,2.69730509443415,5.379668,83,2.1702184441333743,Sub-Saharan Africa,MU,lowcost,-19.99898033523969,57.58345458710045,pm1|pm25|relativehumidity|temperature|um003,0.32901532600984545
1806855,20.06224988255264,14.728514,83,15.531113520423524,Europe,SI,lowcost,46.31316709435166,15.57828571777832,pm1|pm25|relativehumidity|temperature|um003,0.7476645266262529
1834004,23.04671332249412,25.208235,83,13.262910819301677,Other Asia,TW,lowcost,23.277057,120.315847,pm1|pm25|um003,0.28857597836425725
1850657,3.3873851293664834,4.404651,86,3.455046284530668,Europe,IS,reference_likely,64.087995,-21.996085,no2|pm10|pm25|so2,0.38364888687815196
1850659,2.8573493212379475,4.4472537,88,2.6417067890170767,Europe,IS,lowcost,64.085637,-21.824893,no|no2|pm1|pm10|pm25|so2,0.3995666723220161
1873401,18.21357786950213,18.235157,64,17.739676839972333,Other Asia,TH,reference_likely,15.087087,104.326787,co|no2|o3|pm25|so2,0.5415151874597887
1880,8.93676266604302,4.9833794,90,9.84261636142828,North/Central America,US,reference_likely,64.8458,-147.72727,co|o3|pm10|pm25|so2,0.6102173565767717
1890671,17.061976749287325,12.7705555,75,8.91766775611037,North/Central America,MX,reference_likely,20.230746944444,-99.214248888889,o3|pm10|pm25|so2,0.7495755139732476
1892,6.211020707591914,10.682222,90,3.433436518239175,North/Central America,US,reference_likely,38.494475,-121.211131,o3|pm25,0.3916005049159891
1894630,13.84253327000716,15.221753,68,6.250985207575482,Other Asia,ID,reference_likely,-0.60841,100.75508,pm25,0.5980121554415493
1894631,5.148539147384272,4.6207733,69,2.6988828398648783,South America,AR,reference_likely,-35.68277,-59.76544,pm25,0.2076292018082206
1894632,49.04874024673141,15.6195,75,49.2407433264532,Central Asia,TJ,reference_likely,40.30317,69.63906,pm25,0.6111191957573766
1894634,10.38485931955618,11.325602,90,7.97144232317798,Europe,RO,reference_likely,46.76786,23.55012,pm25,0.6633401491208714
1894637,27.97632106847768,12.611713,90,44.77404391572257,Sub-Saharan Africa,KE,reference_likely,-0.2674,36.0218,pm25,-0.22601313648164972
1894640,21.89741810447998,19.255327,79,14.41217136671657,Sub-Saharan Africa,NG,reference_likely,5.02529,8.34843,pm25,0.8414158076186163
1894641,95.79296720812273,68.21026,91,71.45533648643061,South Asia,PK,reference_likely,31.54815,74.34396,pm25,0.8425119839245346
1894643,11.658831463694536,11.148611,84,9.2158576276765,Europe,RO,reference_likely,46.75373,23.60125,pm25,0.6798968326167483
1917100,21.955164896543142,11.638052,83,14.4551057328568,Europe,HU,lowcost,47.76648848572361,17.65766666921887,pm1|pm25|relativehumidity|temperature|um003,0.6778617629172639
1924313,56.8302647078029,15.2934065,91,59.89026733396148,Central Asia,TJ,reference_likely,40.26804,69.80165,pm25,0.625642357635395
1933,7.457413988702808,5.888553,91,7.937814574050996,North/Central America,US,reference_likely,36.1589,-98.9353,o3|pm10|pm25,0.04443586043611383
1984,51.53346415837368,2.025533,86,46.04838600491645,South America,CL,reference_likely,-45.57996447948,-72.061125987766,pm10|pm25,0.32275315934328075
1993,4.589220797014458,8.564378,91,3.0950076708854977,North/Central America,CA,reference_likely,49.20083,-123.99389,no|no2|o3|pm25,0.3424363144484228
