id,pm25,cams_pm2_5,lin_lco,gbm_lco,gbm_lro,region,cc,kind,nmo
2163287,4.146172024734684,6.0721526,7.885199926353226,6.418023224248879,7.315627547180577,Europe,SE,reference_likely,11
2163295,7.361961607987296,6.2741346,8.08523997493681,8.336932776080214,10.241765217338653,Europe,SE,reference_likely,11
2163301,2.538844124644591,2.5549035,4.284613471351014,4.823136973317748,4.992158766489987,Europe,SE,reference_likely,11
2163303,7.43405301828337,6.237646,8.053450788954477,8.303682837487782,10.225643650440034,Europe,SE,reference_likely,11
2163322,4.7597678035434825,3.856286,5.715310087757208,5.180251679200653,6.222903512889061,Europe,SE,reference_likely,11
2163330,4.71516841974001,3.7132933,5.586513994676039,6.003999682853567,6.4514285004736385,Europe,SE,reference_likely,11
2163337,7.070701004364298,6.024793,7.8535998774035365,7.335703753287683,5.988297229268123,Europe,SE,reference_likely,10
2163339,4.177032638100689,2.6745987,4.451485226933528,4.999642181405433,5.688069549280277,Europe,SE,reference_likely,11
2163343,5.918809664146152,4.0455313,5.8261773844768205,5.15861535178106,5.827120897496616,Europe,SE,reference_likely,11
2163349,11.746795615920151,12.134263,12.858332446295195,15.09219784298746,15.358880914317334,Europe,SK,reference_likely,12
2163350,14.199218144875061,8.921069,10.347610408519781,11.149511470965384,10.584325381885611,Europe,SK,reference_likely,12
2163353,15.111209294330212,9.758347,11.06153694638764,12.543262986079265,10.826752368007682,Europe,SK,reference_likely,11
2163354,15.087635052658158,9.569341,10.89737009338873,12.17137835027458,11.232589702140029,Europe,SK,reference_likely,11
2163356,11.45447162200143,11.386378,12.333380357237436,14.18254417521288,12.879575059456819,Europe,SK,reference_likely,12
2163357,11.713880581373646,10.873451,11.89690601328653,12.16858435760552,12.94489418872964,Europe,SK,reference_likely,12
2163359,10.752555113880684,10.93076,11.9785886004817,12.571266455205285,13.4921957101651,Europe,SK,reference_likely,12
2163361,12.106048860176905,10.169848,11.372847931792021,11.106583323297885,11.770670283729224,Europe,SK,reference_likely,11
2163363,11.223347438614786,10.734441,11.820317600287297,12.421821800719101,12.547342384616586,Europe,SK,reference_likely,12
2163365,11.36202955619835,11.108147,12.105139408432146,12.485505103124135,12.967751492604478,Europe,SK,reference_likely,12
2163368,16.918414085912776,9.532046,10.865999730586728,13.73972722178717,11.942171371099853,Europe,SK,reference_likely,12
2163375,16.508600859712267,9.07571,10.481876152494568,11.677494811958015,11.789248336294513,Europe,SK,reference_likely,11
2163377,14.991238443316659,10.566216,11.6926019588036,13.365834776880376,14.099033742172196,Europe,SK,reference_likely,12
2163379,13.924821221300455,9.71563,11.02132447025645,11.757612039055077,11.487319162676137,Europe,SK,reference_likely,11
2163380,14.977465539133535,9.71563,11.02132447025645,12.834060361266813,10.878123620008411,Europe,SK,reference_likely,11
2163381,14.107180156776366,10.220435,11.420519193195661,12.925141191831111,13.458007774452417,Europe,SK,reference_likely,12
2163382,16.380929068370882,10.18658,11.392282428862325,12.837003666968451,13.42506822731999,Europe,SK,reference_likely,11
2163384,15.753593363571207,9.813446,11.087252468147296,12.482007295647701,12.553714422651796,Europe,SK,reference_likely,11
2163387,13.727831085244366,9.871804,11.140985817029632,12.131996084704518,11.456445233809697,Europe,SK,reference_likely,12
2163390,9.71922576454751,10.703269,11.754409874403297,13.570790441657152,13.398188089959303,Europe,SK,reference_likely,11
2163395,6.608126724520782,8.705436,10.2721006683504,7.8298633897389145,8.077912915684538,Europe,BE,reference_likely,12
2163396,6.642440069010785,8.705436,10.2721006683504,7.8298633897389145,8.077912915684538,Europe,BE,reference_likely,12
2165820,7.473960089162426,5.046311,6.938992445718967,5.752895229401651,6.495574073415939,Sub-Saharan Africa,YT,reference_likely,11
2195,10.163381662118075,7.9824777,9.50769076971334,8.671029275019286,8.993819127047605,North/Central America,US,reference_likely,12
2198,37.438649499654936,4.3006177,5.951953269375982,5.184723570824029,5.114541315365817,South America,CL,reference_likely,12
221402,6.771335717217693,9.015939,10.399279151079064,7.42914442558342,9.232582907871278,Europe,NO,reference_likely,9
225350,22.90611782164092,8.592168,9.295689491984565,10.004258332354139,9.143237275539903,South America,CL,reference_likely,12
225852,10.597917152368193,8.254488,9.337606277474846,7.902057438166272,9.240991051303755,Europe,GB,reference_likely,10
2268,30.776965852130328,23.448206,19.874726367837493,25.224538324645195,24.400334528320315,South America,CL,reference_likely,12
227058,9.382980226428517,9.49398,10.433832323038061,9.267243367299471,11.134998069938304,Europe,GB,reference_likely,12
227534,55.3938256640677,26.475895,22.519299018136522,26.253565274975802,22.76871306164585,South Asia,IN,reference_likely,10
228023,7.323523272961956,7.7491403,9.334097915333128,6.798259401329127,8.052111777127054,Europe,NO,reference_likely,9
228301,42.9513560429274,28.29358,23.818380098804976,26.73362809369123,23.673259272928682,South Asia,IN,reference_likely,10
228377,6.194518101267736,12.245021,13.114877127769637,18.880505960454173,17.93952157944936,North/Central America,US,reference_likely,12
228397,27.53688291781389,54.754364,38.358955608280986,41.35296716593746,33.98886173673567,South Asia,IN,reference_likely,10
228403,23.694407337719603,54.754364,38.358955608280986,41.35296716593746,33.98886173673567,South Asia,IN,reference_likely,10
2288,10.3432915666574,10.689899,11.725950691521453,10.001785707440801,9.994083263409584,Europe,NL,reference_likely,12
2292,9.61691254802402,10.755996,11.783635235786505,9.947628895730956,9.98534821397895,Europe,NL,reference_likely,12
2294,27.854204066301552,14.975118,14.701949709718152,21.90107414877049,21.39281611465191,South America,PE,reference_likely,12
229729,20.07545667973839,68.37224,45.323093604213355,42.643408868557955,30.07409970143442,South Asia,IN,reference_likely,10
2314,8.210451201162208,10.843852,11.860781745271474,9.578427336320429,9.70744530704031,Europe,NL,reference_likely,12
2321,8.168761799084189,11.116262,12.042364434060403,8.887628426683246,8.946741453153184,Europe,NL,reference_likely,10
2330,8.221501517894447,11.043465,11.986545254366277,8.915585570191656,9.082277480406042,Europe,NL,reference_likely,10
2332,30.099965615981244,14.758679,14.320386703786715,17.55859827384169,15.536676150267652,South America,CL,reference_likely,12
233335,15.918676031557538,33.837364,27.095032883608084,26.561267793686238,35.1898553861998,Other Asia,HK,reference_likely,12
233336,13.309716783621603,33.837364,27.095032883608084,21.91187851006109,29.45351651324995,Other Asia,HK,reference_likely,12
2334,39.43954967403628,7.3350506,8.606727580508458,8.817607078461629,8.649104720944115,South America,CL,reference_likely,12
233415,42.26158526412267,41.49341,31.7286204173458,44.501463928507064,36.01605089330752,South Asia,IN,reference_likely,10
233470,61.29161245608256,36.711933,27.400664879265275,30.4945886681313,30.912467797270992,South Asia,PK,reference_likely,12
234235,4.765324440052701,7.6599836,9.266115642731451,10.446246693280916,10.62972187929076,Oceania,AU,reference_likely,11
234997,35.94512428560022,77.02962,49.62603447314763,44.657853911663395,30.839014699995914,South Asia,IN,reference_likely,9
235,106.33469240020013,74.43805,48.76566776864199,40.46317036833113,31.408912087701218,South Asia,IN,reference_likely,10
2351,23.82067157546679,14.94698,14.680632749329655,19.950900532497734,17.799189246913176,South America,PE,reference_likely,12
235232,13.608144638543823,13.472005,13.676992363835629,11.339949436843902,12.760943006726231,North/Central America,MX,reference_likely,10
235500,37.6779483809841,10.478486,11.516974867037028,12.494696263342185,13.220813587712456,Europe,BA,reference_likely,11
2359,9.869149354691453,12.071991,12.826484447836231,10.53147761284501,10.796523496881356,Europe,NL,reference_likely,12
236030,5.527361865942029,5.5041595,7.165146406661324,5.82175531587507,5.9927267270785505,North/Central America,CA,reference_likely,12
236033,2.8313430059523808,4.763786,6.334572444724569,7.051347866248064,6.946365263883268,North/Central America,CA,reference_likely,12
2361,4.558384062871838,5.7669497,7.568483387859857,5.9040950829964824,5.45939347200534,Europe,IE,reference_likely,10
2362,9.378198307809187,10.401271,11.518156834480317,9.326446075141606,9.623386364964892,Europe,NL,reference_likely,12
2371,8.796035902712136,11.317456,12.210669350419906,10.731695299230942,10.365911005380338,Europe,NL,reference_likely,12
2392,35.83786789021164,6.9011655,8.308784471995128,10.490381505089344,9.61373131962346,South America,CL,reference_likely,12
2393483,9.921794866522573,10.691198,11.624540385870615,10.684864310593229,12.654073323941217,Europe,MT,reference_likely,11
2393484,9.884670146482422,10.691198,11.624540385870615,10.684864310593229,12.654073323941217,Europe,MT,reference_likely,11
2397,34.378311220218485,19.186815,17.622617196972335,25.2292405010913,21.590023030871436,South America,PE,reference_likely,12
2402,27.02214609635222,14.930554,14.668813731809847,19.856531867843348,17.621969912557244,South America,PE,reference_likely,12
2404,7.713456925944395,10.172946,11.323959259984287,8.41210113619181,8.469204908438517,Europe,NL,reference_likely,10
2406,16.81228644338806,7.293593,8.664944147082183,10.325548765142488,11.921529226850794,South America,CL,reference_likely,12
2408,14.696380765470439,5.1680684,6.761376159380185,7.203898522917798,7.583883380541629,South America,CL,reference_likely,12
2410591,1.4805845484635922,3.7223957,5.628916313162542,7.4136898552372745,7.608928397899957,Oceania,AU,lowcost,10
2415,20.865457985490256,14.94698,14.680632749329655,19.950900532497734,17.799189246913176,South America,PE,reference_likely,12
2422,21.09656498015873,13.20919,13.2978675713006,17.12909234750831,16.712176151272086,South America,CL,reference_likely,12
2432,16.85279017857143,13.022504,13.010404374559132,16.12409559179682,16.58454846284788,South America,CL,reference_likely,12
2437,10.927761238087735,11.836545,12.583208395515618,9.650092376245892,9.365954308070318,Europe,NL,reference_likely,12
2439091,19.77971011418934,10.040007,10.455986399999704,14.065912725082587,13.379390513548094,Other Asia,TH,lowcost,10
2439859,19.155760292135643,10.06971,10.472949647195016,14.927049869842412,13.914277890445948,Other Asia,TH,lowcost,10
2442,7.267440804692804,7.1187577,8.302045841952287,6.650578754779467,6.353127512810623,Europe,GB,reference_likely,10
2447,9.26697818933432,10.239279,11.376575979075673,8.216400189348608,7.989069485415745,Europe,NL,reference_likely,10
2453304,14.338040684597797,9.445871,10.389354728246664,8.880288703308704,10.727506909998224,Europe,GB,reference_likely,10
2453497,18.953757236533207,9.1500225,10.210236945362043,9.928337998943025,14.533259250578492,Sub-Saharan Africa,GH,lowcost,10
2453498,13.378735017492637,14.755199,14.738729082946513,11.36091253487447,11.378237667488714,Europe,CH,lowcost,9
2453500,21.867183546064375,9.1500225,10.210236945362043,9.928337998943025,14.533259250578492,Sub-Saharan Africa,GH,lowcost,10
2453501,24.15189092928708,9.122172,10.186126955501999,9.928880185807529,14.521787162976262,Sub-Saharan Africa,GH,lowcost,10
2457250,20.23546177014614,10.544601,10.823641086825429,14.727025309920387,14.200492831477227,Other Asia,TH,lowcost,9
2473,29.531080355695998,7.333582,8.651941742673142,8.139360527925904,8.698307274379305,South America,CL,reference_likely,11
2474515,26.335250276003713,10.099512,10.49956761622825,14.471006776937168,13.57824055287981,Other Asia,TH,lowcost,10
2479977,9.491789212114023,9.015939,10.399279151079064,7.42914442558342,9.232582907871278,Europe,NO,reference_likely,9
2483823,16.750945486208263,16.411442,16.257698425001642,18.22699128964154,16.16242880620478,Sub-Saharan Africa,ZA,lowcost,10
25,30.504166666666666,41.43192,30.372196536272952,34.110066310266056,33.45868076395677,South America,CL,reference_likely,12
2525,26.209519893483712,7.1830964,8.526205126180683,7.722604686384128,8.301444597370006,South America,CL,reference_likely,12
2528,31.66116898148148,6.388391,7.796507006152541,6.257337532445608,6.644399185237821,South America,CL,reference_likely,12
2532110,8.998330415003805,8.597396,9.65358721749168,7.6567331271881995,8.268601093216285,Europe,GB,lowcost,9
2534572,17.70077298153387,9.38208,10.8599655156002,9.669938904271724,10.28652211476129,Europe,UA,lowcost,9
2575375,25.512178851765064,21.504032,18.80385565980675,24.764086274455842,25.895312288989583,Other Asia,TH,lowcost,10
2590138,22.02730800647156,15.304561,15.113739119508264,14.228171296969595,19.212996579636503,Europe,HR,lowcost,10
26,29.26392609126984,7.192831,8.534990087752325,7.716660330808797,8.284444049790336,South America,CL,reference_likely,12
2622561,13.082758598999293,18.004416,16.975601546969987,15.698876451274016,19.524578241936407,Other Asia,KR,reference_likely,12
2622576,19.29648243131636,22.365282,19.82138806471821,20.53118199088505,33.73408820520266,Other Asia,KR,reference_likely,12
2622686,15.598500925223556,18.217897,17.094688958662417,19.653354570175708,26.08960895375265,Other Asia,KR,reference_likely,12
2622701,15.718108393719808,19.243341,17.79875090626048,17.813191114378842,23.86529028815238,Other Asia,KR,reference_likely,12
2622731,18.955780591193648,24.32253,21.04964366111053,23.367448480749527,31.242041517585847,Other Asia,KR,reference_likely,12
2622796,18.11863348563123,31.464624,25.31514428431068,34.19041844258292,41.42982435090551,Other Asia,KR,reference_likely,12
2622814,15.745930940945142,21.769142,19.403253672351077,20.49680057291396,26.63669315124264,Other Asia,KR,reference_likely,12
2622885,14.812134887304724,23.911165,20.796128408065236,21.965230504725913,29.486070771754243,Other Asia,KR,reference_likely,12
2623030,13.649669099771003,18.723822,17.436330559015406,18.223394592117415,27.14114998851961,Other Asia,KR,reference_likely,12
2623032,18.22827546700455,23.138512,20.294242978258517,21.422927938012503,28.48381309357518,Other Asia,KR,reference_likely,12
2623075,16.82218375757689,22.769365,20.051344955548178,19.899532012602968,30.337550720064826,Other Asia,KR,reference_likely,12
2623119,17.139025686592294,28.05298,23.334289308470066,32.383093262506776,39.88498152329374,Other Asia,KR,reference_likely,12
2623124,13.712135867604616,19.395727,17.916816977239538,19.737445861265044,26.853443245802776,Other Asia,KR,reference_likely,12
2623131,16.560384218740197,28.575615,23.637940499529517,31.698759495015793,39.41787592541815,Other Asia,KR,reference_likely,12
2623191,17.58174706106092,31.378372,25.251335687231165,33.630183238504706,40.46633837336359,Other Asia,KR,reference_likely,12
2623200,14.228988047679891,15.66708,15.36809968088926,13.861206940968048,19.79686383008382,Other Asia,KR,reference_likely,12
2623253,15.393331944932124,18.195475,17.115884584632607,15.779497505310337,21.53279939514023,Other Asia,KR,reference_likely,12
2623336,19.522840890108583,26.978827,22.70879024469023,29.686952669012758,36.784801494294825,Other Asia,KR,reference_likely,12
2623368,15.469873375423191,27.280096,22.882454362742497,29.425907113557557,36.88018263782004,Other Asia,KR,reference_likely,12
2623403,15.589058914903248,20.727554,18.78518565540127,20.209926438622382,32.114136764787254,Other Asia,KR,reference_likely,12
2623413,20.387065260214932,23.82538,20.75139759137984,22.3769194371971,30.087151584729213,Other Asia,KR,reference_likely,12
2623467,13.59624100738231,18.014664,16.962181220842588,16.443659782668036,22.315252409458637,Other Asia,KR,reference_likely,9
2623557,18.147491716244783,31.299051,25.20590367481641,33.58797543699216,40.65532617654737,Other Asia,KR,reference_likely,12
2623575,14.384782148071766,20.82245,18.840495276409357,19.153232401544255,28.57020634529771,Other Asia,KR,reference_likely,12
2623607,19.58229816966281,17.741426,16.50109891650931,18.224942181370533,21.56368776123405,Other Asia,KP,reference_likely,12
2623658,17.28417794981494,17.789232,16.81662704808599,19.156366502222184,32.42830215079783,Other Asia,KR,reference_likely,12
2624491,17.396233880331827,19.843735,17.934476960764588,18.58155856846123,21.178386009516814,Other Asia,KP,reference_likely,10
2625897,21.9453948496271,11.978495,12.76078817425152,11.704634053830006,11.786404434927489,Europe,CZ,lowcost,10
2655992,9.886185259063902,12.702116,13.359064293585499,11.78159610171738,14.910540731933557,Europe,XK,reference_likely,9
2655993,6.530993243740788,13.910524,14.239458327162229,12.551750277679076,14.30303050017704,Europe,XK,reference_likely,9
2655994,5.541554443828415,17.705544,16.902490790430768,18.819901085076367,22.21227277056867,Europe,XK,reference_likely,9
2655996,16.495700567700535,15.202224,15.147144722972214,13.696164105295566,14.91207587735404,Europe,BA,reference_likely,12
2655998,15.044891577536617,14.031835,14.30996340105112,14.560712164015177,15.096368856169361,Europe,SI,reference_likely,12
2655999,14.981607737442667,14.031835,14.30996340105112,14.354624388542485,15.075863848158583,Europe,SI,reference_likely,12
2656003,5.102354090191829,4.5093884,6.390731398363293,4.495849792515168,5.807310662904631,Europe,NO,reference_likely,10
2656005,11.851760533187297,15.386672,15.221220998218902,14.80017764519853,17.31195485823152,Europe,SI,reference_likely,12
2656007,6.632150639123055,9.863809,11.168371270210173,12.087299256509873,11.71433297124188,Europe,SI,reference_likely,12
2656010,10.568914760115902,11.972915,12.821179425065054,12.92066326023751,14.225403930908302,Europe,SI,reference_likely,12
2656011,14.141966099607743,16.062014,15.739584615771376,14.331845888844185,17.874954104792305,Europe,SI,reference_likely,12
2656013,12.331255069707911,8.500674,9.982214424557633,8.58526069676148,9.139309048582033,Europe,BA,reference_likely,10
2656014,12.917024148037347,15.400104,15.246295733722178,14.356550280616247,17.209366636511636,Europe,SI,reference_likely,12
2656015,13.844606910225858,15.626969,15.411718068483738,14.488286118885961,17.121747711164033,Europe,SI,reference_likely,12
2656016,14.114715724926803,15.626969,15.411718068483738,14.51066735631507,17.329300956677812,Europe,SI,reference_likely,12
2656017,23.434348467767517,12.177198,12.892073775767285,12.182001464031837,13.647878061592994,Europe,BA,reference_likely,9
2656019,11.754202338273986,14.65107,14.686783552352539,13.328596814558239,14.779783909905452,Europe,SI,reference_likely,12
2656020,11.604268658985463,14.737816,14.752852762355701,13.415768970783633,14.949754678111445,Europe,SI,reference_likely,12
2656021,15.383836202920497,12.587128,13.209739310632452,12.523842885447516,13.97120059705064,Europe,SI,reference_likely,12
2656022,13.415418523482893,12.548047,13.155780798635119,12.520073190978552,13.999200001018487,Europe,HR,reference_likely,12
2656024,14.028596586187161,15.386672,15.221220998218902,14.040083603187085,15.493882333988864,Europe,SI,reference_likely,12
2656027,13.733308898382491,14.262519,14.386463091826457,13.418389314304425,14.851611375929636,Europe,SI,reference_likely,12
2656035,29.16778528093479,10.615737,11.714580658027282,13.275147250047214,15.35018762643677,Europe,BA,reference_likely,12
2656041,21.909605651425906,9.986618,11.198491299961256,10.319789354204168,11.189854404151882,Europe,BA,reference_likely,11
2656042,12.541559074100489,15.386672,15.221220998218902,14.80017764519853,17.31195485823152,Europe,SI,reference_likely,12
2656047,13.996837108101241,15.350392,15.21371067577463,15.121766069225018,17.339346775925943,Europe,SI,reference_likely,12
2656052,19.026066698068792,11.078831,12.060686957199744,11.796485515906102,13.087565419079937,Europe,BA,reference_likely,11
2661532,41.28415854978355,4.2956753,5.946398707188351,5.326499862423785,5.339313720878459,South America,CL,reference_likely,11
2669,12.843746320517335,13.12231,13.695109139523618,12.099025164284766,12.7289116378507,Europe,DE,reference_likely,12
2692642,23.81961477725422,20.687185,18.20398030515568,17.862629683721906,19.88137566054674,Other Asia,TH,lowcost,10
2697130,9.421615779658701,10.838467,11.739603440809235,10.802582933204,12.811658934254568,Europe,MT,reference_likely,11
2697131,11.687589470327008,11.219588,12.053217837542359,11.401165207195955,13.542734414554962,Europe,MT,reference_likely,10
27,26.61490162037037,13.690072,13.546348878734975,14.848476760968156,13.64643723745575,South America,CL,reference_likely,12
270,24.259244227994227,7.5016575,8.747472216034398,9.180467644134437,8.785209505077116,South America,CL,reference_likely,11
270697,44.98742404446267,59.900124,41.280176733785176,44.731432887523574,33.07965023968605,South Asia,IN,reference_likely,10
270721,41.348462778686304,49.206524,35.53627552125032,35.24960215323876,29.33424249896761,South Asia,IN,reference_likely,10
270729,36.5288656698268,60.886448,41.27191052548036,42.87608224417386,32.19502238482651,South Asia,IN,reference_likely,9
270730,44.75850181268206,60.42091,41.206292638307765,40.983982389829954,29.35720007867523,South Asia,IN,reference_likely,10
270771,32.781183402445876,59.79726,41.222912357222995,45.79045471835694,33.90507166718973,South Asia,IN,reference_likely,10
2727,8.724800267945879,9.095546,10.534438786679228,7.846298077883886,8.208865100231934,Europe,ES,reference_likely,12
2730422,36.56658399470899,6.534748,7.957826336680512,7.419654480197323,6.9571733516816145,South America,CL,reference_likely,12
2752623,9.864277220725029,61.792652,42.23402830810267,25.58941714146396,23.274376256293568,China,CN,lowcost,10
2755884,8.547941237333905,6.2713466,8.049866224581189,7.008100935547802,5.990744243660733,Europe,IE,lowcost,10
2766827,7.607068584011079,8.866362,10.286302338756965,8.694513493183363,9.761872526993233,Europe,PT,lowcost,10
2767956,18.258150082276895,10.548981,11.693680297270268,13.136811917682456,14.810962345540151,Europe,RO,lowcost,10
277979,9.420850926215348,7.783705,9.346976518069942,9.934656409608271,9.781258001776495,North/Central America,CA,reference_likely,12
277980,9.039147336935134,7.3200054,8.815171704138745,10.78328329020224,10.689712644108967,North/Central America,CA,reference_likely,11
277981,10.784462397236561,8.384282,9.454062149231618,10.21518977204868,9.895919608203178,North/Central America,CA,reference_likely,12
277983,10.223461179610734,8.777425,9.892605835963996,9.565669402799982,9.57757198183191,North/Central America,CA,reference_likely,12
277985,7.380559972617349,7.255785,8.854385631823279,10.516383363085302,10.568203045491943,North/Central America,CA,reference_likely,12
278007,8.581391171353806,7.8331103,9.332831377529722,10.822649417200536,11.111409820802471,North/Central America,CA,reference_likely,12
278912,13.405763406905068,10.96749,11.834047884558842,15.421158174087381,14.598888551763869,Europe,BG,lowcost,12
278914,12.881711602981268,10.671349,11.6123832474179,15.13933208320473,13.88890391067936,Europe,BG,lowcost,12
278917,9.934356356397556,9.407626,10.65444930845621,13.929549302059355,13.625756627503437,Europe,BG,lowcost,12
2810138,33.04627252671701,8.518672,9.46056906862137,10.3251812656354,9.734294128301553,South America,CL,reference_likely,12
2811479,20.992661225572952,15.463742,14.670627023621332,17.484440545052145,19.53916452342251,Other Asia,TH,lowcost,10
2812561,21.87048419097836,21.22901,18.77271767792464,21.009086495554964,20.369273403438516,Central Asia,KZ,reference_likely,9
2812565,24.422491914775875,21.522112,18.99308240773335,21.280017277593654,20.300892518407316,Central Asia,KZ,reference_likely,11
2812566,10.349382130625566,10.546013,11.664758214379964,15.693629221443958,13.703693085960206,North/Central America,US,reference_likely,12
2812571,17.602307784849632,17.348125,16.641184921814713,10.497899630622793,15.85974444910773,Sub-Saharan Africa,CV,reference_likely,12
2812576,29.31910522812541,21.426779,18.874745158006576,21.22072566575791,20.648009021088512,Central Asia,KZ,reference_likely,9
2812581,10.492570156468565,23.552902,21.269284323857367,27.32301242081003,24.6672116602107,North/Central America,US,reference_likely,12
2812611,11.860766182571775,17.519783,16.737602844130937,12.452791896420479,17.03668964141075,Sub-Saharan Africa,CV,reference_likely,12
2812620,17.631354372778947,20.946205,18.61852267983437,21.061498856564242,20.423458528576436,Central Asia,KZ,reference_likely,9
2812632,23.171847353000796,21.683922,19.076559436891298,21.2665367722733,20.27025891150207,Central Asia,KZ,reference_likely,11
2812635,29.258898307384104,21.426779,18.874745158006576,20.835340626521095,20.301468389035833,Central Asia,KZ,reference_likely,9
2812649,28.342271017733612,21.22901,18.77271767792464,20.85161917560852,20.338613919087468,Central Asia,KZ,reference_likely,9
2812651,35.66527319007725,21.22901,18.77271767792464,21.009086495554964,20.369273403438516,Central Asia,KZ,reference_likely,9
2812678,11.123262540493023,17.368887,16.63125309271801,10.679192735987714,14.685019479938235,Sub-Saharan Africa,CV,reference_likely,12
2812687,57.81988065816683,21.426779,18.874745158006576,20.835340626521095,20.301468389035833,Central Asia,KZ,reference_likely,9
2812689,34.62213337673964,21.426779,18.874745158006576,21.213199172126433,20.45684573459913,Central Asia,KZ,reference_likely,9
2812709,9.084419932295413,16.986174,16.39756015177758,8.744764771622348,13.898652192989529,Sub-Saharan Africa,CV,reference_likely,12
2812716,19.96866254016419,21.22901,18.77271767792464,21.047996496633303,20.62859613015048,Central Asia,KZ,reference_likely,9
2812718,18.0832161912149,21.118923,18.713154489104014,21.380462829068847,20.443299993378258,Central Asia,KZ,reference_likely,9
2812726,32.3956153311178,21.426779,18.874745158006576,21.22072566575791,20.648009021088512,Central Asia,KZ,reference_likely,9
2812741,10.526300055605107,9.610237,10.777472284872564,9.445549860534596,9.995267088113964,Europe,FR,reference_likely,12
2812749,33.65192365722477,21.426779,18.874745158006576,20.835340626521095,20.301468389035833,Central Asia,KZ,reference_likely,9
2812751,16.792008573514188,21.426779,18.874745158006576,21.03171794754588,20.59145060009884,Central Asia,KZ,reference_likely,9
2812757,26.313051073061565,13.348192,13.680466105119503,15.347866202600567,16.004710479494474,South Asia,LK,reference_likely,10
2812769,19.57207555547962,21.426779,18.874745158006576,21.03171794754588,20.59145060009884,Central Asia,KZ,reference_likely,9
2812775,17.942219659174395,21.22901,18.77271767792464,21.21395198744626,20.64696780495633,Central Asia,KZ,reference_likely,9
2812784,22.69387701975119,21.118923,18.713154489104014,21.05378189391386,20.56990982206484,Central Asia,KZ,reference_likely,9
2812809,25.290268495352844,21.426779,18.874745158006576,21.22072566575791,20.648009021088512,Central Asia,KZ,reference_likely,9
2812826,26.80059972920979,21.31669,18.815181969185947,20.841126023801653,20.242782080950192,Central Asia,KZ,reference_likely,9
2812833,26.25502939623053,21.426779,18.874745158006576,21.22072566575791,20.648009021088512,Central Asia,KZ,reference_likely,9
2813975,15.383919084322931,9.054934,10.302220623624976,12.011960307426401,13.982013888400521,Other Asia,TH,lowcost,10
2815913,7.215343198082356,9.558743,10.99266753677931,10.170593104804745,13.26409619689239,Europe,ES,lowcost,10
281864,5.012308671349179,8.432742,9.988757891723049,12.385990541237115,14.551603684614497,Europe,ES,lowcost,12
2820274,11.097962699272427,11.158762,12.113291230535491,16.303570317411257,15.134384302838418,Europe,RO,reference_likely,11
2821701,20.251820142989214,15.359755,14.587778866107325,16.574965786208164,19.93297517763558,Other Asia,TH,lowcost,10
282704,8.200212207219337,7.985867,9.123924320721166,10.647521342098031,9.370227939545561,Europe,LV,reference_likely,12
282705,8.683307898500749,8.340848,9.819576165536416,9.235537863787128,7.441795803662771,Europe,LT,reference_likely,12
282706,11.429957026875984,8.704433,9.730714902458844,6.686310749932491,6.467619186572899,Europe,LV,reference_likely,12
2827389,23.34822046473044,23.139769,19.855076506704027,25.518760652001646,28.51400561697878,Other Asia,TH,reference_likely,10
2827392,7.007967694481541,8.481667,9.82177831799989,14.589730446438839,14.729282881833313,Other Asia,TH,reference_likely,10
2827394,12.848410896342358,9.52622,10.679019090522809,10.872974547136225,11.477233593427817,Other Asia,TH,lowcost,10
2827395,14.541240496031612,14.456338,14.0975840687376,18.15331264946085,20.276058672840264,Other Asia,TH,lowcost,9
2828557,26.434487916027642,21.303993,18.910275134700868,21.442297618282737,15.829205296071233,North/Central America,MX,lowcost,10
2832266,14.736033685452785,11.855534,12.265117615664131,16.05504315581953,17.105520487665025,Other Asia,TH,lowcost,9
2832600,20.876702517532042,12.751131,12.713667905133118,21.908453927778673,22.235197522774342,Other Asia,TH,lowcost,10
2835,11.070139635562258,11.952,12.552939853409146,12.167010487680665,13.959031491585996,Europe,AT,reference_likely,11
2836346,35.463914517316006,79.13325,52.0640409325048,52.73709513959409,51.768466205287154,China,CN,lowcost,10
2837721,22.157313214978426,8.627247,10.09208197355682,9.749039708774493,9.567790740271768,Europe,RO,lowcost,10
2838,11.322375773146128,13.883203,14.17043521084958,12.906627983890523,15.666482198230876,Europe,SI,reference_likely,11
2839,11.580314433972081,11.252957,11.976315243555606,12.79323030480589,14.302763979210084,Europe,AT,reference_likely,11
2843,10.847794085520546,12.543032,13.072248895574713,11.492315120944085,11.933947456531087,Europe,AT,reference_likely,10
2843713,16.501828285962326,12.848926,12.866462013833928,14.91120408602604,16.484575955824255,Other Asia,TH,lowcost,9
2843720,23.205498808241387,12.355215,12.527895006899632,20.508836786691212,21.62232942276145,Other Asia,TH,lowcost,10
2843723,16.898225845543255,10.45381,11.309416914815825,14.21340592867441,16.17089115713615,Other Asia,TH,lowcost,10
2843771,30.81032200373565,11.150119,11.455898113429528,18.46162991679352,18.217019815886978,Other Asia,TH,lowcost,10
2844342,10.107154949928024,11.853707,12.848670716195898,13.67714749011594,11.856316452375816,North/Central America,US,reference_likely,12
2845347,25.445537834887904,15.52287,14.717236775058257,22.95179889847332,20.321915564206844,Other Asia,TH,lowcost,10
2845636,19.337999593000532,15.021292,14.971710892343216,12.843612897614827,13.636395301932177,Europe,CZ,lowcost,10
