id,date,pm25,n_ok,n_raw
3612964,2025-06-18,4.483670133709286,24,24
3612964,2025-06-22,2.5269420282186372,23,23
3612964,2025-06-26,8.43032196028666,11,11
3612964,2025-07-04,5.744251841274292,23,23
3612964,2025-07-08,8.656710023681322,24,24
3612964,2025-07-12,3.070979163684468,24,24
3612964,2025-07-16,3.0948645802758015,24,24
3612964,2025-07-20,6.4594426950853725,24,24
3612964,2025-07-24,2.3515920118273548,24,24
3612964,2025-08-13,3.003664930765,24,24
3612964,2025-08-17,0.8490659659857758,24,24
3612964,2025-08-21,4.93343345885579,24,24
3612964,2025-08-25,2.9392586532307576,24,24
3612964,2025-08-29,5.540926506471199,24,24
3612964,2025-09-02,1.7061979167240982,24,24
3612964,2025-09-06,6.802140638568542,24,24
3612964,2025-09-10,0.5139826389365932,24,24
3612964,2025-09-14,4.881321189621102,24,24
3612964,2025-09-18,2.5092037060142807,24,24
3612964,2025-09-22,1.4537141160366849,24,24
3612964,2025-09-26,1.8505046653121502,24,24
3612964,2025-09-30,2.14919166929192,15,15
3612964,2025-10-04,7.652278324521645,23,23
3612964,2025-10-08,4.690295137659025,24,24
3612964,2025-10-12,17.857915528946453,24,24
3612964,2025-10-16,2.360827280260209,16,16
3612964,2025-10-20,7.9458935061647065,21,21
3612964,2025-10-24,2.5981046302561404,15,15
3612964,2025-10-28,5.055759258404443,24,24
3612964,2025-11-01,2.4968321775543263,24,24
3612964,2025-11-05,1.2774743608748302,13,13
3612964,2025-11-09,4.426340278134577,24,24
3612964,2025-11-13,9.188865938285986,23,23
3612964,2025-11-17,17.146412885550294,22,22
3612964,2025-11-21,9.003215261714326,24,24
3612964,2025-11-25,26.946658000217543,24,24
3612964,2025-11-29,27.520928238828976,24,24
3612964,2025-12-03,18.587942111933675,24,24
3612964,2025-12-07,20.618611128462685,24,24
3612964,2025-12-11,23.907436335749097,24,24
3612964,2025-12-15,6.366101855603564,24,24
3612964,2025-12-19,18.12788714170456,24,24
3612964,2025-12-23,18.081661446972024,24,24
3612964,2025-12-27,18.1203611003028,24,24
3612964,2025-12-31,30.09582603841588,23,23
3409400,2025-02-22,38.35057471264368,87,87
3409400,2025-02-26,37.82771739130435,92,92
3409400,2025-03-02,20.30095238095238,84,84
3409400,2025-03-06,53.56954022988506,87,87
3409400,2025-03-10,31.948620689655172,58,58
3409400,2025-03-14,39.994086021505375,93,93
3409400,2025-03-18,25.471,90,90
3409400,2025-03-22,25.99620253164557,79,79
3409400,2025-03-26,34.84945652173913,92,92
3409400,2025-03-30,51.510370370370374,81,81
3409400,2025-04-03,33.94317073170732,82,82
3409400,2025-04-07,33.142272727272726,88,88
3409400,2025-04-15,36.02491525423729,59,59
3409400,2025-04-19,36.1,80,80
3409400,2025-04-23,42.6545652173913,46,46
3409400,2025-04-27,30.358777777777778,90,90
3409400,2025-05-05,37.153636363636366,88,88
3409400,2025-05-09,27.36924731182796,93,93
3409400,2025-05-13,31.429506172839506,81,81
3409400,2025-05-17,30.330289855072465,69,69
3409400,2025-05-21,77.703125,48,48
3409400,2025-05-25,38.27407407407408,27,27
3409400,2025-05-29,38.237826086956524,92,92
3409400,2025-06-02,39.514756097560976,82,82
3409400,2025-06-06,44.33139784946236,93,93
3409400,2025-06-10,42.86607843137255,51,51
3409400,2025-06-14,45.39621212121212,66,66
3409400,2025-06-18,35.378125,80,80
3409400,2025-06-22,35.36361111111111,72,72
3409400,2025-06-26,36.17852272727273,88,88
3409400,2025-06-30,37.633272727272725,55,55
3409400,2025-07-04,39.58394736842106,76,76
3409400,2025-07-08,40.32557377049181,61,61
3409400,2025-07-12,42.634477611940305,67,67
3409400,2025-07-16,34.617333333333335,90,90
3409400,2025-07-20,40.12223880597015,67,67
3409400,2025-07-24,31.695394736842104,76,76
3409400,2025-07-28,32.42791208791209,91,91
3409400,2025-08-01,34.204918032786885,61,61
3409400,2025-08-05,35.10860759493671,79,79
3409400,2025-08-09,37.29670731707317,82,82
3409400,2025-08-13,35.58157303370787,89,89
3409400,2025-08-17,34.99816091954023,87,87
3409400,2025-08-21,34.46612903225807,62,62
3409400,2025-08-25,34.16510638297872,47,47
3409400,2025-08-29,36.323846153846155,13,13
3409400,2025-09-02,37.6021875,64,64
3409400,2025-09-06,44.11922222222222,90,90
3409400,2025-09-10,47.5172,75,75
3409400,2025-09-14,46.06054347826087,92,92
3409400,2025-09-18,46.55918032786885,61,61
3409400,2025-09-22,38.433749999999996,56,56
3409400,2025-09-26,35.955999999999996,75,75
3409400,2025-09-30,113.47988636363635,88,88
3409400,2025-10-04,27.58,64,64
3409400,2025-10-08,30.18,92,92
3409400,2025-10-12,30.98,71,71
3409400,2025-10-16,36.96325842696629,89,89
3409400,2025-10-20,49.11953125,64,64
3409400,2025-10-24,34.188974358974356,78,78
3409400,2025-10-28,34.62652173913043,46,46
3409400,2025-11-01,46.94044776119403,67,67
3409400,2025-11-05,33.58955056179775,89,89
3409400,2025-11-09,35.78950819672131,61,61
3409400,2025-11-13,34.18967391304348,92,92
3409400,2025-11-17,35.53775280898876,89,89
3409400,2025-11-21,30.798681318681318,91,91
3409400,2025-11-25,28.908392857142854,56,56
3409400,2025-11-29,98.23478260869565,46,46
3409400,2025-12-03,43.67098901098901,91,91
3409400,2025-12-07,39.50763157894737,76,76
3409400,2025-12-11,43.370400000000004,75,75
3409400,2025-12-15,44.4637037037037,81,81
3409400,2025-12-19,57.65121951219512,82,82
3409400,2025-12-23,62.85172839506173,81,81
3409400,2025-12-27,58.531951219512194,82,82
3409400,2025-12-31,83.95068181818182,88,88
225613,2025-01-01,44.449999999999996,24,24
225613,2025-01-05,40.47083333333333,24,24
225613,2025-01-09,66.83333333333333,24,24
225613,2025-01-13,49.8125,24,24
225613,2025-01-17,34.40416666666667,24,24
225613,2025-01-21,74.46249999999999,24,24
225613,2025-01-25,94.15416666666665,24,24
225613,2025-01-29,45.55416666666667,24,24
225613,2025-02-02,68.57916666666667,24,24
225613,2025-02-06,48.705263157894734,19,19
225613,2025-02-10,35.34583333333333,24,24
225613,2025-02-14,59.39166666666667,24,24
225613,2025-02-18,30.925,24,24
225613,2025-02-22,42.045833333333334,24,24
225613,2025-02-26,31.733333333333334,24,24
225613,2025-03-02,29.358823529411765,17,17
225613,2025-03-06,24.316666666666666,24,24
225613,2025-03-10,37.604166666666664,24,24
225613,2025-03-14,25.729166666666668,24,24
225613,2025-03-18,28.145833333333332,24,24
225613,2025-03-30,54.012499999999996,24,24
225613,2025-04-03,39.125,24,24
225613,2025-04-07,30.71666666666667,24,24
225613,2025-04-11,35.512499999999996,24,24
225613,2025-04-15,26.054166666666664,24,24
225613,2025-04-19,16.3125,24,24
225613,2025-04-23,22.738095238095237,21,21
225613,2025-05-09,19.845833333333335,24,24
225613,2025-05-13,16.88,15,15
225613,2025-05-17,24.40833333333333,24,24
225613,2025-05-21,20.963636363636365,22,22
225613,2025-05-25,18.724999999999998,24,24
225613,2025-05-29,13.171428571428573,14,14
225613,2025-06-02,14.3,1,1
225613,2025-06-06,24.129166666666666,24,24
225613,2025-06-10,15.691666666666668,24,24
225613,2025-06-14,15.975,24,24
225613,2025-06-18,16.691666666666666,24,24
225613,2025-06-22,12.5875,24,24
225613,2025-06-26,14.5,24,24
225613,2025-06-30,20.691666666666666,24,24
225613,2025-08-25,14.677777777777777,9,9
