date,a,b
2026-03-04,0.5138796354033236,2.0422332998112993
2026-03-10,0.33441708887495475,-3.6707690404676887
2026-03-26,0.23295799328433156,-4.228726390469512
2026-03-31,0.433170684770448,0.06330879007610335
2026-04-09,1.8690464782355891,-2.275166558307748
2026-04-10,1.597302301829151,-0.2895123551533283
2026-04-13,2.9631654638406295,2.113281922266025
2026-04-14,1.1911233803787844,-1.5217420740364824
2026-04-15,0.9043317545662162,1.093165547758428
2026-04-29,0.5627774274676869,-3.0474994513395686
2026-05-11,1.41530511139564,0.11656570963024482
2026-05-19,-0.17389825441627632,0.6164465856247521
2026-05-27,0.45279793006193236,0.4041726987300045
2026-06-09,0.6375288843580996,-1.2382374264766813
2026-06-12,0.2650324044097155,-2.1706394420942887
2026-07-08,2.52903302760567,-0.2654611690517319
2026-07-21,0.7404438356043895,-1.7924555078980244
2026-07-22,1.466435962295534,3.234884228936913
2026-07-31,0.3083364422854032,-2.6825705208551263
2026-08-03,0.8575753584075202,2.8662909952607296
2026-08-04,1.0556699297802705,-0.9799119190154406
2026-08-13,-0.03384159571979937,0.8458851883214322
2026-08-18,-0.21755866345961775,-1.5611442079962847
2026-08-19,0.335195439567071,0.40408812111542414
2026-08-20,0.5299133010960955,0.7707485846758004
2026-08-21,0.6219723336261743,-0.775660807869226
2026-08-24,0.0754469541711748,2.4747723213518915
2026-08-25,-0.11122683857575487,-1.1534048595152528
2026-08-26,-0.044843681955622786,-0.05017591284012646
