date,a,b
2025-03-03,0.0,0.011214972818200941
2025-03-04,0.0,0.022797341322809084
2025-03-05,0.0,0.04879520487968714
2025-03-06,0.0,0.025332525216652968
2025-03-07,0.0,0.02408890529855312
2025-03-10,0.0,0.08685160355908039
2025-03-11,0.0,0.029722575895686942
2025-03-12,0.0,0.001282902987037593
2025-03-13,0.0,0.0038535915730715242
2025-03-14,0.0,0.012795893013484494
2025-03-17,0.0,0.03110820043699669
2025-03-18,0.0,0.006285319217754437
2025-03-19,0.0,0.05123342176586343
2025-03-20,0.0,0.015643700866695864
2025-03-21,0.0,0.04620846078652596
2025-03-24,0.0,0.011801275127688804
2025-03-25,0.0,0.012277516985822579
2025-03-26,0.0,0.021131146635396725
2025-03-27,0.0,0.05333334302145343
2025-03-28,0.0,0.004024173053704949
2025-03-31,0.0,0.008016024276457756
2025-04-01,0.0,0.012121168139906047
2025-04-02,0.0,0.0053226829758725724
2025-04-03,0.0,0.040802653141119416
2025-04-04,0.0,0.10529987537059626
2025-04-07,0.0,0.11379579476452872
2025-04-08,0.0,0.07487751558296496
2025-04-09,0.0,0.08547655761090889
2025-04-10,0.0,0.02229969616668126
2025-04-11,0.0,0.10477550213876596
2025-04-14,0.0,0.03290324057302163
2025-04-15,0.0,0.03135419082927937
2025-04-16,0.0,0.017217630311184173
2025-04-17,0.0,0.0453621599089018
2025-04-21,0.0,0.037564762918967376
2025-04-22,0.0,0.0074024638555179045
2025-04-23,0.0,0.04876416360820923
2025-04-24,0.0,0.03757968875350093
2025-04-25,0.0,0.016574495717657234
2025-04-28,0.0,0.016304260816573324
2025-04-29,0.0,0.02701035002948249
2025-04-30,0.0,0.004781824620143427
2025-05-01,0.0,0.002974374696551707
2025-05-02,0.0,0.022076308283526247
2025-05-05,0.0,0.03852900099798995
2025-05-06,0.0,0.0123665660135579
2025-05-07,0.0,0.023335222227288233
2025-05-08,0.0,0.002913708479320709
2025-05-09,0.0,0.014026870985204054
2025-05-12,0.0,0.009221893019840666
2025-05-13,0.0,0.01884636889734237
2025-05-14,0.0,0.02017940623724379
2025-05-15,0.0,0.007142915531078153
2025-05-16,0.0,0.013835086011186215
2025-05-19,0.0,0.004366808135300104
2025-05-20,0.0,0.021739110153428554
2025-05-21,0.0,0.016666624281141518
2025-05-22,0.0,0.029378555669469675
2025-05-23,0.0,0.0675203624450833
2025-05-27,0.0,0.022355498582384392
2025-05-28,0.0,0.06400004069010412
2025-05-29,0.0,0.0017093322279767564
2025-05-30,0.0,0.04337900736441225
2025-06-02,0.0,0.008752726553724832
2025-06-03,0.0,0.014900686824421472
2025-06-04,0.0,0.01736691648837141
2025-06-05,0.0,0.0016520202036115483
2025-06-06,0.0,0.027578600283777344
2025-06-09,0.0,0.008508203384608115
2025-06-10,0.0,0.004004559305341049
2025-06-11,0.0,0.02336181568294937
2025-06-12,0.0,0.02282860666263664
2025-06-13,0.0,0.07457805494264402
2025-06-16,0.0,0.04305979692630857
2025-06-17,0.0,0.04658555302005296
2025-06-18,0.0,0.011128033161816653
2025-06-20,0.0,0.029155995757978448
2025-06-23,0.0,0.021074796005139618
2025-06-24,0.0,0.0565123380716952
2025-06-25,0.0,0.007415810363637698
2025-06-26,0.0,0.015288814275003393
2025-06-27,0.0,0.023576760310651035
2025-06-30,0.0,0.0335688875259621
2025-07-01,0.0,0.005484470044165413
2025-07-02,0.0,0.029696955825343263
2025-07-03,0.0,0.026486213596331076
2025-07-07,0.0,0.06250000683539492
2025-07-08,0.0,0.014031312425650255
2025-07-09,0.0,0.01970446641114254
2025-07-10,0.0,0.030150805143941417
2025-07-11,0.0,0.034146294564501245
2025-07-14,0.0,0.025681329825864463
2025-07-15,0.0,0.017751475040204134
2025-07-16,0.0,0.0016429729610876187
2025-07-17,0.0,0.0065609035471885235
2025-07-18,0.0,0.0043454603133687986
2025-07-21,0.0,0.013093277256797653
2025-07-22,0.0,0.011055874032750657
2025-07-23,0.0,0.03280472630330622
2025-07-24,0.0,0.0021174700619963627
2025-07-25,0.0,0.017506626898026845
2025-07-28,0.0,0.03563713990813833
2025-07-29,0.0,0.006256560861524929
2025-07-30,0.0,0.01678907155249476
2025-07-31,0.0,0.017075757669826497
2025-08-01,0.0,0.02062970462500968
2025-08-04,0.0,0.022872357586489533
2025-08-05,0.0,0.06656269979799756
2025-08-06,0.0,0.03559237123792691
2025-08-07,0.0,0.007583398044649581
2025-08-08,0.0,0.03963878090469386
2025-08-11,0.0,0.034482751748104
2025-08-12,0.0,0.005411276187597958
2025-08-13,0.0,0.013455328365261643
2025-08-14,0.0,0.01115236778138684
2025-08-15,0.0,0.009129971462501052
2025-08-18,0.0,0.010111687996352092
2025-08-19,0.0,0.02581663766786524
2025-08-20,0.0,0.0297458708067857
2025-08-21,0.0,0.06617637925141384
2025-08-22,0.0,0.013300515660648271
2025-08-25,0.0,0.005347623334153062
2025-08-26,0.0,0.017595245313385077
2025-08-27,0.0,0.020895525787210767
2025-08-28,0.0,0.009746532706101929
2025-08-29,0.0,0.008687273703709364
2025-09-02,0.0,0.00047847985953886063
2025-09-03,0.0,0.044040215566010454
2025-09-04,0.0,0.0018339756606217117
2025-09-05,0.0,0.017455174679662733
2025-09-08,0.0,0.0347630009491966
2025-09-09,0.0,0.018760920756738075
2025-09-10,0.0,0.003557133148964775
2025-09-11,0.0,0.019938004830485134
2025-09-12,0.0,0.009122462219666616
2025-09-15,0.0,0.03271632560732596
2025-09-16,0.0,0.013755728505814524
2025-09-17,0.0,0.007185125840672324
2025-09-18,0.0,0.0016785948659425731
2025-09-19,0.0,0.02764984212635402
2025-09-22,0.0,0.004308422148452062
2025-09-23,0.0,0.039376885477211854
2025-09-24,0.0,0.01457120627808317
2025-09-25,0.0,0.0240811023653138
2025-09-26,0.0,0.00043291033405601365
2025-09-29,0.0,0.012126491329369937
2025-09-30,0.0,0.0008767448874735795
2025-10-01,0.0,0.003510308051438038
2025-10-02,0.0,0.007433321821410321
2025-10-03,0.0,0.020264276167940132
2025-10-06,0.0,0.007772033953441282
2025-10-07,0.0,0.04525670273697069
2025-10-08,0.0,0.014129419252345343
2025-10-09,0.0,0.03325841667946805
2025-10-10,0.0,0.011309274966086247
2025-10-13,0.0,0.002639743708728215
2025-10-14,0.0,0.03422556627077955
2025-10-15,0.0,0.033166721246936204
2025-10-16,0.0,0.01187337117331877
2025-10-17,0.0,0.015210794349771906
2025-10-20,0.0,0.006849308357518069
2025-10-21,0.0,0.02933675682943515
2025-10-22,0.0,0.033289541455174154
2025-10-23,0.0,0.032217050613221776
2025-10-24,0.0,0.03326486460997302
2025-10-27,0.0,0.012744232174717762
2025-10-28,0.0,0.016359034695983432
2025-10-29,0.0,0.021461018059750092
2025-10-30,0.0,0.01535350144511527
2025-10-31,0.0,0.027492821223678687
2025-11-03,0.0,0.03194892632424373
2025-11-04,0.0,0.03960392300071269
2025-11-05,0.0,0.0021477334873631904
2025-11-06,0.0,0.01671664770354986
2025-11-07,0.0,0.0025294885193610783
2025-11-10,0.0,0.018596810519664553
2025-11-11,0.0,0.0
2025-11-12,0.0,0.03236509406433896
2025-11-13,0.0,0.006832800724608568
2025-11-14,0.0,0.01716568136815
2025-11-17,0.0,0.007064376311208598
2025-11-18,0.0,0.018577123908156024
2025-11-19,0.0,0.022118730488904448
2025-11-20,0.0,0.008333372439024989
2025-11-21,0.0,0.03641456005389121
2025-11-24,0.0,0.036293457447971855
2025-11-25,0.0,0.03886215340279875
2025-11-26,0.0,0.019591468021618264
2025-11-28,0.0,0.0
2025-12-01,0.0,0.028486397247189932
2025-12-02,0.0,0.01969360385463048
2025-12-03,0.0,0.01287558601856098
2025-12-04,0.0,0.015254262903920512
2025-12-05,0.0,0.0060240701818949915
2025-12-08,0.0,0.00556035384010567
2025-12-09,0.0,0.03232667892313257
2025-12-10,0.0,0.0017582820012018718
2025-12-11,0.0,0.007459331378503409
2025-12-12,0.0,0.004355334412391998
2025-12-15,0.0,0.004811925083753166
2025-12-16,0.0,0.011428581489311473
2025-12-17,0.0,0.019564274723678166
2025-12-18,0.0,0.04055823344083698
2025-12-19,0.0,0.012727303938432133
2025-12-22,0.0,0.005524900691852963
2025-12-23,0.0,0.015109886511010528
2025-12-24,0.0,0.003719196785439194
2025-12-26,0.0,0.017732111775790482
2025-12-29,0.0,0.014672155096744355
2025-12-30,0.0,0.01852688038682726
2025-12-31,0.0,0.0046040692739912625
2026-01-02,0.0,0.05682858792212986
2026-01-05,0.0,0.010204129863935929
2026-01-06,0.0,0.03944202302616495
2026-01-07,0.0,0.09532621044700984
2026-01-08,0.0,0.03210816334736699
2026-01-09,0.0,0.022513271804750046
2026-01-12,0.0,0.007606106386685907
2026-01-13,0.0,0.03416768405819526
2026-01-14,0.0,0.0030733738607660044
2026-01-15,0.0,0.0061279143497482425
2026-01-16,0.0,0.013102124955366667
2026-01-20,0.0,0.014073823748513847
2026-01-21,0.0,0.017361140494402072
2026-01-22,0.0,0.040197244579300184
2026-01-23,0.0,0.02963255692712341
2026-01-26,0.0,0.023791283650779427
2026-01-27,0.0,0.013493276095717377
2026-01-28,0.0,0.0377218386050171
2026-01-29,0.0,0.008909479855957692
2026-01-30,0.0,0.009537282333349717
2026-02-02,0.0,0.0006998060817726692
2026-02-03,0.0,0.00980394579416588
2026-02-04,0.0,0.022191379551397383
2026-02-05,0.0,0.00709222544427357
2026-02-06,0.0,0.048928601401192706
2026-02-09,0.0,0.009193069460283976
2026-02-10,0.0,0.001718252362670758
2026-02-11,0.0,0.03683310259119721
2026-02-12,0.0,0.014276238153874021
2026-02-13,0.0,0.041428074102773715
2026-02-17,0.0,0.019404928201463445
2026-02-18,0.0,0.05583750939000054
2026-02-19,0.0,0.016225989643463334
2026-02-20,0.0,0.02661151785925764
2026-02-23,0.0,0.010656650889290242
2026-02-24,0.0,0.04075235961691259
2026-02-25,0.0,0.0016429729610877297
2026-02-26,0.0,0.022490392633428113
2026-02-27,0.0,0.017972156802072092
2026-03-02,0.0,0.044005220958418745
2026-03-03,0.0,0.06259463930072229
2026-03-04,0.0,0.023155644170292033
2026-03-05,0.0,0.03748623638674553
2026-03-06,0.0,0.010309187128607733
2026-03-09,0.0,0.02690972998324348
2026-03-10,0.0,0.007044237480317905
2026-03-11,0.0,0.04937575469895661
2026-03-12,0.0,0.08149252364884563
2026-03-13,0.0,0.01917452531070818
2026-03-16,0.0,0.05467195499820132
2026-03-17,0.0,0.016650979827705803
2026-03-18,0.0,0.027476058508438816
2026-03-19,0.0,0.022388097764902914
2026-03-20,0.0,0.0215937614387256
2026-03-23,0.23747328425552125,0.05160098714931949
2026-03-24,0.0,0.047590798359826936
2026-03-25,0.18681113394358304,0.04768619334638846
2026-03-26,0.0,0.005333342375578698
2026-03-27,1.859773107680863,0.0023831346971094902
2026-03-30,0.0,0.007726660458856505
2026-03-31,0.0,0.04402519459640519
2026-04-01,0.0,0.0008605501655661874
2026-04-02,0.19719976336028397,0.05081816106849191
2026-04-06,0.0,0.0032786594778033695
2026-04-07,0.0,0.041118421568599794
2026-04-08,0.0,0.03344774153669916
2026-04-09,0.0,0.036791197093105854
2026-04-10,0.0,0.013785167904745155
2026-04-13,0.0,0.014560279492669803
2026-04-14,0.0,0.019517804311067755
2026-04-15,0.1987281399046105,0.038934480005726524
2026-04-16,0.0,0.009580167272693618
2026-04-17,0.0,0.0563299987562893
2026-04-20,0.0,0.004309179714769962
2026-04-21,0.18125793003443902,0.04300784690527659
2026-04-22,0.0,0.02035051438571034
2026-04-23,0.0,0.006924456997212447
2026-04-24,0.0,0.019770733425250375
2026-04-27,0.0,0.011239154935767104
2026-04-28,0.0,0.003334229682922185
2026-04-29,0.0,0.00470778637695668
2026-04-30,0.0,0.005788393225904853
2026-05-01,0.0,0.01425038693197056
2026-05-04,0.0,0.0013510687388689213
2026-05-05,0.19168104274487252,0.028062521918296612
2026-05-06,0.0,0.01049862801053214
2026-05-07,0.0,0.011140534759834564
2026-05-08,0.0,0.036463783541342165
2026-05-11,0.0,0.034421585761320816
2026-05-12,0.0,0.00996060912763519
2026-05-13,0.0,0.03477810005298798
2026-05-14,0.0,0.003226645235705483
2026-05-15,0.0,0.011060152435592108
2026-05-18,0.0,0.02945995186988326
2026-05-19,0.0,0.007949206105334783
2026-05-20,0.0,0.04006410403364513
2026-05-21,0.0,0.012840267530390914
2026-05-22,0.0,0.03433922325655481
2026-05-26,0.0,0.014816790217849873
2026-05-27,0.0,0.030352765097470313
2026-05-28,0.0,0.025944675485007673
