site,flare_site,t0,flag,flag_novel,flag_excess,n_novel
Baghdad Dora refinery,True,2026-01-03,False,False,False,0
Baghdad Dora refinery,True,2026-01-06,False,False,False,0
Baghdad Dora refinery,True,2026-01-09,False,False,False,0
Baghdad Dora refinery,True,2026-01-12,False,False,False,0
Baghdad Dora refinery,True,2026-01-15,False,False,False,0
Baghdad Dora refinery,True,2026-01-18,False,False,False,0
Baghdad Dora refinery,True,2026-01-21,False,False,False,0
Baghdad Dora refinery,True,2026-01-24,False,False,False,0
Baghdad Dora refinery,True,2026-01-27,False,False,False,0
Baghdad Dora refinery,True,2026-01-30,False,False,False,0
Baghdad Dora refinery,True,2026-02-02,False,False,False,0
Baghdad Dora refinery,True,2026-02-05,False,False,False,0
Baghdad Dora refinery,True,2026-02-08,False,False,False,0
Baghdad Dora refinery,True,2026-02-11,False,False,False,0
Baghdad Dora refinery,True,2026-02-14,False,False,False,0
Baghdad Dora refinery,True,2026-02-17,False,False,False,0
Baghdad Dora refinery,True,2026-02-20,False,False,False,0
Baghdad Dora refinery,True,2026-02-23,False,False,False,0
Sohar refinery/port,True,2025-11-01,False,False,False,0
Sohar refinery/port,True,2025-11-04,False,False,False,0
Sohar refinery/port,True,2025-11-07,False,False,False,0
Sohar refinery/port,True,2025-11-10,False,False,False,0
Sohar refinery/port,True,2025-11-13,False,False,False,0
Sohar refinery/port,True,2025-11-16,False,False,False,0
Sohar refinery/port,True,2025-11-19,True,False,True,0
Sohar refinery/port,True,2025-11-22,False,False,False,0
Sohar refinery/port,True,2025-11-25,False,False,False,0
Sohar refinery/port,True,2025-11-28,False,False,False,0
Sohar refinery/port,True,2025-12-01,False,False,False,0
Sohar refinery/port,True,2025-12-04,False,False,False,0
Sohar refinery/port,True,2025-12-07,False,False,False,0
Sohar refinery/port,True,2025-12-10,False,False,False,0
Sohar refinery/port,True,2025-12-13,False,False,False,0
Sohar refinery/port,True,2025-12-16,False,False,False,0
Sohar refinery/port,True,2025-12-19,False,False,False,0
Sohar refinery/port,True,2025-12-22,False,False,False,0
Sohar refinery/port,True,2025-12-25,False,False,False,0
Sohar refinery/port,True,2025-12-28,False,False,False,0
Sohar refinery/port,True,2025-12-31,False,False,False,0
Sohar refinery/port,True,2026-01-03,False,False,False,0
Sohar refinery/port,True,2026-01-06,False,False,False,0
Sohar refinery/port,True,2026-01-09,False,False,False,0
Sohar refinery/port,True,2026-01-12,False,False,False,0
Sohar refinery/port,True,2026-01-15,False,False,False,0
Sohar refinery/port,True,2026-01-18,False,False,False,0
Sohar refinery/port,True,2026-01-21,False,False,False,0
Sohar refinery/port,True,2026-01-24,False,False,False,0
Sohar refinery/port,True,2026-01-27,False,False,False,0
Sohar refinery/port,True,2026-01-30,False,False,False,0
Sohar refinery/port,True,2026-02-02,False,False,False,0
Sohar refinery/port,True,2026-02-05,False,False,False,0
Sohar refinery/port,True,2026-02-08,False,False,False,0
Sohar refinery/port,True,2026-02-11,False,False,False,0
Sohar refinery/port,True,2026-02-14,False,False,False,0
Sohar refinery/port,True,2026-02-17,False,False,False,0
Sohar refinery/port,True,2026-02-20,False,False,False,0
Sohar refinery/port,True,2026-02-23,False,False,False,0
Mina Al Fahal,False,2025-11-01,False,False,False,0
Mina Al Fahal,False,2025-11-04,False,False,False,0
Mina Al Fahal,False,2025-11-07,False,False,False,0
Mina Al Fahal,False,2025-11-10,False,False,False,0
Mina Al Fahal,False,2025-11-13,False,False,False,0
Mina Al Fahal,False,2025-11-16,False,False,False,0
Mina Al Fahal,False,2025-11-19,False,False,False,0
Mina Al Fahal,False,2025-11-22,False,False,False,0
Mina Al Fahal,False,2025-11-25,False,False,False,0
Mina Al Fahal,False,2025-11-28,False,False,False,0
Mina Al Fahal,False,2025-12-01,False,False,False,0
Mina Al Fahal,False,2025-12-04,False,False,False,0
Mina Al Fahal,False,2025-12-07,False,False,False,0
Mina Al Fahal,False,2025-12-10,False,False,False,0
Mina Al Fahal,False,2025-12-13,False,False,False,0
Mina Al Fahal,False,2025-12-16,False,False,False,0
Mina Al Fahal,False,2025-12-19,False,False,False,0
Mina Al Fahal,False,2025-12-22,False,False,False,0
Mina Al Fahal,False,2025-12-25,False,False,False,0
Mina Al Fahal,False,2025-12-28,False,False,False,0
Mina Al Fahal,False,2025-12-31,False,False,False,0
Mina Al Fahal,False,2026-01-03,False,False,False,0
Mina Al Fahal,False,2026-01-06,False,False,False,0
Mina Al Fahal,False,2026-01-09,False,False,False,0
Mina Al Fahal,False,2026-01-12,False,False,False,0
Mina Al Fahal,False,2026-01-15,False,False,False,0
Mina Al Fahal,False,2026-01-18,False,False,False,0
Mina Al Fahal,False,2026-01-21,False,False,False,0
Mina Al Fahal,False,2026-01-24,False,False,False,0
Mina Al Fahal,False,2026-01-27,False,False,False,0
Mina Al Fahal,False,2026-01-30,False,False,False,0
Mina Al Fahal,False,2026-02-02,False,False,False,0
Mina Al Fahal,False,2026-02-05,False,False,False,0
Mina Al Fahal,False,2026-02-08,False,False,False,0
Mina Al Fahal,False,2026-02-11,False,False,False,0
Mina Al Fahal,False,2026-02-14,False,False,False,0
Mina Al Fahal,False,2026-02-17,False,False,False,0
Mina Al Fahal,False,2026-02-20,False,False,False,0
Mina Al Fahal,False,2026-02-23,False,False,False,0
Kharg Island terminal,True,2025-11-01,False,False,False,0
Kharg Island terminal,True,2025-11-04,False,False,False,0
Kharg Island terminal,True,2025-11-07,False,False,False,0
Kharg Island terminal,True,2025-11-10,False,False,False,0
Kharg Island terminal,True,2025-11-13,False,False,False,0
Kharg Island terminal,True,2025-11-16,False,False,False,0
Kharg Island terminal,True,2025-11-19,False,False,False,0
Kharg Island terminal,True,2025-11-22,False,False,False,0
Kharg Island terminal,True,2025-11-25,False,False,False,0
Kharg Island terminal,True,2025-11-28,False,False,False,0
Kharg Island terminal,True,2025-12-01,False,False,False,0
Kharg Island terminal,True,2025-12-04,False,False,False,0
Kharg Island terminal,True,2025-12-07,False,False,False,0
Kharg Island terminal,True,2025-12-10,False,False,False,0
Kharg Island terminal,True,2025-12-13,False,False,False,0
Kharg Island terminal,True,2025-12-16,False,False,False,0
Kharg Island terminal,True,2025-12-19,False,False,False,0
Kharg Island terminal,True,2025-12-22,False,False,False,0
Kharg Island terminal,True,2025-12-25,False,False,False,0
Kharg Island terminal,True,2025-12-28,False,False,False,0
Kharg Island terminal,True,2025-12-31,False,False,False,0
Kharg Island terminal,True,2026-01-03,False,False,False,0
Kharg Island terminal,True,2026-01-06,False,False,False,0
Kharg Island terminal,True,2026-01-09,False,False,False,0
Kharg Island terminal,True,2026-01-12,False,False,False,0
Kharg Island terminal,True,2026-01-15,False,False,False,0
Kharg Island terminal,True,2026-01-18,False,False,False,0
Kharg Island terminal,True,2026-01-21,False,False,False,0
Kharg Island terminal,True,2026-01-24,False,False,False,0
Kharg Island terminal,True,2026-01-27,False,False,False,0
Kharg Island terminal,True,2026-01-30,False,False,False,0
Kharg Island terminal,True,2026-02-02,False,False,False,0
Kharg Island terminal,True,2026-02-05,False,False,False,0
Kharg Island terminal,True,2026-02-08,False,False,False,0
Kharg Island terminal,True,2026-02-11,False,False,False,0
Kharg Island terminal,True,2026-02-14,False,False,False,0
Kharg Island terminal,True,2026-02-17,False,False,False,0
Kharg Island terminal,True,2026-02-20,False,False,False,0
Kharg Island terminal,True,2026-02-23,False,False,False,0
South Pars / Asaluyeh gas refineries,True,2025-11-01,False,False,False,0
South Pars / Asaluyeh gas refineries,True,2025-11-04,False,False,False,0
South Pars / Asaluyeh gas refineries,True,2025-11-07,False,False,False,0
South Pars / Asaluyeh gas refineries,True,2025-11-10,False,False,False,1
South Pars / Asaluyeh gas refineries,True,2025-11-13,False,False,False,0
South Pars / Asaluyeh gas refineries,True,2025-11-16,False,False,False,0
South Pars / Asaluyeh gas refineries,True,2025-11-19,False,False,False,0
South Pars / Asaluyeh gas refineries,True,2025-11-22,False,False,False,0
South Pars / Asaluyeh gas refineries,True,2025-11-25,False,False,False,0
South Pars / Asaluyeh gas refineries,True,2025-11-28,False,False,False,0
South Pars / Asaluyeh gas refineries,True,2025-12-01,False,False,False,0
South Pars / Asaluyeh gas refineries,True,2025-12-04,False,False,False,0
South Pars / Asaluyeh gas refineries,True,2025-12-07,False,False,False,0
South Pars / Asaluyeh gas refineries,True,2025-12-10,False,False,False,0
South Pars / Asaluyeh gas refineries,True,2025-12-13,False,False,False,0
South Pars / Asaluyeh gas refineries,True,2025-12-16,False,False,False,0
South Pars / Asaluyeh gas refineries,True,2025-12-19,False,False,False,0
South Pars / Asaluyeh gas refineries,True,2025-12-22,False,False,False,0
South Pars / Asaluyeh gas refineries,True,2025-12-25,False,False,False,0
South Pars / Asaluyeh gas refineries,True,2025-12-28,False,False,False,0
South Pars / Asaluyeh gas refineries,True,2025-12-31,False,False,False,1
South Pars / Asaluyeh gas refineries,True,2026-01-03,False,False,False,0
South Pars / Asaluyeh gas refineries,True,2026-01-06,False,False,False,0
South Pars / Asaluyeh gas refineries,True,2026-01-09,False,False,False,0
South Pars / Asaluyeh gas refineries,True,2026-01-12,False,False,False,0
South Pars / Asaluyeh gas refineries,True,2026-01-15,False,False,False,0
South Pars / Asaluyeh gas refineries,True,2026-01-18,False,False,False,0
South Pars / Asaluyeh gas refineries,True,2026-01-21,False,False,False,0
South Pars / Asaluyeh gas refineries,True,2026-01-24,False,False,False,0
South Pars / Asaluyeh gas refineries,True,2026-01-27,False,False,False,0
South Pars / Asaluyeh gas refineries,True,2026-01-30,False,False,False,0
South Pars / Asaluyeh gas refineries,True,2026-02-02,False,False,False,0
South Pars / Asaluyeh gas refineries,True,2026-02-05,False,False,False,0
South Pars / Asaluyeh gas refineries,True,2026-02-08,False,False,False,0
South Pars / Asaluyeh gas refineries,True,2026-02-11,False,False,False,0
South Pars / Asaluyeh gas refineries,True,2026-02-14,False,False,False,0
South Pars / Asaluyeh gas refineries,True,2026-02-17,False,False,False,0
South Pars / Asaluyeh gas refineries,True,2026-02-20,False,False,False,1
South Pars / Asaluyeh gas refineries,True,2026-02-23,False,False,False,0
Kangan / Parsian gas,True,2025-11-01,False,False,False,0
Kangan / Parsian gas,True,2025-11-04,False,False,False,0
Kangan / Parsian gas,True,2025-11-07,False,False,False,0
Kangan / Parsian gas,True,2025-11-10,False,False,False,0
Kangan / Parsian gas,True,2025-11-13,False,False,False,0
Kangan / Parsian gas,True,2025-11-16,False,False,False,0
Kangan / Parsian gas,True,2025-11-19,False,False,False,0
Kangan / Parsian gas,True,2025-11-22,False,False,False,0
Kangan / Parsian gas,True,2025-11-25,False,False,False,0
Kangan / Parsian gas,True,2025-11-28,False,False,False,0
Kangan / Parsian gas,True,2025-12-01,False,False,False,0
Kangan / Parsian gas,True,2025-12-04,True,True,False,2
Kangan / Parsian gas,True,2025-12-07,False,False,False,0
Kangan / Parsian gas,True,2025-12-10,False,False,False,0
Kangan / Parsian gas,True,2025-12-13,False,False,False,0
Kangan / Parsian gas,True,2025-12-16,False,False,False,0
Kangan / Parsian gas,True,2025-12-19,False,False,False,0
Kangan / Parsian gas,True,2025-12-22,False,False,False,0
Kangan / Parsian gas,True,2025-12-25,False,False,False,0
Kangan / Parsian gas,True,2025-12-28,False,False,False,0
Kangan / Parsian gas,True,2025-12-31,False,False,False,0
Kangan / Parsian gas,True,2026-01-03,False,False,False,0
Kangan / Parsian gas,True,2026-01-06,False,False,False,0
Kangan / Parsian gas,True,2026-01-09,False,False,False,0
Kangan / Parsian gas,True,2026-01-12,False,False,False,0
Kangan / Parsian gas,True,2026-01-15,False,False,False,0
Kangan / Parsian gas,True,2026-01-18,False,False,False,0
Kangan / Parsian gas,True,2026-01-21,False,False,False,0
Kangan / Parsian gas,True,2026-01-24,False,False,False,0
Kangan / Parsian gas,True,2026-01-27,False,False,False,0
Kangan / Parsian gas,True,2026-01-30,False,False,False,0
Kangan / Parsian gas,True,2026-02-02,False,False,False,0
Kangan / Parsian gas,True,2026-02-05,False,False,False,0
Kangan / Parsian gas,True,2026-02-08,False,False,False,0
Kangan / Parsian gas,True,2026-02-11,False,False,False,0
Kangan / Parsian gas,True,2026-02-14,False,False,False,0
Kangan / Parsian gas,True,2026-02-17,False,False,False,0
Kangan / Parsian gas,True,2026-02-20,False,False,False,0
Kangan / Parsian gas,True,2026-02-23,False,False,False,0
Abadan refinery,True,2025-11-01,False,False,False,0
Abadan refinery,True,2025-11-04,False,False,False,0
Abadan refinery,True,2025-11-07,False,False,False,0
Abadan refinery,True,2025-11-10,False,False,False,0
Abadan refinery,True,2025-11-13,False,False,False,0
Abadan refinery,True,2025-11-16,False,False,False,0
Abadan refinery,True,2025-11-19,False,False,False,0
Abadan refinery,True,2025-11-22,False,False,False,0
Abadan refinery,True,2025-11-25,False,False,False,0
Abadan refinery,True,2025-11-28,False,False,False,0
Abadan refinery,True,2025-12-01,False,False,False,0
Abadan refinery,True,2025-12-04,False,False,False,0
Abadan refinery,True,2025-12-07,False,False,False,0
Abadan refinery,True,2025-12-10,False,False,False,0
Abadan refinery,True,2025-12-13,False,False,False,0
Abadan refinery,True,2025-12-16,False,False,False,0
Abadan refinery,True,2025-12-19,False,False,False,0
Abadan refinery,True,2025-12-22,False,False,False,0
Abadan refinery,True,2025-12-25,False,False,False,0
Abadan refinery,True,2025-12-28,False,False,False,0
Abadan refinery,True,2025-12-31,False,False,False,0
Abadan refinery,True,2026-01-03,False,False,False,0
Abadan refinery,True,2026-01-06,False,False,False,0
Abadan refinery,True,2026-01-09,False,False,False,0
Abadan refinery,True,2026-01-12,False,False,False,0
Abadan refinery,True,2026-01-15,False,False,False,0
Abadan refinery,True,2026-01-18,False,False,False,0
Abadan refinery,True,2026-01-21,False,False,False,0
Abadan refinery,True,2026-01-24,False,False,False,0
Abadan refinery,True,2026-01-27,False,False,False,0
Abadan refinery,True,2026-01-30,False,False,False,0
Abadan refinery,True,2026-02-02,False,False,False,0
Abadan refinery,True,2026-02-05,False,False,False,0
Abadan refinery,True,2026-02-08,False,False,False,0
Abadan refinery,True,2026-02-11,False,False,False,0
Abadan refinery,True,2026-02-14,False,False,False,0
Abadan refinery,True,2026-02-17,False,False,False,0
Abadan refinery,True,2026-02-20,False,False,False,0
Abadan refinery,True,2026-02-23,False,False,False,0
Bandar Imam / Mahshahr PSEZ,True,2025-11-01,False,False,False,0
Bandar Imam / Mahshahr PSEZ,True,2025-11-04,False,False,False,0
Bandar Imam / Mahshahr PSEZ,True,2025-11-07,False,False,False,0
Bandar Imam / Mahshahr PSEZ,True,2025-11-10,False,False,False,0
Bandar Imam / Mahshahr PSEZ,True,2025-11-13,False,False,False,0
Bandar Imam / Mahshahr PSEZ,True,2025-11-16,False,False,False,0
Bandar Imam / Mahshahr PSEZ,True,2025-11-19,False,False,False,0
Bandar Imam / Mahshahr PSEZ,True,2025-11-22,False,False,False,0
Bandar Imam / Mahshahr PSEZ,True,2025-11-25,False,False,False,0
Bandar Imam / Mahshahr PSEZ,True,2025-11-28,False,False,False,0
Bandar Imam / Mahshahr PSEZ,True,2025-12-01,False,False,False,0
Bandar Imam / Mahshahr PSEZ,True,2025-12-04,False,False,False,0
Bandar Imam / Mahshahr PSEZ,True,2025-12-07,False,False,False,0
Bandar Imam / Mahshahr PSEZ,True,2025-12-10,False,False,False,0
Bandar Imam / Mahshahr PSEZ,True,2025-12-13,False,False,False,0
Bandar Imam / Mahshahr PSEZ,True,2025-12-16,False,False,False,0
Bandar Imam / Mahshahr PSEZ,True,2025-12-19,False,False,False,0
Bandar Imam / Mahshahr PSEZ,True,2025-12-22,False,False,False,0
Bandar Imam / Mahshahr PSEZ,True,2025-12-25,False,False,False,0
Bandar Imam / Mahshahr PSEZ,True,2025-12-28,False,False,False,0
Bandar Imam / Mahshahr PSEZ,True,2025-12-31,False,False,False,0
Bandar Imam / Mahshahr PSEZ,True,2026-01-03,False,False,False,0
Bandar Imam / Mahshahr PSEZ,True,2026-01-06,False,False,False,0
Bandar Imam / Mahshahr PSEZ,True,2026-01-09,False,False,False,0
Bandar Imam / Mahshahr PSEZ,True,2026-01-12,False,False,False,0
Bandar Imam / Mahshahr PSEZ,True,2026-01-15,False,False,False,0
Bandar Imam / Mahshahr PSEZ,True,2026-01-18,False,False,False,0
Bandar Imam / Mahshahr PSEZ,True,2026-01-21,False,False,False,0
Bandar Imam / Mahshahr PSEZ,True,2026-01-24,False,False,False,0
Bandar Imam / Mahshahr PSEZ,True,2026-01-27,False,False,False,0
Bandar Imam / Mahshahr PSEZ,True,2026-01-30,False,False,False,0
Bandar Imam / Mahshahr PSEZ,True,2026-02-02,False,False,False,0
Bandar Imam / Mahshahr PSEZ,True,2026-02-05,False,False,False,0
Bandar Imam / Mahshahr PSEZ,True,2026-02-08,False,False,False,0
Bandar Imam / Mahshahr PSEZ,True,2026-02-11,True,True,False,2
Bandar Imam / Mahshahr PSEZ,True,2026-02-14,False,False,False,0
Bandar Imam / Mahshahr PSEZ,True,2026-02-17,False,False,False,0
Bandar Imam / Mahshahr PSEZ,True,2026-02-20,False,False,False,0
Bandar Imam / Mahshahr PSEZ,True,2026-02-23,False,False,False,0
Bandar Abbas refinery,True,2025-11-01,False,False,False,0
Bandar Abbas refinery,True,2025-11-04,False,False,False,0
Bandar Abbas refinery,True,2025-11-07,False,False,False,0
Bandar Abbas refinery,True,2025-11-10,False,False,False,0
Bandar Abbas refinery,True,2025-11-13,False,False,False,0
Bandar Abbas refinery,True,2025-11-16,False,False,False,0
Bandar Abbas refinery,True,2025-11-19,False,False,False,0
Bandar Abbas refinery,True,2025-11-22,False,False,False,0
Bandar Abbas refinery,True,2025-11-25,False,False,False,0
Bandar Abbas refinery,True,2025-11-28,False,False,False,0
Bandar Abbas refinery,True,2025-12-01,False,False,False,0
Bandar Abbas refinery,True,2025-12-04,False,False,False,0
Bandar Abbas refinery,True,2025-12-07,False,False,False,0
Bandar Abbas refinery,True,2025-12-10,False,False,False,0
Bandar Abbas refinery,True,2025-12-13,False,False,False,0
Bandar Abbas refinery,True,2025-12-16,False,False,False,0
Bandar Abbas refinery,True,2025-12-19,False,False,False,0
Bandar Abbas refinery,True,2025-12-22,False,False,False,0
Bandar Abbas refinery,True,2025-12-25,False,False,False,0
Bandar Abbas refinery,True,2025-12-28,False,False,False,0
Bandar Abbas refinery,True,2025-12-31,False,False,False,0
Bandar Abbas refinery,True,2026-01-03,False,False,False,0
Bandar Abbas refinery,True,2026-01-06,False,False,False,0
Bandar Abbas refinery,True,2026-01-09,False,False,False,0
Bandar Abbas refinery,True,2026-01-12,False,False,False,0
Bandar Abbas refinery,True,2026-01-15,False,False,False,0
Bandar Abbas refinery,True,2026-01-18,False,False,False,0
Bandar Abbas refinery,True,2026-01-21,False,False,False,0
Bandar Abbas refinery,True,2026-01-24,False,False,False,0
Bandar Abbas refinery,True,2026-01-27,False,False,False,0
Bandar Abbas refinery,True,2026-01-30,False,False,False,0
Bandar Abbas refinery,True,2026-02-02,False,False,False,0
Bandar Abbas refinery,True,2026-02-05,False,False,False,0
Bandar Abbas refinery,True,2026-02-08,False,False,False,0
Bandar Abbas refinery,True,2026-02-11,False,False,False,0
Bandar Abbas refinery,True,2026-02-14,False,False,False,0
Bandar Abbas refinery,True,2026-02-17,False,False,False,0
Bandar Abbas refinery,True,2026-02-20,False,False,False,0
Bandar Abbas refinery,True,2026-02-23,False,False,False,0
Persian Gulf Star refinery,False,2025-11-01,False,False,False,0
Persian Gulf Star refinery,False,2025-11-04,False,False,False,0
Persian Gulf Star refinery,False,2025-11-07,False,False,False,0
Persian Gulf Star refinery,False,2025-11-10,False,False,False,0
Persian Gulf Star refinery,False,2025-11-13,False,False,False,0
Persian Gulf Star refinery,False,2025-11-16,False,False,False,0
Persian Gulf Star refinery,False,2025-11-19,False,False,False,0
Persian Gulf Star refinery,False,2025-11-22,False,False,False,0
Persian Gulf Star refinery,False,2025-11-25,False,False,False,0
Persian Gulf Star refinery,False,2025-11-28,False,False,False,0
Persian Gulf Star refinery,False,2025-12-01,False,False,False,0
Persian Gulf Star refinery,False,2025-12-04,False,False,False,0
Persian Gulf Star refinery,False,2025-12-07,False,False,False,0
Persian Gulf Star refinery,False,2025-12-10,False,False,False,0
Persian Gulf Star refinery,False,2025-12-13,False,False,False,0
Persian Gulf Star refinery,False,2025-12-16,False,False,False,0
Persian Gulf Star refinery,False,2025-12-19,False,False,False,0
Persian Gulf Star refinery,False,2025-12-22,False,False,False,0
Persian Gulf Star refinery,False,2025-12-25,False,False,False,0
Persian Gulf Star refinery,False,2025-12-28,False,False,False,0
Persian Gulf Star refinery,False,2025-12-31,False,False,False,0
Persian Gulf Star refinery,False,2026-01-03,False,False,False,0
Persian Gulf Star refinery,False,2026-01-06,False,False,False,0
Persian Gulf Star refinery,False,2026-01-09,False,False,False,0
Persian Gulf Star refinery,False,2026-01-12,False,False,False,0
Persian Gulf Star refinery,False,2026-01-15,False,False,False,0
Persian Gulf Star refinery,False,2026-01-18,False,False,False,0
Persian Gulf Star refinery,False,2026-01-21,False,False,False,0
Persian Gulf Star refinery,False,2026-01-24,False,False,False,0
Persian Gulf Star refinery,False,2026-01-27,False,False,False,0
Persian Gulf Star refinery,False,2026-01-30,False,False,False,0
Persian Gulf Star refinery,False,2026-02-02,False,False,False,0
Persian Gulf Star refinery,False,2026-02-05,False,False,False,0
Persian Gulf Star refinery,False,2026-02-08,False,False,False,0
Persian Gulf Star refinery,False,2026-02-11,False,False,False,0
Persian Gulf Star refinery,False,2026-02-14,False,False,False,0
Persian Gulf Star refinery,False,2026-02-17,False,False,False,0
Persian Gulf Star refinery,False,2026-02-20,False,False,False,0
Persian Gulf Star refinery,False,2026-02-23,False,False,False,0
Lavan refinery,True,2025-11-01,False,False,False,0
Lavan refinery,True,2025-11-04,False,False,False,0
Lavan refinery,True,2025-11-07,False,False,False,0
Lavan refinery,True,2025-11-10,False,False,False,0
Lavan refinery,True,2025-11-13,False,False,False,0
Lavan refinery,True,2025-11-16,False,False,False,0
Lavan refinery,True,2025-11-19,False,False,False,0
Lavan refinery,True,2025-11-22,False,False,False,0
Lavan refinery,True,2025-11-25,False,False,False,0
Lavan refinery,True,2025-11-28,False,False,False,0
Lavan refinery,True,2025-12-01,False,False,False,0
Lavan refinery,True,2025-12-04,False,False,False,0
Lavan refinery,True,2025-12-07,False,False,False,0
Lavan refinery,True,2025-12-10,False,False,False,0
Lavan refinery,True,2025-12-13,False,False,False,0
Lavan refinery,True,2025-12-16,False,False,False,0
Lavan refinery,True,2025-12-19,False,False,False,0
Lavan refinery,True,2025-12-22,False,False,False,0
Lavan refinery,True,2025-12-25,False,False,False,0
Lavan refinery,True,2025-12-28,False,False,False,0
Lavan refinery,True,2025-12-31,False,False,False,0
Lavan refinery,True,2026-01-03,False,False,False,0
Lavan refinery,True,2026-01-06,False,False,False,0
Lavan refinery,True,2026-01-09,False,False,False,0
Lavan refinery,True,2026-01-12,False,False,False,0
Lavan refinery,True,2026-01-15,False,False,False,0
Lavan refinery,True,2026-01-18,False,False,False,0
Lavan refinery,True,2026-01-21,False,False,False,0
Lavan refinery,True,2026-01-24,False,False,False,0
Lavan refinery,True,2026-01-27,False,False,False,0
Lavan refinery,True,2026-01-30,False,False,False,0
Lavan refinery,True,2026-02-02,False,False,False,0
Lavan refinery,True,2026-02-05,False,False,False,0
Lavan refinery,True,2026-02-08,False,False,False,0
Lavan refinery,True,2026-02-11,False,False,False,0
Lavan refinery,True,2026-02-14,False,False,False,0
Lavan refinery,True,2026-02-17,False,False,False,0
Lavan refinery,True,2026-02-20,False,False,False,0
Lavan refinery,True,2026-02-23,False,False,False,0
Sirri Island,True,2025-11-01,False,False,False,0
Sirri Island,True,2025-11-04,False,False,False,0
Sirri Island,True,2025-11-07,False,False,False,0
Sirri Island,True,2025-11-10,False,False,False,0
Sirri Island,True,2025-11-13,False,False,False,0
Sirri Island,True,2025-11-16,False,False,False,0
Sirri Island,True,2025-11-19,False,False,False,0
Sirri Island,True,2025-11-22,False,False,False,0
Sirri Island,True,2025-11-25,False,False,False,0
Sirri Island,True,2025-11-28,False,False,False,0
Sirri Island,True,2025-12-01,False,False,False,0
Sirri Island,True,2025-12-04,False,False,False,0
Sirri Island,True,2025-12-07,False,False,False,0
Sirri Island,True,2025-12-10,False,False,False,0
Sirri Island,True,2025-12-13,False,False,False,0
Sirri Island,True,2025-12-16,False,False,False,0
Sirri Island,True,2025-12-19,False,False,False,0
Sirri Island,True,2025-12-22,False,False,False,0
Sirri Island,True,2025-12-25,False,False,False,0
Sirri Island,True,2025-12-28,False,False,False,0
Sirri Island,True,2025-12-31,False,False,False,0
Sirri Island,True,2026-01-03,False,False,False,0
Sirri Island,True,2026-01-06,False,False,False,0
Sirri Island,True,2026-01-09,False,False,False,0
Sirri Island,True,2026-01-12,False,False,False,0
Sirri Island,True,2026-01-15,False,False,False,0
Sirri Island,True,2026-01-18,False,False,False,0
Sirri Island,True,2026-01-21,False,False,False,0
Sirri Island,True,2026-01-24,False,False,False,0
Sirri Island,True,2026-01-27,False,False,False,0
Sirri Island,True,2026-01-30,False,False,False,0
Sirri Island,True,2026-02-02,False,False,False,0
Sirri Island,True,2026-02-05,False,False,False,0
Sirri Island,True,2026-02-08,False,False,False,0
Sirri Island,True,2026-02-11,False,False,False,0
Sirri Island,True,2026-02-14,False,False,False,0
Sirri Island,True,2026-02-17,False,False,False,0
Sirri Island,True,2026-02-20,False,False,False,0
Sirri Island,True,2026-02-23,False,False,False,0
Larak Island,False,2025-11-01,False,False,False,0
Larak Island,False,2025-11-04,False,False,False,0
Larak Island,False,2025-11-07,False,False,False,0
Larak Island,False,2025-11-10,False,False,False,0
Larak Island,False,2025-11-13,False,False,False,0
Larak Island,False,2025-11-16,False,False,False,0
Larak Island,False,2025-11-19,False,False,False,0
Larak Island,False,2025-11-22,False,False,False,0
Larak Island,False,2025-11-25,False,False,False,0
Larak Island,False,2025-11-28,False,False,False,0
Larak Island,False,2025-12-01,False,False,False,0
Larak Island,False,2025-12-04,False,False,False,0
Larak Island,False,2025-12-07,False,False,False,0
Larak Island,False,2025-12-10,False,False,False,0
Larak Island,False,2025-12-13,False,False,False,0
Larak Island,False,2025-12-16,False,False,False,0
Larak Island,False,2025-12-19,False,False,False,0
Larak Island,False,2025-12-22,False,False,False,0
Larak Island,False,2025-12-25,False,False,False,0
Larak Island,False,2025-12-28,False,False,False,0
Larak Island,False,2025-12-31,False,False,False,0
Larak Island,False,2026-01-03,False,False,False,0
Larak Island,False,2026-01-06,False,False,False,0
Larak Island,False,2026-01-09,False,False,False,0
Larak Island,False,2026-01-12,False,False,False,0
Larak Island,False,2026-01-15,False,False,False,0
Larak Island,False,2026-01-18,False,False,False,0
Larak Island,False,2026-01-21,False,False,False,0
Larak Island,False,2026-01-24,False,False,False,0
Larak Island,False,2026-01-27,False,False,False,0
Larak Island,False,2026-01-30,False,False,False,0
Larak Island,False,2026-02-02,False,False,False,0
Larak Island,False,2026-02-05,False,False,False,0
Larak Island,False,2026-02-08,False,False,False,0
Larak Island,False,2026-02-11,False,False,False,0
Larak Island,False,2026-02-14,False,False,False,0
Larak Island,False,2026-02-17,False,False,False,0
Larak Island,False,2026-02-20,False,False,False,0
Larak Island,False,2026-02-23,False,False,False,0
Bushehr NPP,False,2025-11-01,False,False,False,0
Bushehr NPP,False,2025-11-04,False,False,False,0
Bushehr NPP,False,2025-11-07,False,False,False,0
Bushehr NPP,False,2025-11-10,False,False,False,0
Bushehr NPP,False,2025-11-13,False,False,False,0
Bushehr NPP,False,2025-11-16,False,False,False,0
Bushehr NPP,False,2025-11-19,False,False,False,0
Bushehr NPP,False,2025-11-22,False,False,False,0
Bushehr NPP,False,2025-11-25,False,False,False,0
Bushehr NPP,False,2025-11-28,False,False,False,0
