date,value
2025-03-01,20.0
2025-03-02,20.44
2025-03-03,21.38
2025-03-04,17.71
2025-03-05,18.08
2025-03-06,20.77
2025-03-07,21.17
2025-03-08,21.32
2025-03-09,16.98
2025-03-10,17.31
2025-03-11,12.76
2025-03-12,18.21
2025-03-13,20.83
2025-03-14,22.18
2025-03-15,21.78
2025-03-16,22.01
2025-03-17,15.48
2025-03-18,22.24
2025-03-19,22.93
2025-03-20,23.36
2025-03-21,23.25
2025-03-22,22.75
2025-03-23,17.96
2025-03-24,21.39
2025-03-25,23.6
2025-03-26,23.14
2025-03-27,23.59
2025-03-28,21.47
2025-03-29,23.71
2025-03-30,23.78
2025-03-31,24.06
2025-04-01,24.39
2025-04-02,24.35
2025-04-03,24.37
2025-04-04,24.26
2025-04-05,24.61
2025-04-06,24.75
2025-04-07,24.65
2025-04-08,24.38
2025-04-09,24.7
2025-04-10,24.66
2025-04-11,24.94
2025-04-12,25.03
2025-04-13,24.8
2025-04-14,24.67
2025-04-15,19.81
2025-04-16,24.87
2025-04-17,25.43
2025-04-18,25.33
2025-04-19,25.33
2025-04-20,25.61
2025-04-21,25.62
2025-04-22,25.07
2025-04-23,25.38
2025-04-24,25.71
2025-04-25,26.04
2025-04-26,21.83
2025-04-27,25.1
2025-04-28,25.51
2025-04-29,26.34
2025-04-30,26.24
2025-05-01,26.31
2025-05-02,25.84
2025-05-03,25.84
2025-05-04,25.83
2025-05-05,26.18
2025-05-06,25.97
2025-05-07,26.62
2025-05-08,26.48
2025-05-09,26.55
2025-05-10,25.42
2025-05-11,25.75
2025-05-12,26.12
2025-05-13,26.44
2025-05-14,26.39
2025-05-15,26.58
2025-05-16,26.87
2025-05-17,26.5
2025-05-18,26.75
2025-05-19,26.25
2025-05-20,26.56
2025-05-21,26.73
2025-05-22,27.05
2025-05-23,26.97
2025-05-24,27.16
2025-05-25,26.89
2025-05-26,26.76
2025-05-27,26.93
2025-05-28,26.38
2025-05-29,26.68
2025-05-30,26.68
2025-05-31,26.86
2025-06-01,26.65
2025-06-02,26.83
2025-06-03,26.73
2025-06-04,26.75
2025-06-05,26.56
2025-06-06,26.7
2025-06-07,24.25
2025-06-08,24.88
2025-06-09,24.49
2025-06-10,26.29
2025-06-11,26.52
2025-06-12,26.33
2025-06-13,26.32
2025-06-14,26.46
2025-06-15,26.52
2025-06-16,26.46
2025-06-17,26.56
2025-06-18,26.12
2025-06-19,25.7
2025-06-20,25.75
2025-06-21,25.88
2025-06-22,26.09
2025-06-23,26.09
2025-06-24,26.15
2025-06-25,26.13
2025-06-26,25.24
2025-06-27,25.4
2025-06-28,24.53
2025-06-29,20.91
2025-06-30,22.16
2025-07-01,25.43
2025-07-02,25.36
2025-07-03,25.2
2025-07-04,24.7
2025-07-05,24.33
2025-07-06,24.74
2025-07-07,24.86
2025-07-08,24.61
2025-07-09,24.84
2025-07-10,24.73
2025-07-11,24.07
2025-07-12,23.35
2025-07-13,23.73
2025-07-14,23.7
2025-07-15,24.01
2025-07-16,24.2
2025-07-17,24.37
2025-07-18,23.11
2025-07-19,24.07
2025-07-20,21.43
2025-07-21,22.27
2025-07-22,23.28
2025-07-23,23.72
2025-07-24,23.8
2025-07-25,23.77
2025-07-26,24.06
2025-07-27,23.79
2025-07-28,22.59
2025-07-29,24.26
2025-07-30,23.91
2025-07-31,18.41
2025-08-01,15.86
2025-08-02,23.67
2025-08-03,23.72
2025-08-04,23.63
2025-08-05,23.75
2025-08-06,23.68
2025-08-07,23.5
2025-08-08,23.61
2025-08-09,23.68
2025-08-10,23.45
2025-08-11,23.55
2025-08-12,23.68
2025-08-13,23.68
2025-08-14,23.4
2025-08-15,23.2
2025-08-16,23.1
2025-08-17,22.94
2025-08-18,21.67
2025-08-19,22.96
2025-08-20,21.21
2025-08-21,22.67
2025-08-22,23.18
2025-08-23,23.45
2025-08-24,23.31
2025-08-25,23.21
2025-08-26,23.59
2025-08-27,22.82
2025-08-28,22.35
2025-08-29,23.42
2025-08-30,23.03
2025-08-31,23.22
2025-09-01,23.45
2025-09-02,23.07
2025-09-03,22.25
2025-09-04,21.27
2025-09-05,22.0
2025-09-06,19.24
2025-09-07,22.51
2025-09-08,22.85
2025-09-09,22.86
2025-09-10,22.83
2025-09-11,22.65
2025-09-12,21.63
2025-09-13,21.6
2025-09-14,21.83
2025-09-15,22.17
2025-09-16,21.84
2025-09-17,22.18
2025-09-18,22.28
2025-09-19,22.53
2025-09-20,21.83
2025-09-21,22.01
2025-09-22,21.76
2025-09-23,21.7
2025-09-24,22.4
2025-09-25,21.96
2025-09-26,21.65
2025-09-27,21.48
2025-09-28,21.77
2025-09-29,21.74
2025-09-30,21.53
2025-10-01,20.52
2025-10-02,21.16
2025-10-03,21.19
2025-10-04,21.18
2025-10-05,20.98
2025-10-06,20.25
2025-10-07,20.93
2025-10-08,20.75
2025-10-09,20.34
2025-10-10,20.45
2025-10-11,20.1
2025-10-12,18.37
2025-10-13,17.49
2025-10-14,18.96
2025-10-15,18.67
2025-10-16,19.23
2025-10-17,19.49
