date,a,b
2025-03-04,0.053837287958234725,-0.01639486290897807
2025-03-05,0.022728230139335892,-0.007072659278386961
2025-03-06,-0.033824011830124956,-0.020995759337613773
2025-03-07,0.022297239035970362,0.018411484093709074
2025-03-10,0.020698152656202673,0.010937488851791688
2025-03-11,-0.008497391419022948,-0.00938606329134073
2025-03-12,-0.08650111436927399,-0.0031052617826174966
2025-03-13,0.006589395372399887,0.002459102292829307
2025-03-14,-0.0017041925858924944,0.019331103199270228
2025-03-17,-0.021177832453630918,0.004175298054018395
2025-03-18,0.008426299960656136,-0.006968611382921264
2025-03-19,0.04700230484543,0.0036804522569036102
2025-03-20,-0.06618817841460634,0.004045513552410895
2025-03-21,0.0012570999741912114,-0.006455337008734574
2025-03-24,-0.01672194634313562,-0.007392358897511553
2025-03-25,-0.019087533497650355,-0.016120021892315428
2025-03-26,0.005453888842327004,0.006608409424028405
2025-03-27,0.022789357894636764,-0.00025828781536052503
2025-03-28,0.028698166091290167,0.007336408078514989
2025-03-31,0.013196648190452187,0.01109486745428212
2025-04-01,-0.04164170011310708,0.0025333082035117194
2025-04-02,0.025981940080620936,0.0046696003868778035
2025-04-03,0.020261936854847118,-0.006315544694758479
2025-04-04,-0.07552179866139452,-0.057232945438090876
2025-04-07,-0.04859469805352057,-0.015414034274499055
2025-04-08,-0.0533834775029407,-0.004096169852232379
2025-04-09,0.09649014171630088,0.03864703319516671
2025-04-10,-0.07028527860627021,-0.007531246332324937
2025-04-11,-0.00846983378763011,0.012127727890365314
2025-04-14,-0.05897794874472084,0.017791557245906642
2025-04-15,0.0012022689982045254,-0.00012875247560639735
2025-04-16,-0.024940470787886193,-0.009052136448230552
2025-04-17,-0.0006161717698969227,0.010210018078493643
2025-04-21,-0.07318385399252603,-0.02394384229764457
2025-04-22,-0.0029885670391334163,0.02689695944527637
2025-04-23,0.004975994608023004,0.00422186806571645
2025-04-24,-0.03091644265256588,0.0015307455230595401
2025-04-25,0.002386218742472801,-0.0030639353708616923
2025-04-28,0.07634294740120318,0.0061186086650084626
2025-04-29,0.06591764753217522,0.007722053551992403
2025-04-30,-0.017878886173179787,-0.005056919933275061
2025-05-01,0.0449745491699487,0.0029107877201259846
2025-05-02,0.04248775731755883,0.0078047067535962356
2025-05-05,-0.022285089747890785,-0.002510948518395395
2025-05-06,-0.02481230756084951,0.012119765934350823
2025-05-07,0.044614962511213996,0.002852403021856631
2025-05-08,-0.00804109244170692,-0.008082127078127055
2025-05-09,0.0549752783874502,0.0017462820060289985
2025-05-12,-0.04005377980538771,-0.005999964593854656
2025-05-13,0.00027428107718496797,-0.0013800969234565308
2025-05-14,-0.04343026475075962,-0.004403888388849975
2025-05-15,-0.03793863588996693,0.0210874967599195
2025-05-16,-0.008363214072638625,0.014586303284341628
2025-05-19,-0.06858595300935222,0.0042498816448017784
2025-05-20,0.09609839174955503,0.0029037875263631108
2025-05-21,-0.01736615080891557,-0.01841171949152054
2025-05-22,-0.03474145150021646,-0.014378081823773314
2025-05-23,0.024595163568929213,0.011913756057015057
2025-05-27,0.019014206301223746,0.007497123868367428
2025-05-28,-0.05878699579554714,-0.014056944300933072
2025-05-29,0.09462900317906153,0.006929833146328779
2025-05-30,-0.02152473591313986,0.01018353514403847
2025-06-02,0.06920558804462917,0.003168828229312304
2025-06-03,0.007551243634389859,0.0026734882646057834
2025-06-04,-0.0016132844510954314,-0.017630261202609354
2025-06-05,-0.010550627740839369,-0.0016069878318543118
2025-06-06,0.02868441525075749,0.004443910545727459
2025-06-09,-0.04017252165737717,-0.006425380693841909
2025-06-10,-0.02846174214435271,0.002352535510079967
2025-06-11,-0.007386403761404869,0.0006181993203893121
2025-06-12,-0.004286294983699701,0.012039404747521854
2025-06-13,0.025167448577475993,-0.0057559552429578
2025-06-16,0.04558022339027423,-0.004924924244679385
2025-06-17,0.027110533718187835,-0.008303923148031522
2025-06-18,0.03520772032543351,0.002610144911748158
2025-06-20,-0.036246999957546766,0.002727176918948082
2025-06-23,-0.039501472940011384,0.005678315393065514
2025-06-24,-0.04451322707984451,0.004298950139536295
2025-06-25,-0.037740340945733086,-0.013449476131898397
2025-06-26,-0.04350468090405579,0.008288513790297714
2025-06-27,0.13678434627363356,0.0019692764777583527
2025-06-30,-0.07870634104938357,0.004049356044671271
2025-07-01,-0.011934395028530442,0.0034229711765276782
2025-07-02,0.021151000133805553,-0.008702623524632802
2025-07-03,-0.022909512329538417,0.007481398507048098
2025-07-07,0.007354013686354133,0.0020751402005458885
2025-07-08,-0.021327831009265497,-0.010665166840635898
2025-07-09,-0.038454518129627635,0.009322959233925676
2025-07-10,0.03755590459981839,0.008147405243349226
2025-07-11,-0.006916281562554083,-0.00145440274120201
2025-07-14,0.04484532820768661,0.0039944595820622375
2025-07-15,0.01631168549437856,-0.009589209020915757
2025-07-16,0.007916387362510768,0.0004877565801617578
2025-07-17,-0.0025377322860191676,0.004136307164123831
2025-07-18,0.00647251493988743,0.016614844407572882
2025-07-21,-0.06969438146809415,0.003218655082076971
2025-07-22,-0.02219946802395789,0.012184528936543426
2025-07-23,-0.0553151556984357,-0.007553433343387539
2025-07-24,0.005509720097229387,-0.0013040201714393795
2025-07-25,0.0051579076362759935,0.002606251821261729
2025-07-28,-0.04001845327611964,-0.010705394255818401
2025-07-29,0.030650009526951738,0.011415094918719948
2025-07-30,-0.011753322493385454,0.007420933402367158
2025-07-31,0.01983478131476657,0.0053838975071052175
2025-08-01,-0.007432576569423199,0.0015163574595837837
2025-08-04,-0.050218373609937084,0.017560486124641894
2025-08-05,0.026255318239681857,-0.010707606881109832
2025-08-06,0.022014989133959828,-0.008952988510177562
2025-08-07,-0.0032552082013967976,0.010803384086730095
2025-08-08,-0.025426465932852915,-0.004284181153437316
2025-08-11,-0.01211320777431979,-0.0031378564515947005
2025-08-12,-0.050687665408517546,0.004297528095555503
2025-08-13,0.007097254905273465,0.002199739716612914
2025-08-14,0.004586358754812947,-0.006962990419666415
2025-08-15,0.026056645139359347,-0.0029156238742000795
2025-08-18,-0.008956237785387122,-0.004330816631917145
2025-08-19,-0.04385429345811831,0.009689001521393958
2025-08-20,-0.005074290933361647,0.0010449503173259878
2025-08-21,0.02653432145637935,-0.006870435617850834
2025-08-22,-0.04635153466947595,0.005360682655751514
2025-08-25,-0.0007415109801025555,-0.01133787163980271
2025-08-26,0.007759103413548796,0.0022309929921027205
2025-08-27,0.05373788957394798,0.00023450971092664474
2025-08-28,0.026502979984079245,-0.007651164875459582
2025-08-29,0.01784257852365445,-0.0036697000542189606
2025-09-02,0.003996037232074867,-0.0033261943030478136
2025-09-03,0.01811339782969479,-0.002501926378505992
2025-09-04,0.003258390251098753,-0.0011935841835377659
2025-09-05,-0.008493936908084976,-0.0031100758216044966
2025-09-08,0.013685393394034628,-0.010235485274931566
2025-09-09,0.008699970696043557,0.006875362430981191
2025-09-10,-0.028638487300671533,0.017043500106607823
2025-09-11,-0.03186586160663607,0.005303765650687797
2025-09-12,0.0023829694620904895,0.0050419325422703665
2025-09-15,0.034094210890086796,0.0023364140512431852
2025-09-16,0.019525496220120564,-0.018370719085582632
2025-09-17,-0.0009672807663532179,0.0024927199937514466
2025-09-18,-0.05333273028242336,0.0007111304782823069
2025-09-19,-0.01750512545177374,0.006376890813366565
2025-09-22,-0.028804245352164415,0.002938585822740425
2025-09-23,0.016611066517196793,0.005151058578021672
2025-09-24,0.0017510473642357027,0.007097599316931991
2025-09-25,0.015967018546477307,-0.009669811934050365
2025-09-26,-0.024047161433523367,0.01614155030273734
2025-09-29,0.1418301697232196,0.002875713801193669
2025-09-30,0.010959017965562978,0.0017214846595812183
2025-10-01,0.051051089381543235,0.009585876860656484
2025-10-02,-0.009829555406839274,-0.0018188439695276948
2025-10-03,-0.03488383088202118,0.011538637689934905
2025-10-06,0.009878910103058525,0.009626143051774783
2025-10-07,0.04114359835830017,0.0045568700032423415
2025-10-08,-0.04831856714825178,0.006851642839902805
2025-10-09,-0.019388638650903012,-0.0025362901995595877
2025-10-10,-0.05114843654699719,-0.004093635782012939
2025-10-13,0.003856072891024187,0.007620584180059176
2025-10-14,-0.029289406423801845,0.008872368567215627
2025-10-15,-0.003970913102651963,0.013001316262136964
2025-10-16,-0.026202395479788088,-0.010931459374158514
2025-10-17,0.023546306429734765,-0.0034884990836596685
2025-10-20,0.12161733922955231,-0.00032765856004868255
2025-10-21,0.02241395015431058,-0.010211456256889129
2025-10-22,-0.006932416365854399,-0.0023203046926760784
2025-10-23,-0.03120651941207342,-0.0007746328448439144
2025-10-24,-0.012033899812634585,0.011666405173094585
2025-10-27,0.04091884665899692,0.0027317943194038463
2025-10-28,-0.028585970165599495,-0.016614808830219374
2025-10-29,0.009224853131414301,-0.0003328944158580427
2025-10-30,0.15854188115633971,-0.004226424421194697
2025-10-31,0.041590147308622205,-0.006934405906405594
2025-11-03,0.03385298803214987,0.0005610440737102707
2025-11-04,0.01788876685879326,-0.003595910030378402
2025-11-05,-0.02589067381063126,0.00022508603237847424
2025-11-06,0.029109053432703202,-0.004399075336448011
2025-11-07,-0.009686380446499943,0.013808845259845715
2025-11-10,0.005316033278182086,-0.000334527778708793
2025-11-11,0.051005155507136024,0.0005574557940839497
2025-11-12,-0.007034556305900219,0.002338130416446038
2025-11-13,0.024622644366872226,-0.013885977592802856
2025-11-14,-0.017369069876730814,0.0009017339424581827
2025-11-17,-0.04593614190946682,0.008972642338663128
2025-11-18,0.0022903702611605237,-0.0038035210884830306
2025-11-19,0.04013550176513947,-0.00844171808883587
2025-11-20,-0.016844416930491546,-0.0050995020485880005
2025-11-21,0.023416123515910048,0.001475902909267024
2025-11-24,-0.0067915998406020694,0.011280435271102451
2025-11-25,-0.027863165694699488,-0.00382113264481454
2025-11-26,0.0298397341400074,0.013199300527130475
2025-11-28,0.062094735213271024,0.007086724453924997
2025-12-01,0.014533077373024783,-0.023669689644994385
2025-12-02,-0.016597010404064916,-0.007143347853624693
2025-12-03,0.03152263693445834,-0.003191235738994269
2025-12-04,0.013521843730989191,-0.0020569120339577474
2025-12-05,0.043669965654691945,-0.00942427054113848
2025-12-08,-0.0739479712296982,-0.013485394162144893
2025-12-09,-0.07129315759868882,0.0007019721563188419
2025-12-10,0.00458064040079198,-0.0004679564397696012
2025-12-11,-0.08253035103206918,0.007228698182075277
2025-12-12,-0.02828569027156247,-0.004891102746110487
2025-12-15,-0.024862777826106797,0.009064544943716335
2025-12-16,-0.031909561168026235,-0.004173442197605848
2025-12-17,0.03489614465909541,-0.0065268902214303814
2025-12-18,-0.0292507422805528,0.009774385250543194
2025-12-19,0.019260599355279018,-0.012819176321586134
2025-12-22,-0.0047804981438379635,-0.003760282764706524
2025-12-23,0.10591523668007996,0.0035256285412144095
2025-12-24,-0.0383861896970652,0.004448150626488623
2025-12-26,0.028812417896506126,-0.0007010771157736073
2025-12-29,0.07094537748520868,0.0018683291661938384
2025-12-30,-0.16552295891364222,0.0023304246034330234
2025-12-31,-0.0747278281481012,-0.006304760288496691
2026-01-02,-0.01862049333467941,0.011412763553233063
2026-01-05,-0.02660849550753408,-0.011178494052174415
2026-01-06,-0.05035258253141506,0.004905957345421985
2026-01-07,0.05092014594973748,-0.0245353409266591
2026-01-08,-0.034048305605694607,0.002861980148337828
2026-01-09,-0.07241610529256937,0.012307768217538317
2026-01-12,0.0730029172360458,0.0016453995813736633
2026-01-13,0.0029291147807923856,0.006320906965986417
2026-01-14,-0.09151511929578748,0.0074401577183929035
2026-01-15,0.0025608642488839095,0.010140728697948909
2026-01-16,-0.00802446789672695,-0.00505751010673583
2026-01-20,0.23040047117754314,-0.009959556854167051
2026-01-21,0.22135027177850164,0.001395705590850227
2026-01-22,0.03427756447844654,-0.00723207106282775
2026-01-23,0.044581028513006826,-0.0035181861169091277
2026-01-26,0.2539439427900414,0.007257378394106784
2026-01-27,0.0223943928058028,0.012978197878902087
2026-01-28,0.07023838629209678,-0.002305175563397377
2026-01-29,-0.6439741041882081,0.0
2026-01-30,0.10551366869862888,-0.0018480446322874933
2026-02-02,-0.296448012430919,-0.014673631768779227
2026-02-03,0.022603319992062554,0.0144424299793533
2026-02-04,0.045462316470335606,-0.0037071367966849955
2026-02-05,0.012618506667420926,0.0004640669147009113
2026-02-06,-0.02510595913414404,0.005783706321019544
2026-02-09,-0.08663949744660271,0.0029943836973673754
2026-02-10,-0.007356502656807651,0.016423754619860453
2026-02-11,0.014026341160115363,0.008784815716679883
2026-02-12,0.01819375416738933,0.014693048084529536
2026-02-13,0.00804958610699713,0.027249642447375155
2026-02-17,-0.06760627201166436,-0.0025839577362738453
2026-02-18,-0.006620342463000695,-0.01674135075145955
2026-02-19,-0.004994139416778731,0.01090285534989599
2026-02-20,0.01687939462440924,0.004759879495092267
2026-02-23,-0.020557765767651004,0.007526075005403143
2026-02-24,-0.02372990498477212,0.011078094799512606
2026-02-25,0.01835542311393179,0.0033840947077599104
2026-02-26,-0.04900918552768463,-0.003807923015382464
2026-02-27,0.011255857696559568,0.011590040979255978
2026-03-02,0.03471737922463736,-0.0075710270398019475
2026-03-03,0.03126289309684149,-0.006353245457707324
2026-03-04,-0.04589646447238893,0.004240005559560611
2026-03-05,0.029056086139906068,-0.00785814650220118
2026-03-06,0.059154449623977756,-0.003417342965538861
2026-03-09,-0.020933280470187166,0.0023506110935511693
2026-03-10,-0.03257614007055443,-0.006209143196712841
2026-03-11,0.06070257153040148,-0.008411636058338168
2026-03-12,0.00745111453105185,0.007122115733384504
2026-03-13,-0.03205805538623663,0.009843843430632937
2026-03-16,-0.03510273931800456,0.006368080219227412
2026-03-17,0.003302509762716177,-0.0027544726443609058
2026-03-18,0.010495361866183384,-0.008523416682402196
2026-03-19,0.03242133845970141,-0.004074169370424041
2026-03-20,-0.022681011136292062,-0.04145783604925635
2026-03-23,-0.06818544113054958,0.002907242413873856
2026-03-24,0.01782702157327476,0.006898911906465521
2026-03-25,0.003053377962763504,0.003542174328868608
2026-03-26,0.01579605014861296,0.0017664352007042972
2026-03-27,0.03150899144589836,0.005719292225669914
2026-03-30,-0.06956998563038397,0.007212314564116529
2026-03-31,-0.0010396885027648128,-0.0006534970300013931
2026-04-01,-0.022796027085637105,0.004782644349048404
2026-04-02,-0.006762814010530027,0.004975662841546935
2026-04-06,0.0039209304493608155,-0.0036753254370940347
2026-04-07,0.020771659296024314,0.002163615952297082
2026-04-08,-0.05221061001179561,0.01096192224925785
2026-04-09,-0.020022878898179886,0.00787830638020992
2026-04-10,-0.008273862191609527,-0.004037885417747411
2026-04-13,-0.007962092514922414,-0.012212250417255266
2026-04-14,-0.010715799427318706,0.0017230637588259157
2026-04-15,0.004223434288612271,-0.009730874811234802
2026-04-16,0.014076770205760702,0.007145164536788151
2026-04-17,0.010148536605384173,-0.0041076401968536125
2026-04-20,0.005593848903183485,-0.008921827172683638
2026-04-21,0.0029707172027906292,-0.01764101383083183
2026-04-22,0.00922680742705484,-0.0017813817074698868
2026-04-23,-0.040485214907908795,0.0268266138598392
2026-04-24,-0.03543297616279073,0.0019508004916790611
2026-04-27,0.01064467005593317,0.00021648417641761952
2026-04-28,0.00352322266960714,0.001298169247269776
2026-04-29,0.03381038820674609,-0.012400891929948532
2026-04-30,0.04433673498187585,0.025290404086491414
2026-05-01,0.004687231082028953,-0.006423988781577794
2026-05-04,0.030815305415083927,-0.0038743119646480473
2026-05-05,-0.027941691616740094,0.0
2026-05-06,-0.021022915025946665,-0.014335603054136836
2026-05-07,0.01418464729235236,-0.012991488797577944
2026-05-08,-0.004343142503311359,-0.008904727373611365
2026-05-11,0.05400998970594828,0.009347901724662933
2026-05-12,-0.023293300819980267,0.0011070351658322153
2026-05-13,0.00735946787676478,-0.011573698660596321
2026-05-14,0.010420368927985146,0.0051357343588240845
2026-05-15,0.0225496345602072,-0.023207137901307018
